,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
0,-542.13605,-514.7644,-514.6131,-512.53253,-514.8591,-518.682,-521.0874,-516.29663,-511.82007,-517.3006,-521.48676,-520.0941,-513.46204,-518.4104,-520.6636,-521.8141,-524.951,-525.6802,-525.8141,-522.388,-521.62555,-525.41693,-524.3253,-526.1031,-524.03107,-384.81412,-236.99898,-204.9915,-225.36398,-233.58112,-221.0247,-201.70212,-198.99475,-213.9767,-240.2879,-259.59137,-258.94522,-256.82358,-262.83197,-273.8271,-283.2496,-290.94437,-311.39517,-306.4531,-207.6042,-166.48843,-165.64584,-165.13039,-156.23042,-175.0061,-190.4733,-198.57642,-216.29968,-240.46555,-267.2342,-294.89478,-312.15466,-300.64606,-273.86502,-233.85812,-193.80737,-180.81226,-187.98674,-204.19154,-217.5915,-236.12347,-255.61394,-255.47978,-235.77939,-225.17883,-275.35352,-291.24692,-215.74,-232.57054,-282.30396,-297.9799,-260.00015,-240.23814,-256.2889,-268.82565,-284.7609,-305.17685,-315.57437,-335.06412,-346.28586,-365.69916,-394.62772,-415.54288,-429.22278,-440.62463,-438.6222,-453.3244,-491.8032,-511.14127,-514.614,-512.31464,-515.7907,-517.26624,-518.67474,-519.13153,-519.89923,-522.0611,-524.4277,-523.4719,-516.23236,-520.434,-526.7176,-526.4916,-525.99854,-527.8651,-524.18054,-522.47296,-517.791,-512.6541,-521.6007,-523.41833,-523.79956,-524.81683,-512.83954
1,78.67646,74.789566,70.56838,75.54308,76.4027,72.02124,72.0307,73.844025,79.81127,77.30623,71.457245,69.88022,72.87863,70.78362,66.378105,66.26509,65.332504,62.480762,63.524708,67.550415,64.21533,62.434193,65.24963,64.77688,65.78046,65.977554,29.490665,1.3209766,-23.931896,-33.79535,-20.79028,37.362984,88.83286,105.592705,104.70393,122.02672,149.2399,158.85593,161.0167,165.34515,169.79156,166.08069,154.56635,140.43387,49.908756,-1.7668473,-22.997551,1.572542,61.080135,113.49047,138.6213,148.42221,160.26529,166.36064,162.94101,154.1713,138.23401,116.36163,105.93623,127.610504,160.84247,177.17369,175.05817,174.35762,181.90033,187.212,186.61328,188.53494,177.58615,149.83356,119.68149,86.26062,80.645096,102.02304,136.87665,138.67253,181.89664,193.96939,185.19629,177.66165,176.43541,174.32176,175.99574,176.52303,181.7793,179.97557,173.86995,165.13614,159.28561,154.76901,151.28693,138.34981,99.70933,79.977295,77.88661,75.799774,71.132065,74.15793,72.90041,68.59213,68.060295,70.355804,66.12166,67.75717,73.28074,70.039185,65.83635,65.627,67.88742,65.33358,62.524895,67.80204,69.81436,68.7126,62.775497,67.950134,69.01355,69.598946,75.55765
2,23.346004,28.384449,31.784683,30.901249,31.047176,29.538963,31.604576,34.409554,34.74118,34.534042,32.56962,34.408264,35.73094,39.61963,33.834785,32.098778,37.24865,32.499584,28.158024,32.287445,29.668781,25.535875,30.191288,31.585827,31.892609,45.652576,44.91805,30.906666,18.157173,28.362545,34.553844,43.16203,18.54877,-2.069728,-12.815996,-24.27299,-42.002113,-46.017452,-46.308655,-43.19795,-39.175694,-35.87909,-30.802708,-16.600494,-17.442251,-27.130222,-26.704224,-16.210617,-25.581867,-44.36635,-51.8031,-56.061306,-57.157356,-43.02406,-30.472254,-23.424335,-17.680464,-10.002971,1.156983,-4.693559,-23.593956,-40.097454,-43.493877,-30.258337,-10.746397,8.83037,27.432251,30.78005,15.508375,13.137475,19.632248,-6.884864,-6.370086,13.490213,19.163616,15.373632,33.041798,27.673653,32.727516,43.655952,54.22399,63.997543,70.72962,76.169525,78.572464,84.60492,90.01135,93.78206,95.296715,90.68908,80.31949,69.70378,52.5307,42.72403,38.853493,32.911568,31.464794,36.797295,37.745003,30.591606,33.021942,34.283794,29.794825,31.87392,37.282394,37.396812,35.360535,30.387167,28.027105,29.018387,26.707336,31.359049,29.338802,24.644348,28.582262,32.56382,32.052223,32.59672,31.196709
3,13.703848,14.627399,19.548378,17.464714,15.290085,17.499157,20.507942,19.05289,11.881737,16.479319,22.60763,25.841576,23.854374,27.456284,24.935211,22.10293,26.61629,20.69603,19.70449,27.3166,29.188066,16.408699,18.554943,22.844574,26.245174,45.830425,61.83834,62.103577,47.172997,50.01715,71.15969,96.22072,96.46673,83.335045,81.57132,73.16194,67.6529,68.022354,66.66199,62.477753,56.284035,51.78831,50.24839,53.43444,58.80407,60.617996,67.220924,88.380936,81.37903,67.98302,58.055443,59.01317,59.024788,53.793022,54.138905,65.45853,78.17755,94.34645,96.49344,80.1704,49.912773,23.77819,15.734112,20.79036,29.648905,38.209015,49.455177,41.617233,13.135971,16.548018,37.630238,46.464943,42.953575,53.027077,48.77219,29.622238,30.080753,33.019367,39.90635,50.133698,55.896294,57.715233,56.685913,59.52694,53.133537,52.883957,54.259613,57.937134,61.15205,64.23586,65.631,54.89923,42.977604,32.601448,31.922752,28.53757,26.558075,28.819954,33.22631,29.968395,27.416348,29.72291,23.480066,20.57067,22.617859,21.662102,26.041233,22.898579,19.83316,24.27597,23.414236,21.946472,17.329748,12.792318,18.298565,20.708399,23.525858,22.970196,20.212444
4,11.514786,15.18733,14.491743,8.953808,9.459818,9.008901,13.075992,15.814424,15.049379,17.357464,18.36995,17.679502,14.644962,11.865732,13.575127,12.00119,13.829643,14.169832,13.462104,11.274641,11.7220545,10.967045,14.827105,14.070955,20.034637,-12.045131,-21.69703,-26.895645,-37.180298,-43.473938,-35.124146,-21.754467,-20.026098,-11.432533,7.108105,26.155094,35.677612,37.15061,37.365765,40.18476,44.366867,46.41159,48.23166,21.492626,-8.581048,-15.192617,-9.985447,11.89427,11.443654,17.095757,36.819794,42.0548,43.68069,44.39482,44.486076,48.773872,51.277805,34.429832,17.425169,0.696073,-10.840004,-22.315374,-40.500275,-61.191048,-76.45378,-80.46123,-80.1053,-70.949356,-50.499763,-29.054565,-8.30622,-15.785189,-24.306988,-14.880423,-17.673273,-40.64316,-68.99168,-74.89598,-78.37462,-77.73625,-74.35846,-65.00045,-59.432323,-44.06202,-33.047554,-25.90502,-15.841325,-9.328123,-0.29438397,10.403906,19.190353,25.898136,26.716503,23.183725,25.628445,21.07014,18.877037,19.571041,18.8755,17.909845,18.952608,21.39096,18.638988,17.090874,13.345329,12.586566,15.631248,14.59277,14.141387,18.107254,16.538048,11.8474865,7.1369896,6.8024864,8.679235,9.604687,14.456074,14.453816,13.474058
5,11.785131,15.360739,19.130283,20.521038,21.200527,20.396612,19.337742,20.550419,23.228804,22.192894,20.002758,18.441063,14.392178,10.770914,13.224411,14.221552,17.225574,15.839281,16.475742,21.505484,20.046783,14.128426,15.004986,19.291645,21.224434,13.420412,14.830397,19.678871,23.065317,25.750053,32.197144,30.513018,12.9027,1.9344416,1.0657231,-0.9003794,-16.817404,-21.272789,-20.296513,-20.584223,-21.587578,-17.315498,-15.777976,-0.010166109,17.489279,11.835098,12.208559,19.729439,15.979986,9.562059,-5.211873,-6.669985,-4.588721,-1.4168495,-4.3827815,-6.1198483,-8.308946,-7.261132,-3.9421422,-20.537462,-26.037209,-15.521192,-6.9054246,-9.808529,-22.718754,-32.64008,-39.084232,-31.335873,-3.125233,27.104364,47.569107,35.06185,32.204304,40.40344,39.296455,22.52267,-4.440491,-18.587912,-28.686306,-24.301098,-22.456007,-24.251736,-24.5654,-24.374004,-24.518906,-20.248814,-14.675911,-12.682831,-7.158949,-3.4885554,-6.5104866,-0.71117127,13.717301,22.542324,22.648838,21.040188,22.840584,20.222214,15.58523,16.661383,21.942184,23.676254,22.55971,21.438663,16.5207,17.366226,17.451645,18.828358,13.075451,12.969761,18.927412,16.731628,14.967728,17.17889,16.195011,14.578896,15.717303,16.843124,16.904463
6,7.066553,5.3204317,11.613764,13.858918,17.181667,17.259705,13.523735,10.80518,15.850731,16.26729,16.551592,15.990398,12.222738,6.931226,9.23428,14.003349,15.8657055,14.454466,15.997419,19.624926,15.465881,8.058023,10.718145,17.182959,10.109528,9.540083,10.592057,7.885991,1.149557,-7.7307796,-3.0986652,-0.19559103,0.7119592,-2.2893164,-11.415371,-20.759815,-17.054653,-19.385132,-20.285398,-20.881268,-22.413086,-23.244556,-24.846287,-12.821379,-7.181306,-9.754779,-16.247543,-21.670639,-31.563103,-31.342098,-21.13332,-18.611176,-17.11606,-18.16475,-16.032866,-14.958816,-13.011698,-1.4767668,2.7684982,-6.073535,-14.455942,-12.433745,4.4885073,17.754993,15.649345,9.827181,2.2655573,3.2606664,4.0121765,7.3922863,9.054453,4.2823963,-1.7891568,5.530727,21.892405,19.587582,13.542328,12.233994,5.3094883,-4.058221,-10.061979,-12.708633,-13.145392,-15.103423,-18.10969,-17.39885,-10.642917,-9.8629675,-6.49975,-6.7105017,-4.771918,-0.58127207,14.875324,18.856133,13.061582,13.72624,19.924425,19.121468,14.088043,15.574442,21.231155,17.498596,17.353878,16.380402,11.517223,10.82509,15.563759,14.915683,9.832516,8.884878,13.873563,17.6606,15.993471,14.170586,14.698275,13.48411,12.680814,13.829559,12.097287
7,5.455971,7.212368,11.7541065,7.3695173,11.328575,16.520569,17.849747,13.490592,14.287341,15.385916,17.49442,16.64354,14.525061,11.386648,13.208175,15.120656,18.154457,16.774416,16.333126,13.0199,11.428831,15.357516,20.487095,20.80354,13.2303705,15.1026,13.173116,10.654181,9.037369,1.9583759,3.814743,2.6833706,-0.049174517,1.9266472,9.79366,10.906507,12.386045,15.778753,15.911869,16.8666,16.746727,10.029146,6.9707828,4.44331,8.171783,14.096127,13.396112,6.442266,-0.81818974,-4.5351443,-7.085722,-4.534842,-2.533295,-1.8707411,-2.6075168,1.5826702,11.028038,7.503585,-4.7299843,-12.558865,-15.407081,-9.661893,3.227738,13.17136,18.245365,14.413095,9.46967,10.526482,9.1075325,6.0523405,0.1370008,0.37358454,-1.307868,4.5502815,14.398333,24.4091,20.664902,14.328103,9.678314,4.6265984,2.7027729,-1.4015709,2.7507405,8.30669,9.232977,5.69718,-0.42175436,0.51933837,-2.588799,-7.3740134,-3.2001085,6.1188846,17.800411,19.630287,17.83404,15.422333,19.429972,21.374264,17.560951,16.581001,20.59882,20.600994,19.175234,13.810013,11.138938,15.959066,17.381924,12.695358,13.903738,12.665953,15.078702,14.340387,14.295448,15.419013,17.39242,16.104374,17.284033,16.016832,14.062978
8,0.15375918,4.3422003,6.124588,2.6790962,2.5773911,10.7754,13.658896,12.54458,13.285424,10.089546,12.99464,14.535227,10.101998,6.9808807,7.0859327,7.1730566,11.765007,8.723418,8.297993,10.573388,9.276997,10.876427,13.614391,11.390477,6.9841638,-17.486813,-15.561289,-6.591986,1.1500578,-5.547328,-8.28816,-18.00342,-38.456024,-46.84927,-31.517757,-12.850618,-9.131332,-12.352434,-12.204142,-13.117898,-14.790451,-12.065193,-11.238773,-9.6819515,-4.261057,2.1203341,2.3885744,-1.0050402,-1.1597784,-1.6894178,-3.8442779,-4.1751413,-2.9165063,0.58052576,2.7703915,3.4777813,2.4114013,-9.421187,-25.458931,-33.65134,-24.398586,-13.484227,-12.178648,-9.604612,-2.5344076,1.1702068,-1.2588428,-1.9884999,-7.5666003,-11.032969,-7.6613955,4.256813,2.059309,3.7282991,-9.015803,-10.823211,-3.501824,2.1901748,7.8962326,6.3839283,5.500524,5.8770714,1.6871811,-3.4659235,-2.0387638,-3.341278,-3.0657687,-0.67423105,-3.9032776,-8.194346,-12.79603,-9.955061,-1.7411889,5.869908,7.8805537,15.086014,17.985292,16.186878,10.168946,8.748867,8.600489,11.423082,10.712377,8.528898,9.380226,8.950258,8.0400715,4.935937,7.39814,6.66751,11.0343,7.8030024,6.7253423,11.029358,13.451121,10.961369,11.417482,12.005676,9.283611
9,5.0457964,3.483068,6.1305723,12.502429,12.4065,12.567055,16.215628,17.771954,18.071348,10.638326,12.09885,9.19701,6.988555,9.971408,8.531658,5.662424,4.4120436,7.712608,9.369259,13.636017,12.276349,7.74584,5.5001025,3.091927,1.139916,0.12357177,1.3141402,6.1986637,9.354929,4.1009007,1.5511072,-8.230775,-1.0234284,9.320992,4.1733437,-7.9616756,-11.221399,-12.621145,-13.766652,-14.649528,-16.232674,-18.066164,-16.885036,-21.368607,-18.829021,-10.103113,-6.2722387,-13.046064,-17.177458,-5.9753532,-0.6174433,-2.4295998,-4.8489714,-4.1230125,-3.4949248,-3.1253467,-1.51109,7.4178295,16.034641,19.767433,24.298805,24.769836,21.236813,10.987073,4.8067737,6.263492,8.784012,8.179218,-8.319211,-9.895948,-5.713747,9.026499,10.246546,10.367457,4.7376623,11.729589,7.5723176,11.013378,9.914894,7.276652,4.046405,1.5944068,-2.074871,-6.4831424,-7.610833,-6.2017703,3.718823,5.2273526,2.6997654,0.7056856,0.1981188,-3.0602732,-2.515553,6.694051,12.146283,16.912048,12.506308,10.081409,7.598433,9.339862,9.308069,11.715368,11.857058,14.332766,11.897076,5.0971293,9.072756,10.884482,8.816448,2.5873954,4.722394,8.897776,7.700706,7.473817,10.045942,4.5511656,6.2462473,11.154298,9.571671
