-685.09906,-685.09906,-684.2044,-658.2003,-549.79065,-421.78024,-344.09598,-289.4319,-251.95769,-258.54953,-320.64124,-406.27536,-348.5657,-299.2544,-265.7013,-267.4282,-297.0089,-357.2799,-399.76956,-430.4931,-318.8558,-257.33582,-255.39769,-290.97415,-342.5208,-362.3001,-306.29337,-228.98462,-220.91492,-255.38329,-232.71532,-226.33212,-261.2463,-296.1469,-318.34607,-308.51245,-306.49893,-287.80444,-264.63373,-257.82153,-270.00906,-262.80536,-265.39487,-287.57275,-275.88898,-256.2552,-268.09784,-297.12,-340.43997,-350.25198,-311.0214,-280.78317,-255.75,-232.3305,-245.64029,-293.24216,-361.40836,-455.5705,-568.8089,-629.6202,-658.6831,-678.65015,-685.09906,-685.09906,-685.09906,-685.09906,-685.09906,-685.09906,-685.09906,-685.09906,-685.09906,-685.09906,-685.0991,-685.0991,-685.0991,-685.0991,-685.0991,-685.0991,-685.0991,-685.0991,-685.0991,-685.0991,-685.0991,-685.0991,-685.0991,-685.0991
-0.63753486,-0.63753486,0.2399956,-3.9968793,49.74639,99.27021,94.82156,103.533615,123.65075,130.16934,127.46867,92.21995,81.48623,96.375946,127.92106,152.28264,160.96466,151.48561,150.70477,142.652,55.673553,20.38172,31.534992,110.063965,170.84401,193.40785,178.05702,104.179344,35.071117,-33.577953,-5.732675,46.884598,78.74504,98.09765,51.11688,-21.949154,-35.31628,33.063988,97.540825,127.42896,114.10412,47.039845,-9.227654,-47.333565,-18.87813,41.899937,78.3522,95.41545,97.01642,28.727003,19.834719,64.29568,114.484856,127.28644,133.80199,141.48686,148.11937,146.08435,107.22316,69.0568,36.30297,11.348292,-0.63753486,-0.63753486,-0.63753486,-0.63753486,-0.63753486,-0.63753486,-0.63753486,-0.63753486,-0.63753486,-0.63753486,-0.63753664,-0.63753664,-0.63753664,-0.63753664,-0.63753664,-0.63753664,-0.63753664,-0.63753664,-0.63753664,-0.63753664,-0.63753664,-0.63753664,-0.63753664,-0.63753664
0.6313311,0.6313311,1.0211947,-6.9914904,-1.8529903,-1.7208333,-11.616362,-40.923786,-46.926445,-35.91871,-18.424047,0.6205931,-7.0666356,-10.82767,-24.474186,-37.195423,-36.212093,-27.037941,-25.209919,-11.624013,-61.26879,-89.766594,-97.68802,-72.220985,-35.1606,-13.313459,-38.82924,-45.747932,-50.79936,-62.35925,-32.56293,-32.931004,-45.515892,-39.3625,-17.894487,-17.407524,-29.810347,-5.9529204,-13.800547,-19.06781,-19.110598,-27.323845,-52.46948,-77.173004,-58.593742,-43.736176,-39.881504,-42.373127,-36.71847,-3.107453,5.074085,-4.1291475,-54.632168,-87.42815,-102.04945,-100.5651,-74.7332,-28.73304,17.891539,32.257404,20.922659,8.383673,0.6313311,0.6313311,0.6313311,0.6313311,0.6313311,0.6313311,0.6313311,0.6313311,0.6313311,0.6313311,0.6313306,0.6313306,0.6313306,0.6313306,0.6313306,0.6313306,0.6313306,0.6313306,0.6313306,0.6313306,0.6313306,0.6313306,0.6313306,0.6313306
1.336726,1.336726,1.1457839,17.644474,65.60948,101.49771,103.94445,105.52394,111.7299,104.74904,97.01678,73.88905,88.82131,102.14324,93.14774,82.954,55.667656,36.43953,28.579773,29.710993,68.94879,61.176132,43.245564,18.771172,11.315485,13.441109,23.040659,54.426167,80.18717,79.350945,88.25844,95.514946,85.77933,89.303925,103.32216,80.9466,70.46411,96.02904,100.79653,89.74363,93.133484,110.467026,100.5704,84.411674,102.52934,115.151474,103.31046,96.03678,106.006386,96.25641,82.4709,95.99223,101.70722,90.33921,74.87008,49.0634,30.701723,13.736452,11.687247,15.4607935,9.770063,5.3926005,1.336726,1.336726,1.336726,1.336726,1.336726,1.336726,1.336726,1.336726,1.336726,1.336726,1.3367265,1.3367265,1.3367265,1.3367265,1.3367265,1.3367265,1.3367265,1.3367265,1.3367265,1.3367265,1.3367265,1.3367265,1.3367265,1.3367265
1.9421775,1.9421775,1.9985435,-2.3140748,0.15125254,-6.9262133,-5.121506,-1.3029265,-11.817185,-22.112694,-28.032522,-34.85414,-39.524952,-45.94659,-45.59483,-38.44819,-16.246035,0.27175778,9.052188,4.18201,-26.049274,-29.836752,-26.652954,-25.669605,-26.071175,-31.593987,-23.546965,-20.560614,-26.15203,-31.983591,-21.3639,-3.7790372,17.02488,16.566341,-13.3638115,-38.147083,-48.81362,-51.31699,-50.609768,-35.543144,-26.93337,-27.067713,-36.594215,-52.23586,-40.20444,-29.41833,-9.228681,4.438012,-2.7286396,-22.096043,-43.06828,-47.023872,-50.785267,-53.05094,-45.644146,-32.285915,-17.139542,-1.3018621,3.3671992,0.19880334,-0.5809526,-1.919274,1.9421775,1.9421775,1.9421775,1.9421775,1.9421775,1.9421775,1.9421775,1.9421775,1.9421775,1.9421775,1.9421768,1.9421768,1.9421768,1.9421768,1.9421768,1.9421768,1.9421768,1.9421768,1.9421768,1.9421768,1.9421768,1.9421768,1.9421768,1.9421768
0.34855708,0.34855708,0.44048107,-5.337223,-9.983115,-26.523706,-34.168633,-31.95705,-25.148075,-21.752274,-17.847822,18.572752,20.330183,-1.2616495,-19.77115,-14.952647,0.6638057,13.331302,10.517974,15.306998,34.60822,38.03563,43.842625,38.36606,12.804429,-9.779854,15.604665,33.59126,30.579205,21.151354,14.205702,9.317506,-7.193925,-5.459587,29.354952,41.961056,43.74737,33.8332,6.204018,-14.420103,-0.2791277,19.002087,26.852943,27.88059,26.332169,20.478954,0.1057934,-16.914543,4.332131,36.80012,30.573124,10.1777935,-24.206728,-32.122536,-30.923193,-24.486639,-16.43878,2.7030935,17.4045,13.256853,8.946563,3.0060232,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708,0.34855708
0.16675907,0.16675907,0.30806458,-1.6972067,-0.90982866,3.780054,2.4788527,-9.096001,-13.062905,-8.921108,-3.0309734,-7.712672,-12.322529,-6.280392,-3.1306975,-8.485412,-12.689936,-13.600685,-11.852294,-8.618747,-36.947918,-48.52456,-51.952232,-36.912132,-12.20299,4.5274096,-15.472767,-28.98537,-33.16796,-35.225174,-22.662416,-21.438704,-19.807299,-17.96166,-23.045702,-25.831581,-29.77691,-17.813202,-9.612915,-3.4623945,-9.675327,-22.59312,-34.497005,-42.453728,-36.69154,-29.420599,-20.146511,-14.797651,-20.645752,-19.779291,-12.400016,-8.18751,-13.157278,-20.831858,-25.606956,-25.925104,-18.73594,-8.575161,2.001267,7.664646,4.815232,2.2313554,0.16675907,0.16675907,0.16675907,0.16675907,0.16675907,0.16675907,0.16675907,0.16675907,0.16675907,0.16675907,0.16675866,0.16675866,0.16675866,0.16675866,0.16675866,0.16675866,0.16675866,0.16675866,0.16675866,0.16675866,0.16675866,0.16675866,0.16675866,0.16675866
0.38783666,0.38783666,0.32090938,2.5150228,8.091371,9.575171,9.548375,7.8843565,6.367829,4.244183,3.6044226,4.2912345,7.0925007,6.359478,0.3404102,-3.221584,-5.703788,-5.5382853,-6.056108,-4.643517,4.0790043,3.2128606,-0.9273825,-10.2237215,-15.425127,-17.241226,-13.482678,-0.839221,8.286968,11.405496,13.745484,12.845764,9.148237,8.787435,15.016651,14.175195,11.254153,11.688603,5.720628,1.514716,4.959936,13.976714,14.090595,10.548557,14.368543,14.039675,10.358609,8.074025,10.61968,15.721139,11.525922,8.571965,0.24670216,-5.7353787,-9.260182,-12.87873,-13.122833,-10.442452,-3.5550332,0.39303857,0.71707416,0.47088256,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666,0.38783666
2.1816928,2.1816928,2.1246648,-0.03043247,-10.388891,-20.719069,-19.964981,-12.814544,-12.972994,-15.237629,-17.983767,-13.00566,-13.831836,-19.646818,-18.544468,-12.700653,-3.5479615,1.6458343,3.1951044,0.22904311,6.2419605,14.613234,20.416193,16.388803,3.914381,-6.122986,3.461518,4.3059235,1.3589481,3.185709,-5.5763955,-6.146577,-2.1977246,-4.162111,-8.612056,-5.062431,-1.2868459,-13.916462,-18.229074,-17.246416,-14.229254,-10.921538,-2.448918,4.8601274,-1.6435336,-7.7757087,-8.20699,-7.7437162,-7.974579,-10.387096,-13.646194,-18.121473,-13.935827,-6.2450643,0.63897806,6.99141,6.999196,4.1163435,-2.6589193,-6.883545,-3.502498,-0.5219124,2.1816928,2.1816928,2.1816928,2.1816928,2.1816928,2.1816928,2.1816928,2.1816928,2.1816928,2.1816928,2.181693,2.181693,2.181693,2.181693,2.181693,2.181693,2.181693,2.181693,2.181693,2.181693,2.181693,2.181693,2.181693,2.181693
0.46905458,0.46905458,0.5120633,-2.8588934,-14.267899,-21.149578,-21.898237,-25.462801,-27.541069,-24.574919,-21.118847,-16.723299,-20.39193,-21.221516,-18.995594,-19.316427,-16.81049,-14.266976,-12.763217,-11.780894,-22.569029,-22.556555,-20.221094,-13.483463,-7.09752,-3.314284,-10.780984,-19.40834,-23.599577,-21.504807,-21.904173,-25.67497,-25.195642,-25.95069,-27.412786,-19.974874,-17.555145,-21.467737,-21.580948,-19.26589,-22.057032,-27.463556,-26.156103,-22.414463,-26.522406,-29.721619,-27.077496,-25.363276,-28.724579,-24.119171,-17.614298,-19.806654,-22.225525,-21.529127,-20.097841,-16.068707,-12.043225,-7.7287483,-4.567196,-2.7428937,-1.1960187,0.019012135,0.46905458,0.46905458,0.46905458,0.46905458,0.46905458,0.46905458,0.46905458,0.46905458,0.46905458,0.46905458,0.46905476,0.46905476,0.46905476,0.46905476,0.46905476,0.46905476,0.46905476,0.46905476,0.46905476,0.46905476,0.46905476,0.46905476,0.46905476,0.46905476
