-586.9796,-586.9796,-586.9796,-453.69122,-348.58386,-325.35944,-248.71454,-167.23198,-142.33435,-128.43382,-160.922,-208.7361,-253.51964,-255.64716,-183.3697,-175.17603,-219.49963,-325.72833,-406.98624,-367.82333,-330.9971,-319.7745,-331.47336,-342.851,-339.57013,-343.1763,-367.67673,-335.3941,-301.77707,-303.37515,-290.03818,-280.31903,-262.53638,-282.22247,-318.54495,-375.64038,-431.0809,-379.25916,-317.13974,-276.91895,-256.75778,-261.399,-310.42038,-368.604,-415.76813,-354.38245,-236.53943,-169.55745,-142.069,-150.19447,-215.30652,-279.5083,-313.15265,-294.6831,-273.6585,-268.7707,-274.91937,-316.47006,-397.87735,-390.6157,-355.52884,-317.64264,-252.65308,-213.96854,-214.6565,-224.24771,-257.24146,-280.78717,-247.66612,-226.4955,-234.97281,-265.63687,-321.72507,-425.03516,-558.58954,-581.6532,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796,-586.9796
0.12702811,0.12702811,0.12702811,33.13187,37.922413,24.268744,87.14097,144.49452,162.82306,183.3534,224.00627,222.00253,163.09798,86.1843,130.65587,171.66998,178.9853,154.82573,128.60138,148.58931,143.3316,151.11911,178.44403,182.27097,173.94243,161.91629,139.50609,51.471165,-10.465156,-28.145971,14.868569,58.05682,87.681725,100.58699,90.47913,72.01334,37.095955,-8.773476,2.2240872,53.16232,114.614075,146.85043,165.70268,156.8196,128.31985,175.4376,218.84052,229.26474,202.06984,177.72823,170.84888,54.50235,-31.961609,-10.587859,45.856884,101.1914,117.02786,117.44029,117.48757,147.43724,167.11528,174.33598,177.79826,182.58968,153.005,78.990776,8.538804,-14.024054,27.938103,81.93459,120.92714,127.5007,114.387886,76.01262,18.969324,4.9160542,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811,0.12702811
3.8701785,3.8701785,3.8701785,-4.248388,-5.9962916,-3.1581488,-17.446365,-30.557222,-34.739487,-39.33128,-48.025116,-47.268448,-34.061382,-17.190662,-27.417143,-36.460308,-37.769207,-31.76889,-25.48188,-30.122559,-29.214823,-30.996078,-36.906986,-37.670147,-35.866634,-33.20701,-28.13283,-9.053261,4.2976117,8.183196,-1.3325458,-10.862332,-17.473091,-20.17071,-17.714235,-13.288067,-5.2673163,4.441403,1.6186271,-9.812221,-23.414026,-30.448204,-34.254368,-31.921143,-25.361862,-36.095955,-46.390816,-49.120228,-43.342674,-37.953945,-36.013855,-10.088709,9.084371,4.2773952,-8.232796,-20.392504,-23.82243,-23.636889,-23.106642,-29.718708,-34.2644,-36.098503,-37.288887,-38.595882,-32.107464,-15.822628,-0.1630947,4.9381986,-4.478281,-16.452875,-24.942282,-26.179327,-22.933018,-13.836537,-0.4478791,2.785232,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785,3.8701785
25.720236,25.720236,25.720236,17.9645,13.079835,12.853545,5.848792,-1.0480201,-3.2019956,-5.0016236,-5.934729,-3.7228355,1.6553693,6.208121,0.4616766,-2.2754786,-0.75689995,5.2999425,10.382019,7.5065784,6.1973095,5.2538943,4.1823454,4.4591465,4.7982364,5.653579,8.026802,11.716157,13.83381,14.929,11.850425,8.92035,6.423258,6.5378523,8.715944,12.289124,16.743637,17.131804,13.771434,9.055109,4.6084247,2.9427683,3.9983342,7.0635977,10.783256,5.360777,-2.3208673,-5.8611217,-5.4891777,-3.7216933,-0.46893242,9.090906,15.578785,13.529994,9.335773,5.913212,5.2645025,7.061777,10.627157,8.572375,5.893557,3.8143258,0.7650573,-1.2083144,0.5371767,5.248953,10.779932,13.12016,9.235458,5.1767898,3.2875443,4.250426,7.469087,14.222239,23.383396,25.209106,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236,25.720236
-7.6558003,-7.6558003,-7.6558003,-14.4825,-14.359629,-10.517831,-25.8243,-39.63704,-44.066013,-49.208706,-60.1713,-60.272697,-45.581215,-25.666283,-36.258457,-46.786392,-49.25876,-44.37409,-38.629772,-43.303753,-41.46226,-43.3357,-50.57257,-51.712593,-49.510525,-46.439156,-40.946705,-17.701328,-1.2055968,3.35802,-7.621804,-18.693651,-26.144009,-29.745808,-27.596695,-23.550268,-15.216696,-2.6504524,-4.695236,-17.380426,-33.05212,-41.4708,-46.995525,-45.44788,-38.670826,-50.09056,-59.813908,-61.646885,-54.238674,-48.03278,-47.09465,-17.761501,4.220381,-1.0816555,-15.443893,-29.727827,-33.913834,-34.560375,-35.629837,-43.301033,-47.947594,-49.3278,-49.381523,-50.121487,-42.45956,-23.393337,-5.554673,-0.010241118,-10.460269,-24.185816,-34.40609,-36.50874,-33.837173,-25.228691,-12.172634,-8.82835,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003,-7.6558003
5.1472163,5.1472163,5.1472163,3.5790472,2.5991716,2.5605235,1.128124,-0.27999085,-0.7199681,-1.0901018,-1.2966062,-0.85297537,0.25198126,1.2005,0.028866688,-0.5388498,-0.23850025,0.9853757,2.01518,1.4300122,1.1705506,0.9779626,0.75023246,0.8037667,0.8756769,1.0527,1.5385389,2.319677,2.773588,3.0013602,2.3643444,1.7569625,1.2428263,1.259485,1.7002915,2.4243546,3.3327942,3.4327784,2.754935,1.7863109,0.8665368,0.51752263,0.71960205,1.3373588,2.0956147,0.98752844,-0.5708683,-1.2844323,-1.1967741,-0.83122,-0.17691433,1.7928233,3.133254,2.7128463,1.8460313,1.1341845,0.99666137,1.3561414,2.069642,1.6438656,1.098198,0.6785796,0.066659674,-0.33059233,0.033109665,1.0120435,2.153189,2.6324987,1.8346678,0.9961706,0.5991253,0.7886263,1.4391387,2.8092759,4.6703935,5.0425973,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163,5.1472163
-6.0540495,-6.0540495,-6.0540495,-5.5228724,-4.561717,-3.973652,-4.789069,-5.413694,-5.625076,-6.006046,-7.3790555,-7.820774,-6.7782354,-4.836104,-5.2266645,-6.189535,-6.833243,-7.3113503,-7.479324,-7.586029,-7.0721498,-7.155324,-7.973688,-8.188698,-7.9421997,-7.672275,-7.3525686,-4.771733,-2.8435931,-2.4085703,-3.369505,-4.372169,-4.9453588,-5.477838,-5.59415,-5.71117,-5.391023,-3.6855063,-3.325989,-4.2121344,-5.5735335,-6.444563,-7.4313035,-7.804244,-7.5626616,-8.133072,-8.026635,-7.602353,-6.6245446,-6.0867186,-6.5822473,-4.273045,-2.4119248,-2.7673328,-3.9919727,-5.3546066,-5.822388,-6.2612405,-7.1016245,-7.7915616,-7.9323707,-7.7262125,-7.1446886,-6.8682675,-6.119887,-4.3287334,-2.8697872,-2.5363414,-3.266461,-4.4270773,-5.510176,-5.994135,-6.237465,-6.3224754,-6.24255,-6.1214347,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495,-6.0540495
3.8243098,3.8243098,3.8243098,0.098878145,-1.0022137,0.026921084,-5.911583,-11.404395,-13.152278,-15.018737,-18.322458,-17.836742,-12.449576,-5.783545,-10.102072,-13.7028475,-14.045929,-11.262316,-8.463282,-10.447892,-10.233784,-10.9806385,-13.267485,-13.524128,-12.825245,-11.761562,-9.663259,-2.2602031,2.8769095,4.4165344,0.6091383,-3.1896427,-5.8680406,-6.855567,-5.744026,-3.7738934,-0.39170343,3.2368636,1.879818,-2.788542,-8.23513,-10.992871,-12.303066,-11.154614,-8.381554,-12.857778,-17.3816,-18.720829,-16.548399,-14.390042,-13.369621,-2.8875198,4.810428,2.8411708,-2.1780112,-6.995734,-8.325227,-8.089408,-7.5615854,-10.199328,-12.130503,-13.002555,-13.72664,-14.393805,-11.830583,-5.366552,0.9422967,3.0475655,-0.79807967,-5.6064706,-8.923478,-9.2916565,-7.791074,-3.797041,2.009173,3.3753126,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098,3.8243098
-1.8702562,-1.8702562,-1.8702562,-0.8911122,-0.47542635,-0.63051414,0.6692551,1.8918272,2.2788837,2.6678169,3.246524,3.0603714,1.9288315,0.63108367,1.6080745,2.3226147,2.3040125,1.5596491,0.8602832,1.3206962,1.349919,1.5164273,1.9377459,1.965686,1.8363609,1.6230044,1.1687062,-0.20594305,-1.1382823,-1.4401445,-0.6756216,0.080276445,0.63424146,0.7880545,0.5025347,0.010467739,-0.7524528,-1.357046,-0.97430396,0.008970262,1.1047219,1.6309897,1.7910445,1.4563476,0.8275449,1.8142074,2.9186096,3.307239,2.9384696,2.5039873,2.180822,0.023202328,-1.5353771,-1.1177131,-0.10324768,0.8411086,1.087303,0.9616843,0.7027992,1.2286547,1.6708641,1.9129124,2.1783333,2.3821537,1.8833938,0.6105037,-0.67724663,-1.1310617,-0.32109413,0.6527442,1.280175,1.2926949,0.89368814,-0.079968974,-1.4634361,-1.772884,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562,-1.8702562
-6.7594333,-6.7594333,-6.7594333,-5.565746,-4.405087,-3.996664,-3.763641,-3.4179168,-3.3205795,-3.3725994,-4.1665597,-4.6963644,-4.603538,-3.8335774,-3.4607747,-3.79008,-4.375956,-5.3494587,-6.014136,-5.7696977,-5.291395,-5.242624,-5.6595616,-5.8300858,-5.7062845,-5.623584,-5.6741877,-4.393176,-3.366378,-3.2021494,-3.4929008,-3.8271,-3.9283628,-4.288317,-4.6021056,-5.068731,-5.34637,-4.2759333,-3.674324,-3.7373977,-4.140021,-4.5264325,-5.2855625,-5.863698,-6.1123376,-5.8922687,-4.9838133,-4.3202987,-3.722912,-3.5650346,-4.243636,-3.7810512,-3.2753088,-3.2834356,-3.6243992,-4.1396847,-4.3740544,-4.8567033,-5.7944655,-6.0202146,-5.819505,-5.4578905,-4.7454033,-4.349505,-4.05184,-3.3977604,-3.0499182,-3.0879529,-3.140053,-3.454047,-3.954411,-4.3753576,-4.8856773,-5.678741,-6.6271935,-6.747575,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333,-6.7594333
