-671.6849,-671.6849,-671.5434,-645.57404,-482.49203,-366.54083,-313.0818,-268.52133,-256.92514,-292.75253,-319.6497,-364.52203,-394.38477,-281.36295,-246.23795,-260.7801,-273.93823,-290.44336,-310.34772,-348.0366,-328.6197,-304.36075,-315.48035,-330.49146,-316.332,-304.85632,-316.70602,-294.97833,-265.6568,-277.2412,-285.5066,-191.13974,-160.76845,-189.10457,-247.16998,-338.2362,-375.14157,-336.54434,-313.3233,-307.77078,-329.62756,-346.9998,-367.35492,-336.86398,-311.10248,-283.73337,-276.07288,-301.60254,-331.74576,-387.61133,-380.50354,-326.93576,-305.76642,-322.6072,-310.84225,-313.33878,-340.4702,-350.75873,-362.2175,-363.18558,-374.7474,-433.66504,-556.0029,-636.6673,-669.4966,-670.8615,-670.9171,-671.6849,-671.6849,-671.6849,-671.6849,-671.6849,-671.6849,-671.6849,-671.6849,-671.6849,-671.6849,-671.6849,-671.6849,-671.6849,-671.6849,-671.6849,-671.6849,-671.6849,-671.6849,-671.6849,-671.6849,-671.6849,-671.68494,-671.68494
0.0748174,0.0748174,0.2560811,7.9116073,-24.828846,-57.970303,-56.14547,-11.626038,24.05083,54.301052,87.56132,93.818924,87.38369,145.68909,186.14088,227.75517,243.08362,235.07594,207.34607,164.14337,78.40408,8.04131,-38.070194,-56.722126,-31.305487,17.135672,66.75597,100.90577,123.86112,156.6561,226.47241,216.81076,193.58487,172.38037,160.2665,149.78648,76.51653,0.9255126,-3.917065,29.909195,48.42061,66.22149,34.532158,-23.848625,-41.191364,-3.8743684,55.681423,101.9769,119.0155,123.8433,95.542366,27.104895,-32.717236,-65.35569,-22.67381,24.898912,81.28857,95.085434,95.10696,93.351364,89.53758,81.71185,52.558685,30.187822,2.9830706,0.4830365,0.41170892,0.0748174,0.0748174,0.0748174,0.0748174,0.0748174,0.0748174,0.0748174,0.0748174,0.0748174,0.0748174,0.0748174,0.0748174,0.0748174,0.0748174,0.0748174,0.0748174,0.0748174,0.0748174,0.0748174,0.0748174,0.0748174,0.07481793,0.07481793
0.0905378,0.0905378,0.22973906,2.8393662,-28.50633,-30.32536,-38.561985,-4.981851,10.376732,-13.300163,-39.586002,-29.734785,-13.609043,-23.635666,-30.47221,-40.904213,-27.22461,-19.670822,-27.830727,-25.826824,-3.5039244,5.4541993,-8.612467,-25.386793,-10.539491,14.605028,-12.631621,-49.619537,-68.22183,-67.3976,-39.463394,-69.82944,-96.268616,-107.73694,-85.91717,-36.38427,9.342904,-3.1546454,1.0258391,13.736134,2.0672953,-12.330608,16.836067,12.116345,-24.726486,-7.4993987,-10.366162,-44.191765,-48.3259,-23.898497,-6.2698994,11.998941,9.531496,-14.932971,5.272658,24.863024,15.979483,12.813304,15.35261,11.096523,9.808485,15.811878,23.62799,21.751482,2.593006,1.1005356,1.0757304,0.0905378,0.0905378,0.0905378,0.0905378,0.0905378,0.0905378,0.0905378,0.0905378,0.0905378,0.0905378,0.0905378,0.0905378,0.0905378,0.0905378,0.0905378,0.0905378,0.0905378,0.0905378,0.0905378,0.0905378,0.0905378,0.09053804,0.09053804
-0.0909548,-0.0909548,0.06396469,-2.514962,34.8894,41.398727,43.137505,71.32672,95.07384,124.100876,131.30745,120.42201,60.259697,12.951117,-6.7212086,-29.61592,-29.22437,-8.691634,3.9596362,5.9191113,47.131927,73.96553,67.104126,58.878334,77.39112,100.40819,116.758644,111.49451,92.76959,58.294582,-17.98912,-34.989727,-25.164095,-8.808876,14.445294,32.510784,51.990425,67.98958,92.2842,107.61756,116.3229,117.09448,95.88005,74.02107,57.24914,68.04282,83.64552,91.60936,74.701164,44.379986,48.656185,65.05552,62.40549,51.120815,77.29204,90.110344,103.20963,109.77171,111.409904,103.83056,98.93897,92.86866,71.30699,29.856386,1.6921837,0.45530128,0.2865704,-0.0909548,-0.0909548,-0.0909548,-0.0909548,-0.0909548,-0.0909548,-0.0909548,-0.0909548,-0.0909548,-0.0909548,-0.0909548,-0.0909548,-0.0909548,-0.0909548,-0.0909548,-0.0909548,-0.0909548,-0.0909548,-0.0909548,-0.0909548,-0.0909548,-0.09095492,-0.09095492
-0.41024262,-0.41024262,-0.40933955,-10.735143,-41.77183,-39.618492,-45.295475,-44.986282,-35.643414,-29.320616,-21.486109,-12.97044,-40.23893,-67.08676,-73.20569,-69.62758,-72.65659,-63.816986,-54.499004,-48.417004,-56.79037,-52.197712,-50.50617,-49.39059,-50.89546,-49.571472,-46.283844,-31.604082,-27.728975,-26.86491,-50.868923,-68.28187,-73.630226,-68.464806,-53.461544,-35.13039,-49.125256,-51.44805,-50.437145,-44.012302,-26.932266,-29.537186,-34.97332,-40.873734,-47.875782,-43.09564,-34.3881,-29.225643,-16.285646,-15.012155,-34.973736,-46.596405,-37.596024,-40.32424,-49.149593,-48.335896,-46.65816,-35.961327,-33.373257,-35.261036,-33.98194,-24.26828,-4.951408,0.50214,-1.0564234,-0.1299817,-0.14106901,-0.41024262,-0.41024262,-0.41024262,-0.41024262,-0.41024262,-0.41024262,-0.41024262,-0.41024262,-0.41024262,-0.41024262,-0.41024262,-0.41024262,-0.41024262,-0.41024262,-0.41024262,-0.41024262,-0.41024262,-0.41024262,-0.41024262,-0.41024262,-0.41024262,-0.41024303,-0.41024303
-0.7848922,-0.7848922,-0.79383343,7.008027,37.744705,43.178066,45.915733,38.320503,22.08863,3.5030267,-14.549372,-21.286985,10.676529,30.046535,28.545746,12.050735,6.5698743,-2.1153216,-5.264065,3.1520057,32.33224,43.975163,50.33452,51.556305,48.79919,36.937153,16.870344,-7.475993,-11.40742,-16.28554,-6.021605,5.1815124,8.813055,7.300197,-0.84842837,-7.803442,28.097454,44.411125,41.700726,27.191051,3.4749494,-1.1596054,18.314041,39.09979,46.455944,38.71693,21.600815,4.589026,-9.36164,-5.066595,20.788826,43.88854,43.65792,46.406593,46.99137,37.853127,21.502733,7.5361857,4.452394,5.776747,5.2415323,-0.58283305,-9.78018,-7.7957883,-1.1836456,-1.0028265,-0.9567702,-0.7848922,-0.7848922,-0.7848922,-0.7848922,-0.7848922,-0.7848922,-0.7848922,-0.7848922,-0.7848922,-0.7848922,-0.7848922,-0.7848922,-0.7848922,-0.7848922,-0.7848922,-0.7848922,-0.7848922,-0.7848922,-0.7848922,-0.7848922,-0.7848922,-0.7848924,-0.7848924
-0.6491283,-0.6491283,-0.63525665,-4.8221664,-23.030476,-25.154446,-27.274769,-20.796206,-11.083955,-3.3818011,3.4276083,7.621752,-9.026651,-22.497272,-23.454515,-16.413034,-12.283556,-6.376608,-4.6639557,-8.319648,-19.929512,-23.562435,-27.264677,-29.08659,-26.660229,-18.719185,-11.06158,-1.8631421,-2.3159914,-0.7862693,-6.2387333,-14.683233,-18.196194,-17.794352,-11.025872,-2.6470032,-16.500189,-24.529545,-22.165926,-13.623427,-1.9490519,-1.0669153,-8.796087,-19.503193,-26.562626,-21.657053,-13.980582,-8.813207,-2.227547,-3.0370913,-14.889488,-23.872902,-22.331587,-25.187603,-24.451555,-18.706997,-11.737047,-4.6192884,-2.6654265,-3.7804902,-3.5708365,0.15690248,6.1325164,4.8152785,-0.22898467,-0.4440217,-0.47233456,-0.6491283,-0.6491283,-0.6491283,-0.6491283,-0.6491283,-0.6491283,-0.6491283,-0.6491283,-0.6491283,-0.6491283,-0.6491283,-0.6491283,-0.6491283,-0.6491283,-0.6491283,-0.6491283,-0.6491283,-0.6491283,-0.6491283,-0.6491283,-0.6491283,-0.64912844,-0.64912844
0.18504745,0.18504745,0.16871724,0.5770929,18.680416,24.382208,25.245365,14.2488985,4.215835,-0.864572,-4.837939,-8.444334,-3.0577111,1.7907043,-0.95803046,-12.450484,-23.507896,-27.495401,-22.964586,-12.46826,3.9975061,14.409406,21.962927,26.282122,21.82691,8.888998,1.2970451,-2.6093915,1.583212,-3.1886268,-17.679937,-13.523566,-8.316551,-3.487956,-5.5298634,-10.851498,2.3204236,16.704704,14.6617155,4.0749936,-4.074896,-6.0910354,-0.05009539,13.267998,22.69828,17.505657,12.418232,10.779728,6.564308,4.4490848,11.257481,18.502066,20.214516,23.517183,17.818064,8.268433,-0.6556301,-5.498804,-7.4967933,-7.169983,-7.1413503,-8.627788,-9.773295,-7.742018,-1.0605972,-0.021865487,0.009431428,0.18504745,0.18504745,0.18504745,0.18504745,0.18504745,0.18504745,0.18504745,0.18504745,0.18504745,0.18504745,0.18504745,0.18504745,0.18504745,0.18504745,0.18504745,0.18504745,0.18504745,0.18504745,0.18504745,0.18504745,0.18504745,0.18504764,0.18504764
-0.7133566,-0.7133566,-0.77437186,0.137253,1.9149027,1.9573687,3.8341463,-6.1731763,-13.426021,-15.319182,-14.792165,-15.792719,-6.7276926,-1.57899,0.5558272,6.026039,7.717337,4.4441648,3.1899707,0.97356266,-5.8363686,-9.423338,-4.6348977,-0.5461789,-6.362028,-13.756486,-13.487274,-10.620551,-9.868306,-6.655482,3.02143,13.846283,18.620707,17.404112,9.256991,-2.6622066,-9.510774,-7.4539757,-10.328282,-14.811464,-15.378473,-13.279456,-14.089855,-8.818931,-0.71385044,-8.1216755,-15.805575,-16.058544,-15.353821,-15.46737,-15.53603,-14.742455,-9.737465,-0.88758296,-8.682389,-15.062732,-17.604721,-19.278896,-19.539362,-17.234438,-16.143154,-16.80792,-15.352649,-8.729843,-1.0220267,-0.9820797,-0.95853364,-0.7133566,-0.7133566,-0.7133566,-0.7133566,-0.7133566,-0.7133566,-0.7133566,-0.7133566,-0.7133566,-0.7133566,-0.7133566,-0.7133566,-0.7133566,-0.7133566,-0.7133566,-0.7133566,-0.7133566,-0.7133566,-0.7133566,-0.7133566,-0.7133566,-0.7133568,-0.7133568
-0.71334964,-0.71334964,-0.73119265,-2.4560435,-17.501831,-19.491573,-20.706583,-21.060879,-19.201532,-19.28487,-17.074696,-13.4219675,-13.5646105,-15.161641,-13.280966,-5.84453,-2.5125494,-1.8714337,-2.9569023,-5.8296638,-17.706673,-23.267794,-24.100863,-23.959986,-25.341454,-24.004763,-22.329567,-17.297894,-16.123135,-10.731824,-2.0395489,-3.4920177,-6.4056826,-8.730544,-8.577894,-6.807006,-16.71159,-23.065186,-24.834116,-22.157854,-17.067104,-16.665615,-17.900957,-20.633324,-22.33956,-21.80121,-21.058369,-20.338312,-14.819332,-11.139954,-17.624996,-23.584879,-21.381536,-20.624933,-24.006315,-22.822954,-21.151329,-18.351568,-17.383835,-16.808762,-15.964501,-13.186146,-6.9707413,-1.8394332,-0.62994385,-0.6808665,-0.6744158,-0.71334964,-0.71334964,-0.71334964,-0.71334964,-0.71334964,-0.71334964,-0.71334964,-0.71334964,-0.71334964,-0.71334964,-0.71334964,-0.71334964,-0.71334964,-0.71334964,-0.71334964,-0.71334964,-0.71334964,-0.71334964,-0.71334964,-0.71334964,-0.71334964,-0.7133498,-0.7133498
