-596.81934,-596.81934,-596.81934,-474.52875,-374.10175,-328.8507,-302.12216,-270.94727,-265.69473,-277.86374,-306.55972,-316.9027,-272.8201,-234.82285,-213.52441,-226.24294,-234.2026,-249.87851,-247.84897,-190.84315,-152.7918,-167.49467,-221.45116,-298.05402,-391.17697,-420.5587,-302.47617,-220.42288,-164.4778,-163.27312,-207.93506,-247.13333,-287.9784,-305.9655,-296.40784,-267.49228,-269.59015,-288.5082,-238.3184,-203.51933,-205.51363,-199.85863,-215.04492,-267.0489,-264.79745,-182.35434,-143.91331,-138.11496,-214.018,-332.11505,-386.79312,-346.6299,-321.51346,-306.44727,-299.5112,-290.9327,-314.49747,-313.6977,-302.44888,-315.08643,-370.14005,-367.8227,-354.286,-333.20786,-303.6549,-297.7692,-267.60767,-282.96558,-326.7871,-336.64798,-283.47232,-260.4415,-241.44467,-253.44653,-285.73654,-326.22604,-354.5463,-330.2061,-327.84045,-325.18414,-279.68823,-243.49126,-276.81024,-304.4673,-225.06796,-167.3223,-138.18869,-156.74753,-219.86678,-313.40195,-440.07834,-527.0068,-574.5626,-595.43,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934,-596.81934
0.20774572,0.20774572,0.20774572,101.77801,149.09203,153.50533,172.33894,175.56139,192.16249,201.8079,186.91983,114.02681,32.09734,31.150387,75.48026,132.10959,155.3136,148.32346,141.98456,147.82622,165.51807,180.59207,174.6905,161.98114,132.1823,90.312096,154.55746,181.68839,177.14383,157.97101,137.33473,150.58443,173.65005,171.80551,123.00741,52.395733,-1.3813106,-33.92044,24.39878,99.40266,162.62411,162.72386,111.54233,33.650547,15.135133,97.2598,155.03238,157.95848,171.7397,173.23395,145.65424,105.87513,99.29605,145.00084,178.2547,175.49605,167.38277,186.244,195.56508,184.37917,133.83458,50.7315,19.931093,23.965654,48.65245,72.79419,114.570656,148.1318,154.61302,104.12667,30.88935,6.6125045,51.280857,90.307556,112.090065,135.91914,153.37744,172.23372,194.21347,213.44055,180.56767,83.497284,-6.4371357,-28.17713,72.43703,155.787,179.4829,167.14958,154.59421,140.41565,105.975845,50.158726,13.98064,1.0210338,0.20774572,0.20774572,0.20774572,0.20774572,0.20774572,0.20774572,0.20774572,0.20774572,0.20774572,0.20774572,0.20774572,0.20774572,0.20774572,0.20774572,0.20774572,0.20774572,0.20774572,0.20774572,0.20774841,0.20774841,0.20774841,0.20774841,0.20774841,0.20774841
3.3301594,3.3301594,3.3301594,-18.969784,-32.13971,-40.93569,-20.714142,2.495095,-9.281969,-24.359678,-28.046312,-32.176144,-40.58041,-26.999374,-30.180113,-37.4418,-39.318333,-52.82985,-86.34951,-114.005585,-118.68794,-114.41667,-92.08721,-57.35492,-17.026741,-10.759706,-40.383953,-73.44266,-102.4468,-113.54298,-105.761116,-82.59078,-46.340298,-33.37214,-46.985138,-50.115673,-56.767174,-68.88739,-37.941826,-50.894558,-61.000984,-63.164997,-52.476467,-9.651228,-1.6959783,-27.51822,-58.910603,-59.73389,-59.48567,-25.322931,-6.2579203,-53.17269,-86.64575,-59.11883,-16.80887,-6.250912,7.2323527,9.240482,-2.0737092,-13.428829,-14.89269,-22.636534,-36.489304,-8.549502,5.8367343,-4.5146194,-28.353281,-27.79814,-22.387594,-21.99646,-39.736214,-39.24374,-27.540295,-25.213942,-29.59138,-21.976332,-18.393229,-29.162899,-10.446532,10.494035,-16.659071,-14.907632,2.4127498,-19.925585,-20.154316,-71.23928,-98.91087,-105.66934,-92.51228,-61.55491,-29.240099,-23.17938,-13.406879,1.9767908,3.3301594,3.3301594,3.3301594,3.3301594,3.3301594,3.3301594,3.3301594,3.3301594,3.3301594,3.3301594,3.3301594,3.3301594,3.3301594,3.3301594,3.3301594,3.3301594,3.3301594,3.3301594,3.330162,3.330162,3.330162,3.330162,3.330162,3.330162
-0.059274126,-0.059274126,-0.059274126,-59.14422,-55.72846,-41.03787,-20.3636,-19.072805,-20.589619,-22.698711,-27.488148,21.270699,86.11212,102.20278,100.27252,70.971085,47.38618,20.167236,-30.343336,-39.29557,-54.348312,-53.45163,-41.534824,-26.429138,-9.6840725,14.907156,-23.826408,-42.27877,-45.269733,-42.862217,-34.976833,-35.303535,-33.9662,-18.773134,20.637226,84.11191,102.29978,88.11668,93.30752,62.270695,20.31075,21.544203,50.891293,87.03705,68.99622,37.908924,-18.442228,-49.76246,-58.89395,-38.165115,-22.048962,-16.847746,-42.855762,-43.88325,-23.828331,-2.1535134,11.757766,-1.3165601,-16.428268,-21.99091,-5.9774485,51.876232,58.552803,78.28641,102.15573,105.25166,59.716396,25.330328,1.2625148,33.356903,85.69371,94.88047,100.42666,77.63404,53.426884,27.57745,-6.164157,-26.242476,-25.380253,-19.901386,0.4165836,35.662228,77.85165,68.90241,70.26252,28.864597,-7.7912493,-28.248613,-37.11664,-44.358013,-50.87971,-43.920135,-23.996372,-1.8381591,-0.059274126,-0.059274126,-0.059274126,-0.059274126,-0.059274126,-0.059274126,-0.059274126,-0.059274126,-0.059274126,-0.059274126,-0.059274126,-0.059274126,-0.059274126,-0.059274126,-0.059274126,-0.059274126,-0.059274126,-0.059274126,-0.05927372,-0.05927372,-0.05927372,-0.05927372,-0.05927372,-0.05927372
-2.4795673,-2.4795673,-2.4795673,-20.558998,-33.43516,-37.596123,-41.504227,-38.685425,-44.08399,-48.398613,-45.03201,-35.65221,-26.790218,-26.493723,-36.801495,-46.982716,-49.4117,-46.23799,-43.02218,-47.123753,-49.66066,-52.66107,-49.758984,-43.92746,-33.611652,-26.538383,-39.98096,-48.38259,-51.127716,-48.758343,-44.116932,-43.734993,-43.826244,-43.57215,-39.813156,-32.625805,-23.797533,-16.340597,-25.429237,-40.23815,-50.585377,-51.08333,-41.769485,-22.472,-14.505937,-32.69462,-42.902416,-39.380886,-41.633698,-40.13,-33.32924,-31.942577,-31.908072,-37.94722,-41.773193,-42.437817,-40.51564,-42.74423,-44.50564,-42.98782,-34.06585,-24.081316,-19.989408,-19.204634,-25.782232,-33.322594,-40.212025,-43.20213,-40.774975,-33.56024,-26.37772,-21.868008,-30.992474,-36.537403,-39.060852,-40.01929,-38.99419,-42.11727,-44.38607,-46.310314,-45.506126,-27.580532,-10.187662,-7.5498304,-30.499279,-51.577564,-56.125664,-51.62282,-45.804188,-37.238876,-24.070776,-11.692885,-4.8369384,-2.6246579,-2.4795673,-2.4795673,-2.4795673,-2.4795673,-2.4795673,-2.4795673,-2.4795673,-2.4795673,-2.4795673,-2.4795673,-2.4795673,-2.4795673,-2.4795673,-2.4795673,-2.4795673,-2.4795673,-2.4795673,-2.4795673,-2.4795666,-2.4795666,-2.4795666,-2.4795666,-2.4795666,-2.4795666
7.9139285,7.9139285,7.9139285,5.800697,5.7559466,8.337403,-0.8357811,-10.380427,-7.2554393,-2.0891232,0.79798603,8.905675,18.771675,13.368489,10.867798,9.030804,7.696063,13.1308565,25.453613,34.51234,34.105587,31.581486,24.562555,13.737915,2.3562946,4.022206,7.946811,16.900442,27.379963,33.081093,32.503944,23.272373,8.369956,4.1151495,13.54256,20.753304,27.707138,34.82408,17.944054,16.123674,14.482306,15.23407,15.784572,6.7966967,4.809581,6.619494,12.621689,12.068597,11.94036,0.99883157,-3.0522757,17.303303,29.705778,15.512623,-2.872668,-6.434393,-10.348528,-12.783606,-9.618719,-4.3506966,1.1598475,11.382568,18.898502,7.9731774,0.5943246,2.6783795,7.330926,4.2091265,1.9057357,6.294064,18.698063,20.153214,12.123834,8.068285,8.157882,3.6204937,0.7731053,2.719915,-6.093849,-15.469571,-2.9794803,3.756968,5.216717,15.63867,6.922534,18.463367,26.116322,29.546299,26.297276,16.886131,9.012558,12.384956,12.4822445,8.315135,7.9139285,7.9139285,7.9139285,7.9139285,7.9139285,7.9139285,7.9139285,7.9139285,7.9139285,7.9139285,7.9139285,7.9139285,7.9139285,7.9139285,7.9139285,7.9139285,7.9139285,7.9139285,7.913929,7.913929,7.913929,7.913929,7.913929,7.913929
2.6122942,2.6122942,2.6122942,13.927061,9.024663,2.4590783,0.062425528,4.4489045,2.132587,-0.53944623,0.46455407,-14.117643,-34.547417,-36.679955,-37.531055,-30.979332,-24.518106,-18.919605,-10.527332,-13.941456,-10.739787,-10.296774,-8.927774,-5.7189093,-1.5007348,-6.9247003,-2.7778146,-4.8536696,-10.207171,-13.001308,-13.289431,-8.352301,-1.2939343,-3.0912344,-17.27604,-36.298378,-42.41082,-40.08402,-36.17161,-30.738482,-21.064495,-21.920166,-27.755236,-28.302734,-20.821661,-18.369652,-8.866321,0.45530728,3.3191524,4.5985065,4.335449,-6.719074,-5.8659515,-0.47183976,1.8482878,-2.5093582,-3.6896985,0.428755,2.4562857,1.9583498,-2.2715418,-20.27721,-24.81623,-25.03562,-29.748102,-33.290287,-25.20632,-15.070862,-6.5377555,-15.426568,-34.18764,-36.578495,-36.54833,-29.672287,-23.452923,-14.191108,-3.3148744,0.15300116,3.5121758,5.976884,-5.6201143,-14.59509,-22.274796,-23.858334,-26.156101,-25.863817,-21.016916,-15.95487,-10.055697,-0.7502195,9.047545,9.363655,6.077122,2.8506575,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942,2.6122942
0.4277062,0.4277062,0.4277062,-9.414942,-12.699261,-11.715392,-15.22279,-18.16324,-18.55887,-17.880398,-16.093452,-6.651014,4.648933,3.7040796,-0.47892827,-6.3146596,-9.217844,-7.8921146,-5.187765,-3.0363681,-4.8450885,-6.7882857,-8.236794,-10.262005,-11.125686,-6.759452,-11.337217,-11.068268,-7.5197244,-4.2650824,-2.7439795,-6.643251,-12.9439,-13.682465,-5.931436,3.613098,10.376355,14.553744,5.3193555,-1.8422428,-8.4616375,-8.193655,-3.2507515,1.0279962,1.374473,-5.117581,-9.332562,-10.601178,-12.21559,-15.3536625,-14.116227,-4.7139473,-1.1935215,-8.938728,-16.377562,-16.570007,-16.77348,-19.335594,-19.521505,-17.289423,-11.435813,-0.2712829,4.5880904,1.6707236,-1.6614676,-2.8191152,-5.903929,-10.475637,-12.489869,-6.369682,4.6754837,7.3342805,1.6947613,-3.2373035,-5.703197,-9.771225,-13.029341,-14.419388,-18.709362,-22.818237,-15.833444,-5.1507177,3.391388,7.827161,-2.3040311,-6.38441,-6.9212513,-5.5883718,-6.0255694,-8.2104435,-8.445686,-3.1741152,0.09294381,0.4366418,0.4277062,0.4277062,0.4277062,0.4277062,0.4277062,0.4277062,0.4277062,0.4277062,0.4277062,0.4277062,0.4277062,0.4277062,0.4277062,0.4277062,0.4277062,0.4277062,0.4277062,0.4277062,0.42770624,0.42770624,0.42770624,0.42770624,0.42770624,0.42770624
-0.53429925,-0.53429925,-0.53429925,5.85666,8.137141,8.331355,7.499758,6.5087013,7.7008076,8.804536,8.559555,4.793643,0.49624076,-0.59614986,1.2047695,4.371831,5.9362783,7.0639267,9.810667,11.603646,12.89686,13.200517,11.575728,9.021907,5.538321,3.0484178,7.884202,10.970842,12.290466,12.060952,10.710749,10.078985,9.13623,8.029095,5.8413515,1.7285419,-0.385025,-0.5983898,-0.079490274,4.090482,7.9838004,8.058623,4.905856,-0.92362416,-1.4588771,3.6026678,8.72575,9.738817,10.422961,8.22113,5.858439,6.5238223,8.597227,8.975151,7.6251407,6.4365964,5.1130486,6.0547767,7.344761,7.624265,5.408222,1.2039888,0.57842535,-1.1224362,-1.5571346,-0.28968087,3.6022992,5.716481,6.3309355,3.6144323,0.4180609,-0.7117847,0.193512,2.101384,3.733996,4.916249,6.286424,8.037406,7.921019,7.474263,7.043206,2.5406756,-2.675569,-2.1731749,1.4471747,8.008842,11.188599,11.619093,10.756364,8.934391,6.2831483,3.7547433,1.4208038,-0.39154214,-0.53429925,-0.53429925,-0.53429925,-0.53429925,-0.53429925,-0.53429925,-0.53429925,-0.53429925,-0.53429925,-0.53429925,-0.53429925,-0.53429925,-0.53429925,-0.53429925,-0.53429925,-0.53429925,-0.53429925,-0.53429925,-0.5342989,-0.5342989,-0.5342989,-0.5342989,-0.5342989,-0.5342989
-1.2459834,-1.2459834,-1.2459834,7.2079625,4.642572,1.2919934,-3.3368683,-3.2019215,-3.7363114,-3.9845896,-2.5411108,-10.182416,-20.846128,-23.85928,-25.156027,-21.288256,-17.238613,-11.518703,-1.256297,-0.00998047,2.490668,1.7793467,-0.19101727,-2.3796477,-4.1890936,-7.735523,-2.319342,0.07310995,0.42502743,0.42799193,-0.39740437,-0.45837018,-0.9885298,-3.9133625,-10.640059,-21.374334,-23.309711,-19.353237,-21.946129,-18.41969,-12.158569,-12.453853,-16.532173,-20.47261,-15.788129,-12.673287,-3.4951184,3.0144305,4.2583265,0.23636521,-1.8629667,-2.292861,2.8479779,1.9053316,-2.7459037,-6.996237,-9.413211,-7.3246026,-4.683738,-3.3349411,-4.9471393,-14.167164,-14.651866,-18.376862,-24.014397,-25.781916,-18.150007,-12.17826,-7.3235292,-12.202619,-20.718315,-21.676,-24.275839,-20.921795,-16.789846,-12.167905,-5.68738,-2.3195298,-2.9614675,-4.430112,-7.9153852,-11.557722,-16.784111,-14.568699,-18.518545,-13.826861,-7.462847,-2.8415031,-0.36493006,2.116588,5.17161,5.7547007,3.0083272,-0.92457914,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834,-1.2459834
