-596.6978,-596.6978,-596.6978,-594.8214,-527.16406,-421.68512,-356.16068,-292.63412,-242.27687,-249.85957,-302.23596,-372.56287,-340.45868,-296.27374,-260.72073,-254.07016,-274.69327,-334.58206,-395.82306,-442.6274,-490.31714,-410.1776,-323.48178,-312.0113,-320.7237,-340.66803,-385.12683,-352.03165,-301.67383,-268.63834,-206.13298,-189.11713,-201.84988,-252.986,-315.52097,-300.90128,-261.06802,-260.32855,-273.54343,-270.2569,-253.06311,-272.5743,-302.17554,-335.1758,-346.2718,-321.69388,-290.7767,-253.857,-223.27661,-232.25133,-269.97147,-329.36942,-424.1314,-516.6542,-562.09216,-583.9577,-593.9438,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978,-596.6978
-0.30496517,-0.30496517,-0.30496517,-1.0026654,32.794502,73.75937,83.619026,97.02332,108.61873,118.36195,115.49818,88.727356,69.141365,85.276245,116.249664,139.98288,156.5098,152.17996,132.46733,129.4602,95.88425,71.49826,82.10471,81.27256,89.55365,112.45952,115.988335,52.46866,-0.018243182,12.217349,96.24605,150.8053,157.1874,158.19788,152.0029,94.32895,31.511679,-18.840055,-49.167675,-29.471382,31.378971,75.22106,98.066666,88.18254,29.182262,-3.9097447,42.530445,94.22429,117.544365,123.67964,130.71764,135.25632,122.98947,81.105484,45.01343,19.427465,4.4934225,-0.30496517,-0.30496517,-0.30496517,-0.30496517,-0.30496517,-0.30496517,-0.30496517,-0.30496517,-0.30496517,-0.30496517,-0.30496517,-0.30496517,-0.30496517,-0.30496517,-0.30496517,-0.30496386,-0.30496386,-0.30496386,-0.30496386,-0.30496386,-0.30496386,-0.30496386,-0.30496386,-0.30496517
0.5626886,0.5626886,0.5626886,-0.7777591,3.2244487,-7.006341,-27.448963,-52.651356,-46.572933,-36.154076,-14.317951,11.946276,-1.3408889,-14.694501,-29.693262,-30.368427,-18.18113,-0.34472674,11.930621,30.944838,31.147802,-9.076061,-28.34634,-35.43256,-32.438038,-28.241945,-21.285078,-5.79815,1.1997751,-4.431088,-34.0535,-72.83801,-90.39738,-73.81489,-51.151756,-50.136856,-56.038948,-58.997715,-68.49891,-51.672173,-23.185358,-18.781057,-22.794725,-1.6685116,18.231287,1.9836036,1.2515061,-40.258987,-70.07383,-81.01154,-77.88319,-56.797062,-9.80761,26.611841,25.611874,15.366781,4.3677225,0.5626886,0.5626886,0.5626886,0.5626886,0.5626886,0.5626886,0.5626886,0.5626886,0.5626886,0.5626886,0.5626886,0.5626886,0.5626886,0.5626886,0.5626886,0.562691,0.562691,0.562691,0.562691,0.562691,0.562691,0.562691,0.562691,0.5626886
0.9851164,0.9851164,0.9851164,3.0039184,46.63871,79.97574,90.05682,90.28115,91.81552,94.70667,85.90148,67.45802,69.96271,89.399414,88.00099,77.31487,49.269234,19.134756,8.851391,4.1939826,9.12136,50.37371,79.7926,95.39991,90.23156,59.89068,29.874786,61.388817,71.07947,77.58333,61.209496,28.335089,-3.4286377,-22.092104,-9.603977,44.767876,81.34792,89.12158,85.72688,95.61243,111.5252,106.16295,94.41822,88.67138,91.881935,80.458015,96.771645,99.134796,90.46413,75.112,48.589806,26.257574,15.578556,14.618498,18.223652,11.383182,3.9902577,0.9851164,0.9851164,0.9851164,0.9851164,0.9851164,0.9851164,0.9851164,0.9851164,0.9851164,0.9851164,0.9851164,0.9851164,0.9851164,0.9851164,0.9851164,0.98511523,0.98511523,0.98511523,0.98511523,0.98511523,0.98511523,0.98511523,0.98511523,0.9851164
2.1780877,2.1780877,2.1780877,1.7647741,-3.1934004,-7.8086367,-17.855833,-23.608217,-18.345776,-15.574889,-10.839747,-12.305762,-18.215012,-18.87904,-15.484585,-13.24513,-7.9295135,-2.2163265,2.121323,6.788048,5.513275,-12.244182,-21.872908,-23.063278,-18.684721,-11.498197,-9.874211,-29.86426,-31.39884,-33.683533,-39.846733,-36.947468,-32.959213,-24.084736,-15.176049,-32.130066,-42.7895,-43.964462,-44.94013,-44.119686,-38.665367,-30.858023,-21.94603,-21.706146,-29.86053,-30.588942,-27.426243,-24.85058,-24.364662,-23.713295,-18.42577,-10.188965,-0.7230976,4.5366545,5.249539,4.111447,2.8807032,2.1780877,2.1780877,2.1780877,2.1780877,2.1780877,2.1780877,2.1780877,2.1780877,2.1780877,2.1780877,2.1780877,2.1780877,2.1780877,2.1780877,2.1780877,2.178087,2.178087,2.178087,2.178087,2.178087,2.178087,2.178087,2.178087,2.1780877
1.4245231,1.4245231,1.4245231,0.40761545,-7.7975206,-22.681673,-22.026749,-29.613876,-36.58467,-34.60224,-23.228827,8.833556,9.422051,-7.789121,-24.783175,-25.143723,-15.237941,-0.30685297,4.350122,10.798267,11.918772,-0.44538763,-9.716225,-20.489506,-25.776085,-24.461138,-8.348362,32.2583,37.191895,36.942772,35.141872,14.40223,6.7088594,7.8244877,-0.18958417,12.944925,15.736432,14.040688,12.061029,18.079271,19.626574,8.476944,-8.229946,9.42255,39.99445,35.442924,20.89194,-15.102594,-33.07812,-34.675056,-31.471272,-23.405878,-4.9408784,9.750454,5.641863,3.5222418,1.4595194,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231,1.4245231
0.29969278,0.29969278,0.29969278,0.43031043,7.5774417,13.722673,7.2598333,5.007443,7.8867083,5.085952,2.609437,-9.418597,-10.986702,-6.902618,-5.1173315,-6.296132,-6.7565594,-8.628854,-5.11623,-2.3066263,-1.4367939,-3.3220298,-0.95384175,5.9728465,11.893697,13.515441,4.9741874,-18.14421,-21.199575,-30.51218,-42.64135,-40.917477,-38.419067,-29.793612,-15.324761,-25.655422,-31.743702,-33.879314,-37.75594,-37.2663,-31.448391,-23.559923,-13.5028105,-16.558561,-27.017616,-30.067554,-24.94214,-21.809475,-24.61444,-29.181896,-28.981693,-25.034988,-15.77541,-4.766879,1.2970898,1.8641787,0.7978156,0.29969278,0.29969278,0.29969278,0.29969278,0.29969278,0.29969278,0.29969278,0.29969278,0.29969278,0.29969278,0.29969278,0.29969278,0.29969278,0.29969278,0.29969278,0.29969314,0.29969314,0.29969314,0.29969314,0.29969314,0.29969314,0.29969314,0.29969314,0.29969278
0.007994082,0.007994082,0.007994082,0.37977418,5.519637,7.19926,8.914783,7.7552986,4.8900313,2.646839,0.94945073,2.3272474,6.228669,6.236282,-0.072170235,-5.055511,-10.900526,-14.804223,-13.790064,-13.838163,-8.918015,2.610952,8.131334,11.427128,9.647102,1.6927679,-3.6336813,11.744056,18.42346,15.636369,2.9160647,-10.14107,-16.48228,-18.99516,-16.141434,0.92084706,13.95932,19.448282,20.814825,20.832369,17.018826,10.27977,4.38856,6.055005,16.068455,16.49385,12.454597,2.5931554,-4.5378957,-9.105061,-14.515148,-18.212515,-15.882495,-7.8097277,-2.4974725,-0.503994,-0.16518746,0.007994082,0.007994082,0.007994082,0.007994082,0.007994082,0.007994082,0.007994082,0.007994082,0.007994082,0.007994082,0.007994082,0.007994082,0.007994082,0.007994082,0.007994082,0.007994112,0.007994112,0.007994112,0.007994112,0.007994112,0.007994112,0.007994112,0.007994112,0.007994082
1.5838099,1.5838099,1.5838099,1.309473,-13.635872,-23.916634,-20.628145,-16.570864,-19.178038,-19.62673,-19.244574,-12.508732,-10.293756,-14.70313,-13.358893,-10.909276,-7.0845017,-2.224269,-3.0298784,-6.076234,-6.6396523,-8.761565,-14.460112,-20.42337,-22.958672,-18.445898,-8.769567,-5.184958,-5.232788,-0.7948718,10.791227,21.30899,29.202215,26.318203,13.458452,8.151345,5.938385,7.5389338,12.832109,7.4054585,-4.721063,-9.045926,-11.214309,-11.543983,-8.99324,-1.5416479,-8.344485,-4.6996336,2.9716573,10.322762,15.344416,14.943368,5.624011,-4.5690203,-7.3503127,-4.065039,0.0583162,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099,1.5838099
1.010977,1.010977,1.010977,0.58110464,-9.065113,-14.633942,-15.301223,-12.00261,-13.894422,-17.880909,-19.28844,-19.703226,-18.506453,-22.22065,-20.711199,-17.637718,-10.234108,-3.7869334,-1.5657046,-1.814909,-3.5164485,-9.736909,-13.63623,-15.152758,-12.422239,-3.3985345,2.647837,-13.43065,-20.012232,-25.10469,-17.645384,-2.131663,10.098468,16.020123,12.724948,-5.988447,-19.024124,-23.77858,-24.264095,-28.431925,-33.916046,-30.707453,-24.79558,-25.715834,-31.023918,-28.12484,-31.75203,-28.329664,-24.279419,-20.235468,-12.759512,-7.5290823,-6.606343,-6.7440314,-6.4682536,-3.2797537,-0.27305734,1.010977,1.010977,1.010977,1.010977,1.010977,1.010977,1.010977,1.010977,1.010977,1.010977,1.010977,1.010977,1.010977,1.010977,1.010977,1.0109773,1.0109773,1.0109773,1.0109773,1.0109773,1.0109773,1.0109773,1.0109773,1.010977
