-564.7105,-564.7105,-564.7105,-564.6991,-327.30963,-206.44179,-172.08508,-143.87135,-146.82803,-194.7603,-272.75137,-264.46848,-185.59315,-152.41699,-168.19504,-227.60501,-302.8182,-379.0195,-408.49146,-358.8175,-279.128,-234.25572,-245.76219,-287.82727,-357.17676,-417.0488,-471.06415,-515.8158,-544.3183,-560.4742,-564.3202,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105,-564.7105
0.5908092,0.5908092,0.5908092,0.6032793,142.56258,161.9082,147.67508,171.48477,204.4463,215.61815,180.76337,149.53682,179.08186,208.63252,221.26468,207.90077,173.11362,133.37686,79.97003,95.10798,154.52034,155.33513,153.43544,151.14616,141.08243,109.34905,84.76803,54.990086,25.794273,6.799249,1.23197,0.5908092,0.5908092,0.5908092,0.5908092,0.5908092,0.5908092,0.5908092,0.5908092,0.5908092,0.5908092,0.5908092,0.5908092,0.5908092,0.5908092,0.5908092,0.5908092,0.5908092,0.59080887,0.59080887,0.59080887,0.59080887,0.59080887,0.59080887,0.59080887
0.9091954,0.9091954,0.9091954,0.8994455,-79.370964,-99.7149,-101.55531,-103.54653,-88.77856,-72.3513,-46.754105,-37.68167,-73.11148,-88.18515,-85.035065,-75.66943,-55.159687,-22.631798,4.230837,-14.955827,-22.902157,-20.4283,-18.57341,-12.255766,-4.7539325,16.766096,28.980782,27.905937,19.373217,6.1446,1.48498,0.9091954,0.9091954,0.9091954,0.9091954,0.9091954,0.9091954,0.9091954,0.9091954,0.9091954,0.9091954,0.9091954,0.9091954,0.9091954,0.9091954,0.9091954,0.9091954,0.9091954,0.90919495,0.90919495,0.90919495,0.90919495,0.90919495,0.90919495,0.90919495
0.5183483,0.5183483,0.5183483,0.5123385,-54.705147,-68.4661,-69.09439,-70.08013,-60.67226,-49.80427,-32.28552,-26.0286,-49.59587,-60.76601,-59.301636,-53.075974,-39.404327,-17.419855,1.6556586,-11.6327915,-19.439148,-18.845745,-18.083586,-13.709359,-8.195871,6.6250076,15.490217,15.996746,11.716792,3.7397976,0.8720705,0.5183483,0.5183483,0.5183483,0.5183483,0.5183483,0.5183483,0.5183483,0.5183483,0.5183483,0.5183483,0.5183483,0.5183483,0.5183483,0.5183483,0.5183483,0.5183483,0.5183483,0.51834774,0.51834774,0.51834774,0.51834774,0.51834774,0.51834774,0.51834774
1.6610537,1.6610537,1.6610537,1.6645708,-36.439312,-46.275772,-42.182846,-34.732716,-27.091051,-17.745378,-4.896234,-3.1944647,-15.444856,-32.29407,-36.557026,-34.198013,-29.73236,-16.244473,2.907764,-10.632265,-36.578873,-48.87537,-54.30113,-49.28378,-40.457096,-28.920774,-17.655891,-7.6143975,1.0882411,1.9303089,1.6763426,1.6610537,1.6610537,1.6610537,1.6610537,1.6610537,1.6610537,1.6610537,1.6610537,1.6610537,1.6610537,1.6610537,1.6610537,1.6610537,1.6610537,1.6610537,1.6610537,1.6610537,1.6610532,1.6610532,1.6610532,1.6610532,1.6610532,1.6610532,1.6610532
0.8488171,0.8488171,0.8488171,0.84606177,0.4913029,-1.0340127,-3.9743886,-4.7641053,-0.06272369,2.893075,3.67134,3.1417923,-1.0266837,1.9616218,5.1546264,6.119958,7.879299,10.0228815,7.717289,7.3669434,17.378954,21.608845,23.560389,23.784288,22.649954,22.88115,21.14478,15.561613,8.277435,2.7558582,1.0593702,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171,0.8488171
1.0341371,1.0341371,1.0341371,1.0266168,1.9800969,5.508431,3.655189,-9.543219,-22.667072,-32.736656,-35.902775,-30.30231,-27.864592,-17.86763,-15.442741,-13.820799,-8.667023,-10.702418,-16.900915,-8.064638,6.1615133,19.196491,25.656847,21.728088,15.596938,12.619589,7.334767,2.7913327,-1.4094572,0.079634905,0.9533432,1.0341371,1.0341371,1.0341371,1.0341371,1.0341371,1.0341371,1.0341371,1.0341371,1.0341371,1.0341371,1.0341371,1.0341371,1.0341371,1.0341371,1.0341371,1.0341371,1.0341371,1.034137,1.034137,1.034137,1.034137,1.034137,1.034137,1.034137
1.1011186,1.1011186,1.1011186,1.1056006,-4.238768,-5.7243013,-2.7276165,2.3929648,3.715403,5.755677,7.8932214,6.8529453,7.399051,0.30591574,-3.1124294,-3.7874181,-5.7285,-4.8113923,0.9801973,-3.0676284,-17.59088,-25.921705,-29.760067,-28.0653,-24.235569,-21.978413,-17.718569,-11.1143465,-3.6120608,0.0373923,0.9751907,1.1011186,1.1011186,1.1011186,1.1011186,1.1011186,1.1011186,1.1011186,1.1011186,1.1011186,1.1011186,1.1011186,1.1011186,1.1011186,1.1011186,1.1011186,1.1011186,1.1011186,1.1011184,1.1011184,1.1011184,1.1011184,1.1011184,1.1011184,1.1011184
-0.3875825,-0.3875825,-0.3875825,-0.3829125,-9.929795,-15.438004,-14.725348,-4.0434537,9.562461,20.422888,26.012966,22.166965,15.405727,6.0366945,5.032291,4.9020996,3.1769764,8.853071,16.441532,6.8814597,-3.7774498,-13.555419,-18.353537,-14.317935,-8.590518,-3.7192285,1.6670214,4.1776876,5.230913,1.3826718,-0.21297936,-0.3875825,-0.3875825,-0.3875825,-0.3875825,-0.3875825,-0.3875825,-0.3875825,-0.3875825,-0.3875825,-0.3875825,-0.3875825,-0.3875825,-0.3875825,-0.3875825,-0.3875825,-0.3875825,-0.3875825,-0.38758254,-0.38758254,-0.38758254,-0.38758254,-0.38758254,-0.38758254,-0.38758254
0.11561991,0.11561991,0.11561991,0.11531025,0.45977446,1.1189816,1.4103109,0.14217179,-2.0787554,-3.677515,-4.2011695,-3.5493836,-2.506479,-1.908664,-2.1906116,-2.193023,-1.9839416,-2.6377015,-2.984367,-1.9435245,-2.105277,-1.4501505,-1.0941948,-1.5562007,-2.0210698,-2.4255898,-2.7188158,-2.2523339,-1.4467138,-0.32139015,0.07000393,0.11561991,0.11561991,0.11561991,0.11561991,0.11561991,0.11561991,0.11561991,0.11561991,0.11561991,0.11561991,0.11561991,0.11561991,0.11561991,0.11561991,0.11561991,0.11561991,0.11561991,0.1156199,0.1156199,0.1156199,0.1156199,0.1156199,0.1156199,0.1156199
0.5862957,0.5862957,0.5862957,0.5854116,-1.6825111,-1.9527524,-2.1056545,-3.3957322,-4.3881435,-4.9501047,-4.5162954,-3.735393,-4.3871174,-3.986094,-3.769157,-3.3457649,-2.3040826,-1.6257766,-1.3793632,-1.0981961,-0.38936508,0.716698,1.3162856,1.1468056,0.8728571,1.2174551,1.1570786,0.931938,0.58211106,0.56872725,0.5866713,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957,0.5862957
-0.8223509,-0.8223509,-0.8223509,-0.82633907,-8.311563,-8.91424,-9.900391,-15.052322,-18.1638,-20.167864,-18.822159,-15.779824,-18.63228,-16.186796,-14.788638,-13.283398,-9.274308,-6.6910987,-6.424916,-5.0100064,0.31156734,5.838182,8.553019,7.648635,5.8913455,6.891928,5.945829,3.6765463,0.6916139,-0.5073399,-0.77874446,-0.8223509,-0.8223509,-0.8223509,-0.8223509,-0.8223509,-0.8223509,-0.8223509,-0.8223509,-0.8223509,-0.8223509,-0.8223509,-0.8223509,-0.8223509,-0.8223509,-0.8223509,-0.8223509,-0.8223509,-0.822351,-0.822351,-0.822351,-0.822351,-0.822351,-0.822351,-0.822351
-0.9385133,-0.9385133,-0.9385133,-0.9379437,-2.8335643,-3.2423377,-2.7456002,-1.8482407,-1.2571468,-0.6412566,0.0482247,0.036284324,-0.43371445,-1.808538,-2.3113868,-2.3620415,-2.447978,-1.8132441,-0.43039817,-1.3863416,-3.6806285,-4.904064,-5.5211906,-5.1940875,-4.559114,-3.8966203,-3.083041,-2.1638746,-1.225595,-0.9798725,-0.9447576,-0.9385133,-0.9385133,-0.9385133,-0.9385133,-0.9385133,-0.9385133,-0.9385133,-0.9385133,-0.9385133,-0.9385133,-0.9385133,-0.9385133,-0.9385133,-0.9385133,-0.9385133,-0.9385133,-0.9385133,-0.93851334,-0.93851334,-0.93851334,-0.93851334,-0.93851334,-0.93851334,-0.93851334
0.037050255,0.037050255,0.037050255,0.03847093,-4.014078,-4.598329,-3.1075578,-1.9159328,-2.6450148,-2.5847979,-1.4272566,-1.1087793,-0.991736,-3.9649022,-5.574357,-5.6601377,-5.828167,-5.097421,-2.1540833,-3.5802095,-10.078031,-13.033067,-14.364165,-13.85617,-12.428172,-11.224695,-9.332793,-6.21585,-2.646807,-0.60392535,-0.035469096,0.037050255,0.037050255,0.037050255,0.037050255,0.037050255,0.037050255,0.037050255,0.037050255,0.037050255,0.037050255,0.037050255,0.037050255,0.037050255,0.037050255,0.037050255,0.037050255,0.037050255,0.037050247,0.037050247,0.037050247,0.037050247,0.037050247,0.037050247,0.037050247
-0.03189726,-0.03189726,-0.03189726,-0.031894,9.879639,14.0388155,14.958426,11.3959255,3.4687614,-2.9213545,-7.2708626,-6.358867,0.414491,4.016386,3.0059495,1.9945283,0.42550862,-4.989962,-9.097684,-3.9111044,-2.9196417,-0.99119776,-0.038940143,-2.1083264,-4.4066143,-7.9778566,-10.308237,-9.145845,-6.2496786,-1.7891662,-0.21792002,-0.03189726,-0.03189726,-0.03189726,-0.03189726,-0.03189726,-0.03189726,-0.03189726,-0.03189726,-0.03189726,-0.03189726,-0.03189726,-0.03189726,-0.03189726,-0.03189726,-0.03189726,-0.03189726,-0.03189726,-0.03189729,-0.03189729,-0.03189729,-0.03189729,-0.03189729,-0.03189729,-0.03189729
-0.5255097,-0.5255097,-0.5255097,-0.52416986,-6.8082337,-8.741408,-7.8822627,-5.1967654,-2.3817647,0.29458162,2.7362506,2.4262857,0.07570087,-3.7304513,-4.648962,-4.470919,-4.309815,-1.8416351,1.9745373,-1.2126153,-6.7705393,-10.078506,-11.651212,-10.428263,-8.394159,-6.1869984,-3.8248448,-1.8389962,-0.14122954,-0.3225702,-0.5082723,-0.5255097,-0.5255097,-0.5255097,-0.5255097,-0.5255097,-0.5255097,-0.5255097,-0.5255097,-0.5255097,-0.5255097,-0.5255097,-0.5255097,-0.5255097,-0.5255097,-0.5255097,-0.5255097,-0.5255097,-0.5255098,-0.5255098,-0.5255098,-0.5255098,-0.5255098,-0.5255098,-0.5255098
-0.6248256,-0.6248256,-0.6248256,-0.62584126,-7.4411006,-8.83484,-8.8334465,-9.545164,-9.188075,-8.467655,-6.4805813,-5.3557906,-8.011625,-9.060176,-8.9127245,-8.140891,-6.281817,-3.7174656,-1.4793993,-2.6902633,-3.3492622,-2.7597723,-2.4424376,-2.131414,-1.7546467,-0.061586693,0.8388395,0.87415123,0.4011496,-0.33386844,-0.5918327,-0.6248256,-0.6248256,-0.6248256,-0.6248256,-0.6248256,-0.6248256,-0.6248256,-0.6248256,-0.6248256,-0.6248256,-0.6248256,-0.6248256,-0.6248256,-0.6248256,-0.6248256,-0.6248256,-0.6248256,-0.6248257,-0.6248257,-0.6248257,-0.6248257,-0.6248257,-0.6248257,-0.6248257
