-626.28546,-626.28546,-626.28546,-515.9693,-394.2317,-327.35498,-270.9291,-187.35764,-153.27696,-164.89389,-182.56616,-249.16624,-302.68646,-287.98242,-231.45279,-215.44861,-233.79665,-254.15027,-284.00372,-338.06256,-375.5197,-326.05035,-291.21716,-258.54626,-200.91296,-174.92471,-207.95674,-245.2562,-249.48769,-263.55542,-264.20386,-201.81856,-181.59637,-190.66791,-259.25687,-346.79456,-394.85065,-436.97455,-384.63922,-283.58286,-252.64537,-304.136,-399.56757,-464.5429,-371.63278,-287.95615,-275.1014,-330.44394,-380.8606,-430.98447,-499.47723,-570.3924,-617.253,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546,-626.28546
-0.35066444,-0.35066444,-0.35066444,-33.64012,-40.92796,-48.634212,-35.387287,40.932556,120.54197,178.53778,171.84805,155.79295,61.7058,-19.107243,20.460054,79.15487,136.12914,152.5245,148.3922,129.38388,109.3954,91.81383,83.87979,113.64585,169.70409,190.57413,190.71082,183.5962,119.31786,29.344934,25.484182,111.564575,163.19266,159.9835,169.8336,175.41466,160.90761,148.96428,193.66557,198.9218,183.09894,162.46744,140.6161,117.1316,93.8365,129.49818,177.02773,214.06226,203.36491,182.29509,136.2176,69.302734,11.603274,-0.35066444,-0.35066444,-0.35066444,-0.35066444,-0.35066444,-0.35066444,-0.35066444,-0.35066444,-0.35066444,-0.35066444,-0.35066444,-0.35066444,-0.35066444,-0.35066444,-0.35066444,-0.35066444,-0.35066444,-0.35066444,-0.35066444,-0.35067177,-0.35067177,-0.35067177,-0.35067177,-0.35067177,-0.35067177
0.014991647,0.014991647,0.014991647,-59.971577,-81.19506,-75.80897,-51.988453,-34.708817,-76.55316,-101.066124,-92.90446,-82.77488,-36.57316,-39.84965,-9.380262,-29.78588,-57.53134,-57.545303,-55.136986,-39.47191,-50.948338,-89.25416,-94.521835,-77.20658,-61.99281,-62.095947,-53.164787,-43.12786,-24.608734,8.145613,8.006996,-30.489925,-75.526,-82.458824,-67.85772,-24.8118,9.019647,36.39445,18.330715,-47.210083,-62.079533,-49.870144,-17.976858,13.719524,-29.124907,-43.570732,-17.492678,33.507626,65.07606,74.9328,66.01336,34.357883,6.058086,0.014991647,0.014991647,0.014991647,0.014991647,0.014991647,0.014991647,0.014991647,0.014991647,0.014991647,0.014991647,0.014991647,0.014991647,0.014991647,0.014991647,0.014991647,0.014991647,0.014991647,0.014991647,0.014991647,0.014991885,0.014991885,0.014991885,0.014991885,0.014991885,0.014991885
0.22509429,0.22509429,0.22509429,44.194386,70.083275,80.72415,80.57207,76.5764,51.837738,32.843113,29.78727,40.851967,74.81999,70.536896,94.602905,93.556915,88.11541,85.20636,78.14906,71.98292,21.981651,-8.367961,-15.700171,-38.895042,-60.428387,-47.592022,-45.288258,-36.188923,21.271376,60.61394,69.331276,59.00025,22.599855,-15.468481,-36.436047,-36.969875,-15.185085,6.980422,-37.946266,-32.71643,-18.029253,7.059425,13.589866,18.221779,26.777134,16.883394,6.8534646,2.9490073,15.429418,11.918977,10.321079,8.418887,4.0560107,0.22509429,0.22509429,0.22509429,0.22509429,0.22509429,0.22509429,0.22509429,0.22509429,0.22509429,0.22509429,0.22509429,0.22509429,0.22509429,0.22509429,0.22509429,0.22509429,0.22509429,0.22509429,0.22509429,0.22509465,0.22509465,0.22509465,0.22509465,0.22509465,0.22509465
-0.7742498,-0.7742498,-0.7742498,-0.97510266,-17.218937,-29.190966,-36.030933,-38.07423,-39.110477,-24.719496,-14.911188,-3.7402444,-39.22599,-39.905342,-41.549362,-40.58838,-21.555544,-7.0644,-1.876439,4.0325284,-9.449859,-37.00043,-50.2674,-67.94871,-81.351295,-92.86305,-97.03398,-78.92081,-65.760216,-51.429874,-51.104176,-47.8242,-31.178417,-17.252684,-25.631706,-36.92432,-27.073828,-15.049105,-41.922672,-31.625118,-20.608053,-5.962895,7.8293405,8.159631,-25.91655,-45.542995,-58.79688,-65.17356,-66.01843,-61.301594,-43.41115,-18.625755,-3.4622426,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498,-0.7742498
0.16600995,0.16600995,0.16600995,14.066521,28.021982,33.085735,28.59253,13.014977,7.705849,-6.6511216,-6.3836613,-13.185838,13.180947,30.724642,12.1944065,1.4144086,-23.234737,-41.258427,-42.290516,-39.77455,-6.125311,29.460546,43.17761,44.383236,35.071774,35.53409,36.560715,27.851776,27.670876,26.089714,28.924707,26.95827,20.04843,19.298437,22.736322,18.725014,7.5170803,-5.361759,5.1211553,12.539304,12.772948,6.8326416,-6.024506,-12.00456,14.103149,22.604055,10.488834,-14.388538,-22.315163,-22.59722,-19.92074,-14.08208,-4.912751,0.16600995,0.16600995,0.16600995,0.16600995,0.16600995,0.16600995,0.16600995,0.16600995,0.16600995,0.16600995,0.16600995,0.16600995,0.16600995,0.16600995,0.16600995,0.16600995,0.16600995,0.16600995,0.16600995,0.16600971,0.16600971,0.16600971,0.16600971,0.16600971,0.16600971
-0.14641713,-0.14641713,-0.14641713,-26.17881,-40.966858,-43.960083,-40.20329,-38.54689,-36.17105,-32.417747,-32.636124,-34.76739,-40.2878,-37.13988,-41.693264,-44.270626,-42.6803,-37.997856,-35.005436,-31.975235,-20.807367,-17.355536,-16.71198,-4.7283273,7.370188,1.7260627,1.6660593,-1.6188251,-22.614706,-30.890041,-36.005455,-43.893856,-36.76788,-22.574078,-12.981462,-6.242146,-9.733183,-13.751696,2.3929589,-10.45468,-19.067476,-28.400675,-24.243158,-18.87806,-26.06873,-25.729553,-15.930223,-1.6876433,-0.23516886,3.3629222,3.1940744,1.2025365,0.25063065,-0.14641713,-0.14641713,-0.14641713,-0.14641713,-0.14641713,-0.14641713,-0.14641713,-0.14641713,-0.14641713,-0.14641713,-0.14641713,-0.14641713,-0.14641713,-0.14641713,-0.14641713,-0.14641713,-0.14641713,-0.14641713,-0.14641713,-0.14641778,-0.14641778,-0.14641778,-0.14641778,-0.14641778,-0.14641778
-1.05596,-1.05596,-1.05596,7.689629,16.093798,21.639614,21.331896,8.54967,-8.235326,-25.13656,-25.24433,-24.870743,5.5961776,20.170462,14.875228,2.816038,-16.323195,-25.709223,-26.76771,-24.067102,-16.302729,-6.172261,-0.6360593,-2.9046047,-11.938279,-11.583714,-9.9805565,-12.30097,1.2797227,16.62641,18.772926,3.375385,-14.065402,-20.095697,-20.57492,-18.204435,-16.304857,-15.880782,-20.898748,-24.588661,-23.3923,-21.007288,-20.974108,-17.214619,-4.448041,-5.866157,-12.788169,-20.671926,-18.085985,-15.900936,-12.563059,-8.217003,-2.8249269,-1.05596,-1.05596,-1.05596,-1.05596,-1.05596,-1.05596,-1.05596,-1.05596,-1.05596,-1.05596,-1.05596,-1.05596,-1.05596,-1.05596,-1.05596,-1.05596,-1.05596,-1.05596,-1.05596,-1.0559604,-1.0559604,-1.0559604,-1.0559604,-1.0559604,-1.0559604
0.79167044,0.79167044,0.79167044,5.4995656,8.6044655,8.682615,7.324958,7.0819244,8.136738,7.91966,8.954769,8.492748,8.395074,7.9289117,6.7082777,7.071121,5.2298675,2.587301,2.2787583,2.4807997,5.7530465,8.725904,9.839308,7.8818808,5.088219,5.896528,5.9431505,6.3655753,8.7554655,7.8379283,9.236354,13.658021,14.032493,12.587653,11.692652,9.69677,8.87309,7.9592485,6.355426,10.10368,11.723664,12.896421,10.4532385,7.831839,9.332943,10.406957,7.27117,1.2735384,-0.66090226,-1.5639613,-1.2823184,-0.6896525,-0.058185715,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044,0.79167044
0.037756756,0.037756756,0.037756756,-11.532996,-18.982588,-22.677645,-23.154543,-23.044195,-21.799843,-19.162706,-14.461777,-15.096132,-21.988487,-19.286428,-25.797874,-28.924215,-31.932308,-33.078148,-30.399054,-25.320963,-9.4454365,-4.400208,-3.0216303,-0.5737131,-0.1108219,-4.946404,-5.209725,-3.3827672,-10.582834,-14.51802,-14.9859495,-12.558732,-5.881205,4.299623,9.039376,9.32768,7.5455384,5.072679,8.541002,6.3311086,4.8086057,3.250387,4.1630025,3.5307963,-5.5571647,-6.7121096,-8.546666,-11.968844,-14.477616,-12.340378,-8.581707,-5.1619024,-2.2579837,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756,0.037756756
0.05648153,0.05648153,0.05648153,8.294185,13.998137,16.327623,14.271265,5.767624,-0.78418887,-8.524121,-8.384266,-8.911129,4.638075,13.371591,7.37949,1.5283281,-8.176969,-14.052955,-14.525997,-13.341577,-5.8038635,3.4513657,7.2439218,4.739122,-1.8623177,-2.1084669,-1.7756401,-3.4218395,2.6925952,8.728416,10.1361265,4.823711,-1.3535539,-3.386474,-4.16482,-5.8474145,-7.25475,-9.178812,-10.79914,-8.349878,-6.624584,-5.988434,-8.245458,-8.61296,0.53796136,0.62301815,-5.763691,-14.90514,-16.048418,-15.301523,-12.267849,-7.159304,-1.7562847,0.05648153,0.05648153,0.05648153,0.05648153,0.05648153,0.05648153,0.05648153,0.05648153,0.05648153,0.05648153,0.05648153,0.05648153,0.05648153,0.05648153,0.05648153,0.05648153,0.05648153,0.05648153,0.05648153,0.05648141,0.05648141,0.05648141,0.05648141,0.05648141,0.05648141
-0.27464163,-0.27464163,-0.27464163,-4.5799108,-9.030906,-9.570299,-8.654009,-9.663157,-10.633525,-9.369789,-11.36728,-10.184915,-11.875724,-10.77207,-9.636195,-9.531501,-4.632821,0.439281,0.8895677,-0.07723694,-7.156607,-12.393371,-14.78984,-13.509474,-10.585914,-12.11336,-12.627194,-12.964846,-15.8070545,-13.804905,-16.022835,-22.714645,-22.004303,-19.76897,-19.66051,-18.385754,-17.466713,-16.014702,-14.661546,-17.938517,-19.35395,-20.695192,-16.99992,-13.486154,-14.948969,-17.338387,-13.867439,-5.9196553,-3.5046327,-2.1606352,-1.4550551,0.07474101,0.9323986,-0.27464163,-0.27464163,-0.27464163,-0.27464163,-0.27464163,-0.27464163,-0.27464163,-0.27464163,-0.27464163,-0.27464163,-0.27464163,-0.27464163,-0.27464163,-0.27464163,-0.27464163,-0.27464163,-0.27464163,-0.27464163,-0.27464163,-0.27464175,-0.27464175,-0.27464175,-0.27464175,-0.27464175,-0.27464175
