-607.7808,-607.7808,-607.7808,-415.11392,-301.0192,-259.79813,-222.23125,-175.16197,-157.61401,-167.43216,-181.1119,-251.8574,-303.75958,-289.1903,-241.06767,-191.50706,-163.53957,-151.79771,-174.87984,-239.16125,-329.40384,-376.1775,-372.421,-335.1344,-328.38193,-337.09402,-308.53638,-262.53986,-243.98099,-278.98175,-214.80249,-164.9569,-147.50076,-188.87744,-294.7455,-391.93076,-418.06915,-424.43536,-381.40588,-272.36777,-222.45634,-238.10231,-248.00215,-289.7241,-367.04526,-355.06693,-257.16418,-178.36647,-161.41464,-194.17899,-274.6181,-370.96878,-483.0884,-558.53107,-593.7042,-607.7808,-607.7808,-607.7808,-607.7808,-607.7808,-607.7808,-607.7808,-607.7808,-607.7808,-607.7808,-607.7808,-607.7808,-607.7808,-607.7808,-607.7808,-607.7808,-607.7808,-607.78076,-607.78076,-607.78076,-607.78076,-607.78076,-607.78076,-607.78076,-607.78076
0.08299121,0.08299121,0.08299121,20.237272,16.641924,34.295563,101.26527,136.31746,123.24906,128.58052,160.9933,164.19777,115.30891,84.491806,122.76112,167.86942,201.33942,206.11166,202.99886,193.44037,175.32031,156.3005,158.22047,179.88754,188.70638,210.25572,217.45299,159.13425,54.73958,-5.078391,72.76176,160.1719,191.47028,200.9918,198.54454,166.55664,141.90302,124.33361,162.15341,180.19135,152.09496,116.89942,120.75963,126.84813,108.508705,125.14241,193.73692,207.99335,211.30142,192.0955,162.96652,137.59627,92.74763,34.366665,9.502561,0.08299121,0.08299121,0.08299121,0.08299121,0.08299121,0.08299121,0.08299121,0.08299121,0.08299121,0.08299121,0.08299121,0.08299121,0.08299121,0.08299121,0.08299121,0.08299121,0.08299121,0.08298814,0.08298814,0.08298814,0.08298814,0.08298814,0.08298814,0.08298814,0.08298814
0.05606556,0.05606556,0.05606556,-45.649567,-58.345226,-74.39945,-103.53809,-114.80019,-130.54793,-135.37845,-126.086426,-92.49304,-75.13477,-91.04471,-85.18419,-92.97484,-113.64887,-111.33979,-89.794235,-60.87627,-26.77631,-12.734107,-27.182577,-41.717102,-34.121067,11.030101,0.39585963,-16.61681,-0.9799048,19.4701,-0.775169,-65.51913,-85.049286,-77.82028,-42.24636,4.5107074,16.223633,7.4625263,7.802669,-43.85842,-75.62779,-70.49816,-38.383533,-29.133135,-6.705845,-15.04714,-46.7111,-72.73206,-88.26688,-79.08526,-59.727543,-30.448376,-18.243883,-21.4794,-9.755605,0.05606556,0.05606556,0.05606556,0.05606556,0.05606556,0.05606556,0.05606556,0.05606556,0.05606556,0.05606556,0.05606556,0.05606556,0.05606556,0.05606556,0.05606556,0.05606556,0.05606556,0.056066036,0.056066036,0.056066036,0.056066036,0.056066036,0.056066036,0.056066036,0.056066036
0.15091506,0.15091506,0.15091506,18.355843,43.041256,32.696053,-2.283339,-25.328434,-32.42896,-26.635223,-27.171715,-34.441982,-11.500308,-2.3377628,-11.307833,-36.477177,-48.128582,-34.999702,-22.960533,-17.041916,-9.555237,2.9369905,1.3952984,-19.587524,-32.36034,-33.154236,-28.001186,4.0864706,41.83808,69.52369,46.805206,2.2391918,-39.39137,-58.721535,-61.389072,-42.69711,-30.669647,-32.4578,-23.902016,8.872876,49.6782,87.45049,91.24837,80.937454,53.7485,-10.338104,-51.07736,-61.011356,-52.590553,-47.26037,-46.695866,-48.09645,-42.997845,-32.63228,-15.016092,0.15091506,0.15091506,0.15091506,0.15091506,0.15091506,0.15091506,0.15091506,0.15091506,0.15091506,0.15091506,0.15091506,0.15091506,0.15091506,0.15091506,0.15091506,0.15091506,0.15091506,0.15091485,0.15091485,0.15091485,0.15091485,0.15091485,0.15091485,0.15091485,0.15091485
0.8460518,0.8460518,0.8460518,-36.776894,-43.417778,-48.492943,-47.88621,-38.649044,-35.319916,-39.205585,-45.620346,-44.250748,-40.578403,-37.435944,-39.5183,-40.0813,-41.497616,-46.18002,-42.75209,-35.208965,-19.820028,-10.313594,-5.1942215,-6.440594,-13.623343,-32.37465,-38.129124,-62.275024,-51.215107,-41.69356,-61.174553,-58.999733,-41.844646,-39.614162,-42.39863,-42.861973,-49.077682,-52.28194,-45.079506,-24.864807,-12.938532,-2.4989793,-7.7149887,-9.27594,-12.8374405,-47.945744,-65.661606,-63.154537,-64.3483,-58.935616,-51.98855,-42.80746,-19.49819,-6.991029,-3.0718982,0.8460518,0.8460518,0.8460518,0.8460518,0.8460518,0.8460518,0.8460518,0.8460518,0.8460518,0.8460518,0.8460518,0.8460518,0.8460518,0.8460518,0.8460518,0.8460518,0.8460518,0.846051,0.846051,0.846051,0.846051,0.846051,0.846051,0.846051,0.846051
2.3398874,2.3398874,2.3398874,26.237106,25.176342,26.080467,28.166727,25.886429,29.586012,31.571424,29.026836,21.622759,11.961161,17.189117,11.700232,10.44428,9.953589,12.891438,8.449619,3.7119124,-2.7772021,-7.2714553,-12.142807,-16.842955,-13.910822,-10.536447,-1.4521662,23.390415,26.15855,18.851849,15.709432,13.485879,9.727487,13.4184265,19.042717,18.795382,19.559233,18.866915,13.064758,7.9558396,3.0400205,-5.277427,-6.8168015,-7.345107,-7.799861,16.381079,30.32311,32.404205,35.66159,35.08036,34.499275,29.053087,18.984003,14.675498,8.700884,2.3398874,2.3398874,2.3398874,2.3398874,2.3398874,2.3398874,2.3398874,2.3398874,2.3398874,2.3398874,2.3398874,2.3398874,2.3398874,2.3398874,2.3398874,2.3398874,2.3398874,2.3398879,2.3398879,2.3398879,2.3398879,2.3398879,2.3398879,2.3398879,2.3398879
0.3922826,0.3922826,0.3922826,-20.396835,-39.54274,-43.073605,-23.17363,-3.594764,2.1559641,-1.0206093,-4.828084,-6.1289315,-30.002148,-28.973808,-29.16364,-18.489325,-16.337143,-18.373236,-18.844666,-12.748346,0.5284687,2.8706145,-1.2700924,-6.076393,-5.0512,-9.822329,-3.5597813,-18.170696,-24.669825,-38.21143,-54.38124,-42.28103,-13.736265,3.3686686,17.45279,16.420214,3.29892,-8.94815,-0.57337576,6.5447407,-6.285344,-19.778347,-21.855951,-19.83703,-20.618612,-15.810003,-0.357355,6.3039503,5.9406996,9.355246,15.638494,20.108707,26.75406,19.981127,8.597114,0.3922826,0.3922826,0.3922826,0.3922826,0.3922826,0.3922826,0.3922826,0.3922826,0.3922826,0.3922826,0.3922826,0.3922826,0.3922826,0.3922826,0.3922826,0.3922826,0.3922826,0.39228225,0.39228225,0.39228225,0.39228225,0.39228225,0.39228225,0.39228225,0.39228225
0.32388183,0.32388183,0.32388183,12.015117,18.695423,20.272142,7.7472367,-3.9857972,-4.652705,-3.8651652,-4.8218327,-3.9386423,8.579544,10.125279,6.969174,0.07035307,-3.3000243,-3.6682973,-5.240833,-8.828173,-16.18821,-18.304369,-17.737211,-15.622581,-14.034567,-10.5325985,-13.500929,0.9492158,9.587155,17.289375,21.265553,10.252317,-4.1440544,-10.515343,-15.0078125,-12.637345,-4.203759,3.9934998,-6.8319306,-20.594833,-19.423443,-16.274086,-15.178767,-15.1123085,-8.282663,3.0009654,-3.321202,-7.31376,-8.397303,-9.20728,-9.658811,-10.018081,-12.696363,-6.4960423,-1.6022989,0.32388183,0.32388183,0.32388183,0.32388183,0.32388183,0.32388183,0.32388183,0.32388183,0.32388183,0.32388183,0.32388183,0.32388183,0.32388183,0.32388183,0.32388183,0.32388183,0.32388183,0.32388195,0.32388195,0.32388195,0.32388195,0.32388195,0.32388195,0.32388195,0.32388195
0.48487058,0.48487058,0.48487058,7.65031,13.120796,18.06541,13.322901,6.166135,4.772958,4.9956584,6.809159,9.888208,20.665634,18.045366,19.806555,18.895126,20.059101,17.247421,14.100228,8.602276,-1.8585309,-6.487087,-3.0982726,5.919956,8.658297,11.130141,4.951226,6.1255765,2.0135503,4.6727386,20.13511,23.184216,15.822094,9.7965145,1.0391364,-3.0423675,2.799424,12.10509,2.9661503,-11.8229475,-14.374749,-15.384024,-15.358322,-13.780717,-4.610277,10.161032,9.649277,7.7222705,5.3218403,2.0138092,-1.4911256,-3.196243,-7.4845176,-4.1190085,-0.8933089,0.48487058,0.48487058,0.48487058,0.48487058,0.48487058,0.48487058,0.48487058,0.48487058,0.48487058,0.48487058,0.48487058,0.48487058,0.48487058,0.48487058,0.48487058,0.48487058,0.48487058,0.48487073,0.48487073,0.48487073,0.48487073,0.48487073,0.48487073,0.48487073,0.48487073
-0.8100396,-0.8100396,-0.8100396,-12.083166,-19.935644,-18.265453,-10.20948,-3.088841,0.5284303,-1.9611577,-4.5986905,-3.287058,-7.8890166,-8.219986,-7.793098,-2.3261728,-0.23707962,-5.0203414,-8.261323,-8.900576,-8.357405,-9.854176,-8.444233,-3.3674922,-1.4084381,-6.223123,-8.565953,-18.775679,-23.437042,-27.811033,-27.76759,-17.026297,-2.8690603,2.6643245,2.4352279,-2.665174,-6.4930134,-5.740841,-8.542733,-14.094908,-22.03219,-29.90652,-32.732346,-30.538605,-23.117313,-10.939653,-4.190778,-0.8175846,-3.21674,-3.1754432,-1.3098745,1.0383351,5.0618505,6.6049094,2.8355048,-0.8100396,-0.8100396,-0.8100396,-0.8100396,-0.8100396,-0.8100396,-0.8100396,-0.8100396,-0.8100396,-0.8100396,-0.8100396,-0.8100396,-0.8100396,-0.8100396,-0.8100396,-0.8100396,-0.8100396,-0.81003934,-0.81003934,-0.81003934,-0.81003934,-0.81003934,-0.81003934,-0.81003934,-0.81003934
