-629.2034,-629.2034,-629.2034,-627.7353,-489.46893,-357.62173,-256.7065,-192.16478,-178.20338,-208.2484,-295.5845,-419.14148,-396.90414,-292.40988,-248.03676,-251.033,-285.4276,-358.52252,-425.25372,-479.89075,-552.5376,-594.18774,-617.72186,-627.0308,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034,-629.2034
-0.19617154,-0.19617154,-0.19617154,1.9740783,128.69109,199.1458,198.8832,180.29784,173.30641,176.33307,174.70566,143.8107,118.8969,148.4715,153.9505,156.69429,164.28874,156.06145,129.1276,106.68023,80.87639,44.8725,16.261072,3.2665815,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154,-0.19617154
0.24107535,0.24107535,0.24107535,0.634773,23.228287,18.190035,-41.390553,-101.81213,-117.82777,-89.31042,-39.90314,-4.7712364,-9.83971,-44.415596,-58.77779,-67.126015,-51.082832,-21.705612,8.045581,21.27929,29.49891,23.248547,9.496356,2.8717318,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535,0.24107535
-0.315479,-0.315479,-0.315479,-0.70921224,-29.619455,-25.481325,-19.589981,-10.509876,-2.2667909,4.450564,8.917392,16.722223,9.472489,2.9935203,3.0121613,-1.940611,-6.260888,-2.2520719,6.1829934,13.385591,20.788597,19.963898,10.093333,2.8188927,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479,-0.315479
-0.37387684,-0.37387684,-0.37387684,-1.099217,-52.85389,-62.442352,-64.010956,-53.87039,-41.698544,-27.805218,-14.932634,1.9405146,-6.2890525,-22.485289,-26.078676,-35.650135,-42.35104,-34.88215,-17.420341,-2.0391116,14.839175,19.36445,10.2931795,2.9831681,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684,-0.37387684
-0.012760895,-0.012760895,-0.012760895,-0.15146858,-16.000315,-7.49871,7.753538,13.643295,15.702438,9.420728,0.559333,1.175407,7.7395864,14.732617,21.556606,28.45469,30.199495,31.422514,30.423937,26.12351,16.747007,9.652174,5.1985254,1.5830064,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895,-0.012760895
-0.39417854,-0.39417854,-0.39417854,-1.0231041,-13.669845,5.9318624,10.453839,-11.4685755,-29.532175,-39.96671,-38.37522,-20.998741,-15.412005,-32.533295,-32.09233,-28.678547,-18.952862,-0.7924901,11.051552,10.357458,6.6002398,10.963243,6.984539,2.385071,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854,-0.39417854
0.16680777,0.16680777,0.16680777,-0.065655656,-4.6817575,-10.784589,-21.553623,-25.078955,-25.779314,-18.790405,-8.473705,-2.155603,-10.062857,-23.297485,-30.00246,-38.5319,-41.225628,-37.886818,-30.64842,-22.567078,-9.583901,-0.643266,0.0579561,0.2584901,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777,0.16680777
0.09482156,0.09482156,0.09482156,0.5219716,16.873857,11.89552,2.5990772,6.37233,13.173566,22.643183,28.435743,22.117662,14.189152,18.134333,15.337732,10.551226,6.737727,0.6370154,-2.7709503,-0.7776002,3.585514,0.73830605,-0.967202,-0.5896302,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156,0.09482156
0.17818424,0.17818424,0.17818424,0.07774382,-12.982498,-13.7898855,-4.8383904,4.636159,9.655882,7.7361426,2.1628523,0.42176235,2.8545823,8.003047,11.287752,13.589307,11.706774,9.225092,7.673086,6.8119397,4.5151153,2.2485993,1.4678757,0.5587344,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424,0.17818424
0.2293208,0.2293208,0.2293208,0.11580455,-5.0078735,-1.7396561,3.2428074,0.8510275,-2.3901098,-7.5123725,-11.294015,-9.272748,-3.9458091,-3.2466512,-0.79603493,3.1994414,5.957122,8.467882,8.844568,6.2996316,1.422746,0.3654266,0.76619864,0.5147758,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208,0.2293208
0.05079442,0.05079442,0.05079442,0.10011837,6.358856,3.9132454,-3.5727882,-16.76729,-24.19178,-26.148914,-23.12706,-18.486328,-12.077789,-15.326465,-15.984582,-12.793552,-7.2582297,-2.4785042,-0.08649676,-1.7757684,-5.695204,-5.6732445,-2.7038143,-0.66338253,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442,0.05079442
0.12936059,0.12936059,0.12936059,0.29644996,3.0428627,-7.902066,-11.557877,-4.988599,0.40443286,3.8268182,3.9216006,-1.1734148,-1.7716012,2.583232,1.566831,0.1787956,-3.0837924,-9.184497,-12.546163,-11.580459,-9.083378,-8.349087,-4.4825215,-1.3842725,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059,0.12936059
-0.099529766,-0.099529766,-0.099529766,0.013808372,11.604328,12.187192,5.3331456,-1.493474,-5.0392194,-3.5204287,0.4413647,0.89816505,-1.0859922,-4.1496944,-6.5661325,-8.239755,-6.935464,-5.6875296,-5.219718,-4.890276,-3.4276354,-2.055976,-1.3541889,-0.49499467,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766,-0.099529766
0.17544538,0.17544538,0.17544538,-0.008984835,-8.144941,-12.026693,-3.9537544,-0.10051489,-2.1881638,-10.5987215,-19.361559,-21.344933,-13.430517,-9.95808,-7.2553406,-2.6499078,-1.9763142,-3.806311,-6.7863803,-9.99601,-14.00858,-10.999158,-4.45644,-1.0032055,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538,0.17544538
-0.21228197,-0.21228197,-0.21228197,-0.15381849,-0.1555397,-7.3725305,-11.47614,-10.769735,-9.058406,-6.839874,-5.1770263,-5.700739,-4.8515654,-4.372915,-5.346152,-5.892365,-6.6431575,-8.255897,-8.366983,-7.319033,-5.9123445,-5.1754713,-2.8181646,-1.0247444,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197,-0.21228197
