-591.95667,-591.95667,-591.95667,-591.0919,-475.4865,-366.3463,-312.9905,-268.8618,-254.06647,-274.6046,-298.75827,-352.71265,-382.42212,-271.30087,-238.22165,-248.32355,-258.2265,-280.27206,-296.04507,-338.0091,-395.15784,-415.08618,-415.09018,-413.46252,-372.92007,-334.80347,-315.63315,-335.16733,-369.39294,-388.24136,-298.46515,-216.30374,-193.20264,-191.69057,-224.37582,-310.9003,-386.89252,-331.11096,-315.51382,-306.93814,-309.56113,-327.40298,-304.60764,-279.09357,-288.70447,-327.66663,-360.1682,-394.9798,-382.22522,-355.5339,-350.83206,-375.3538,-413.85394,-395.3836,-298.4161,-217.27008,-194.95,-216.572,-236.22105,-265.40634,-331.8625,-430.9301,-519.296,-558.5582,-582.9402,-590.05994,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667,-591.95667
0.48184896,0.48184896,0.48184896,1.2198575,-33.732037,-59.60158,-56.866985,-12.497734,20.153769,38.305065,65.102905,78.88869,69.13513,124.36555,163.02695,207.68861,225.0761,219.71724,191.03818,156.92303,143.19417,133.38719,112.48501,115.21886,165.10141,184.40825,178.6929,177.12895,159.07523,135.18146,135.64166,159.05928,159.02641,149.03075,161.16339,166.02165,107.64743,25.685299,-22.290752,2.193882,44.178707,49.69701,60.707623,82.70094,117.36911,147.18188,138.05629,118.22795,162.67473,196.84868,195.51524,171.44337,131.24393,120.38096,134.34236,161.2911,159.99963,137.68718,142.28764,157.38669,152.67122,122.49357,69.96247,39.819824,14.645677,4.0753055,0.48184896,0.48184896,0.48184896,0.48184896,0.48184896,0.48184896,0.48184896,0.48184896,0.48184896,0.48184896,0.48184896,0.48184896,0.48184896,0.48184896,0.48184896,0.48184896,0.48184896,0.48184896,0.48184896,0.48184896,0.48184896,0.48184896,0.48184988,0.48184988
2.9913442,2.9913442,2.9913442,2.9963186,-16.293049,-24.462673,-30.885902,-19.488468,-13.355562,-16.361792,-17.91354,-12.050666,-16.904293,-26.338686,-30.135681,-15.35047,3.199394,9.44034,-2.7498262,-0.12466345,17.716661,11.202091,-1.1076485,7.4804373,13.882669,2.3543875,-0.35632178,-1.475905,1.5932989,-13.435549,-46.956722,-60.012447,-64.710686,-61.321228,-55.340927,-34.297512,-6.4669466,-5.9588113,-13.310758,-2.3228514,-1.6192541,0.6984081,-6.4112105,-10.907863,-18.878872,-14.6974535,-12.319697,-7.574355,27.801195,39.330112,37.310856,36.002876,33.524704,-3.1056714,-52.265648,-76.94712,-96.32456,-113.52505,-108.11839,-91.240974,-64.5247,-26.138983,9.460176,17.034792,8.036813,4.037513,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442,2.9913442
0.12098472,0.12098472,0.12098472,0.41469517,27.451378,38.72819,39.611195,66.49304,82.89752,96.756325,105.65954,100.95668,48.320892,3.5907526,-14.690479,-34.41188,-37.124393,-25.657026,-13.158269,-9.302678,-16.380713,-36.023262,-46.81466,-37.4985,-24.116308,-18.471273,-15.264238,-5.7676206,1.73701,9.875783,-3.7529128,-20.962593,-30.288033,-34.3518,-15.956387,6.0710363,27.842087,61.19629,66.32225,84.67487,110.791794,126.195145,107.67659,96.59429,65.35586,3.4289758,-33.79325,-48.770287,-21.799809,-18.823822,-12.481736,6.4976873,25.853962,18.861235,-0.06584506,-14.683063,-17.25208,-12.859538,-8.343417,-10.105109,-6.159587,2.266486,22.136583,28.5058,13.414279,4.308746,0.12098472,0.12098472,0.12098472,0.12098472,0.12098472,0.12098472,0.12098472,0.12098472,0.12098472,0.12098472,0.12098472,0.12098472,0.12098472,0.12098472,0.12098472,0.12098472,0.12098472,0.12098472,0.12098472,0.12098472,0.12098472,0.12098472,0.12098478,0.12098478
1.6822531,1.6822531,1.6822531,1.5733503,-43.057293,-53.958473,-59.56552,-45.43043,-30.394968,-11.831546,-0.44209146,11.21239,-17.702702,-57.770058,-68.74068,-75.741394,-83.83426,-75.554245,-55.7362,-44.67503,-43.31082,-54.579296,-69.500656,-70.00307,-62.382828,-52.139503,-39.93885,-30.834002,-19.399733,-0.7635767,-25.99383,-41.260048,-39.00114,-28.306185,-22.541033,-7.996803,-15.383745,-45.417053,-50.410545,-51.693375,-46.71392,-30.186579,-18.960619,-10.609872,-11.653402,-31.175064,-59.216473,-72.14378,-70.645584,-68.81255,-63.787006,-45.06738,-26.501528,-4.433557,-24.952824,-44.697678,-47.57419,-38.053032,-28.054077,-17.306908,-3.2559845,7.8944783,13.016989,11.685445,5.6186886,3.0971143,1.6822531,1.6822531,1.6822531,1.6822531,1.6822531,1.6822531,1.6822531,1.6822531,1.6822531,1.6822531,1.6822531,1.6822531,1.6822531,1.6822531,1.6822531,1.6822531,1.6822531,1.6822531,1.6822531,1.6822531,1.6822531,1.6822531,1.6822536,1.6822536
3.688113,3.688113,3.688113,3.5889256,28.51686,38.411385,40.600407,26.930033,14.974534,6.016365,0.066916786,-5.7699833,3.505301,10.600879,9.363588,0.40073815,-6.0654063,-11.638111,-10.658609,-7.1563425,-8.806289,-3.3866484,7.005734,7.070441,-1.2848643,-4.310266,-7.006107,-9.313909,-9.947291,-9.705939,1.2875508,4.3645577,5.140806,3.3036664,-0.6618946,-8.542568,0.9855764,23.447758,32.17091,26.969967,19.686678,12.603876,6.99462,-0.2939676,-5.7465825,-6.9245386,2.3221407,7.6386905,-6.0251465,-15.541695,-16.850574,-18.06197,-15.563589,-14.682997,-2.3280318,0.94383407,3.782948,6.68394,3.023653,-5.685939,-13.19544,-15.796809,-12.810029,-8.080558,-0.50120354,2.5621216,3.688113,3.688113,3.688113,3.688113,3.688113,3.688113,3.688113,3.688113,3.688113,3.688113,3.688113,3.688113,3.688113,3.688113,3.688113,3.688113,3.688113,3.688113,3.688113,3.688113,3.688113,3.688113,3.6881125,3.6881125
-1.6936481,-1.6936481,-1.6936481,-1.6490438,-15.740669,-21.340519,-23.783625,-15.132114,-7.9555025,-3.6634202,-2.7020695,-0.13127479,-6.8617573,-18.737026,-22.339293,-17.108768,-9.014829,-2.2400756,-3.6169147,-4.3112774,0.67170215,-3.447336,-10.835027,-9.81121,-7.953056,-10.373501,-9.212133,-7.694481,-5.861825,-7.3776436,-18.85759,-25.196625,-27.714216,-26.438334,-23.024271,-14.138564,-10.544691,-15.61829,-17.838629,-13.044868,-10.146969,-5.131434,-4.759063,-2.7414906,-4.150503,-6.563784,-11.846116,-12.630181,1.0311122,7.5858173,8.410299,10.543204,10.82897,2.8121736,-15.005109,-21.985159,-26.424839,-29.669792,-27.45342,-20.531334,-11.351575,-1.9107645,6.2070317,6.8067374,1.458537,-0.87640655,-1.6936481,-1.6936481,-1.6936481,-1.6936481,-1.6936481,-1.6936481,-1.6936481,-1.6936481,-1.6936481,-1.6936481,-1.6936481,-1.6936481,-1.6936481,-1.6936481,-1.6936481,-1.6936481,-1.6936481,-1.6936481,-1.6936481,-1.6936481,-1.6936481,-1.6936481,-1.6936479,-1.6936479
1.7359946,1.7359946,1.7359946,1.6483358,12.264509,17.389668,18.444136,9.856405,3.0949273,-0.8215118,-3.5606542,-6.0567894,-1.4154196,0.53260416,-0.694851,-7.2782044,-13.20782,-16.5398,-13.411209,-10.120587,-11.646763,-8.501855,-2.6421332,-3.4165819,-8.633829,-8.9649,-9.183538,-9.890555,-9.370206,-6.5666494,-0.37526286,1.1028659,2.4808524,2.602933,-0.267487,-5.492595,-2.4720418,7.107028,12.287177,7.5756106,2.4572043,-0.80316937,-1.9811742,-4.995247,-7.086488,-8.113709,-4.3127923,-2.1573374,-13.444975,-19.974352,-20.345247,-19.52814,-16.315086,-11.051959,-2.46877,-0.9690218,1.5382407,5.1824694,3.5975606,-1.457099,-6.054683,-8.5974045,-8.568042,-6.3246007,-1.2146031,0.97696954,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946,1.7359946
2.1401925,2.1401925,2.1401925,2.1679528,-4.4685583,-8.820843,-8.115732,-9.559918,-8.95149,-7.566095,-6.9662824,-6.2131042,1.8682259,10.652473,15.719362,20.82278,22.056421,21.663477,19.606007,14.8004265,12.515287,15.828738,16.937445,13.205401,12.096937,13.642802,13.328235,12.441631,9.501677,9.518853,17.381767,22.730146,23.889694,22.704967,20.319529,14.913509,1.3381722,-10.958805,-13.418528,-15.583651,-16.047693,-16.961418,-11.477061,-6.147665,3.33385,14.469793,18.347343,18.771423,13.511017,15.16213,14.829635,10.649151,4.67061,10.731281,21.114202,30.331001,34.620445,35.750393,34.17049,33.451332,28.57579,17.869413,4.3471284,-0.48752898,0.7355564,1.7090992,2.1401925,2.1401925,2.1401925,2.1401925,2.1401925,2.1401925,2.1401925,2.1401925,2.1401925,2.1401925,2.1401925,2.1401925,2.1401925,2.1401925,2.1401925,2.1401925,2.1401925,2.1401925,2.1401925,2.1401925,2.1401925,2.1401925,2.140193,2.140193
-0.52342474,-0.52342474,-0.52342474,-0.51727396,-16.715414,-22.970537,-24.43244,-20.550924,-15.944487,-11.869967,-10.025143,-6.748273,-7.285568,-10.744346,-10.206427,-5.2960434,-2.1224267,0.87283653,0.9955444,-0.30478045,1.3508358,0.43187267,-3.8147688,-5.3631687,-4.179534,-3.3680792,-1.6327015,-0.7612275,-0.29087612,0.70258254,-3.6056905,-4.86612,-4.5934806,-2.9435058,-2.6719954,-0.4257165,-6.998899,-20.568903,-23.928942,-23.714046,-23.15347,-20.123234,-15.162421,-10.27382,-5.1821847,-0.5062197,-2.8180747,-4.032376,-1.1341783,2.734761,3.2140834,3.535943,2.1660469,4.225432,-0.72146857,-1.548891,-2.0589876,-2.336471,-0.9203858,3.4038749,6.9539437,7.475344,4.6485624,2.1505654,0.15724607,-0.36774683,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474,-0.52342474
