-599.7589,-599.7589,-599.7589,-599.4686,-388.46008,-230.06784,-156.09529,-112.61058,-122.221886,-187.15405,-259.22922,-334.92056,-303.412,-262.0909,-213.60466,-200.48323,-180.17975,-214.37341,-275.7454,-279.9648,-305.6671,-324.12643,-300.12604,-305.87476,-284.9438,-268.73972,-288.4485,-270.67557,-168.87907,-152.20291,-185.29965,-251.15587,-355.34573,-384.16907,-333.23096,-323.7667,-303.04785,-329.82013,-355.82657,-359.43646,-372.62872,-417.5426,-495.88248,-551.9458,-590.14514,-599.18463,-599.7589,-599.7589,-599.7589,-599.7589,-599.7589,-599.7589,-599.7589,-599.7589,-599.7589,-599.7589,-599.7589,-599.7589,-599.7589,-599.7589,-599.7589,-599.7589,-599.7589,-599.7589,-599.75885,-599.75885,-599.75885,-599.75885,-599.75885,-599.75885
-0.1736544,-0.1736544,-0.1736544,0.15414666,116.052734,149.3957,159.93533,135.60684,131.0154,135.03268,136.60222,116.23741,86.56565,95.1223,114.13617,138.80269,135.37177,140.3206,103.22177,10.333542,-55.05112,-61.13007,3.817536,53.382523,90.56532,121.864555,160.1278,218.49603,197.53668,177.49034,164.21532,154.00711,143.01326,82.12439,7.589036,-31.421917,24.17145,49.78216,48.549908,54.14269,57.91862,67.26867,80.90025,63.516384,15.980791,0.8726301,-0.1736544,-0.1736544,-0.1736544,-0.1736544,-0.1736544,-0.1736544,-0.1736544,-0.1736544,-0.1736544,-0.1736544,-0.1736544,-0.1736544,-0.1736544,-0.1736544,-0.1736544,-0.1736544,-0.1736544,-0.1736544,-0.17365265,-0.17365265,-0.17365265,-0.17365265,-0.17365265,-0.17365265
-0.03247661,-0.03247661,-0.03247661,0.17115417,-46.660725,-101.256004,-137.86693,-125.881035,-113.83277,-108.43474,-71.118095,-52.21083,-73.352066,-87.737144,-82.59376,-80.0444,-68.991646,-49.95348,-8.311313,20.452168,3.466059,-18.330307,14.380117,6.0608687,-12.229251,-33.82243,-35.04159,-36.729103,-68.406265,-93.02815,-94.63839,-54.74531,-3.390695,25.437584,6.291089,-15.765423,5.80125,1.6565102,-5.4499574,-11.137278,-14.469584,5.32705,48.82676,53.61061,13.251105,0.8231871,-0.03247661,-0.03247661,-0.03247661,-0.03247661,-0.03247661,-0.03247661,-0.03247661,-0.03247661,-0.03247661,-0.03247661,-0.03247661,-0.03247661,-0.03247661,-0.03247661,-0.03247661,-0.03247661,-0.03247661,-0.03247661,-0.032474518,-0.032474518,-0.032474518,-0.032474518,-0.032474518,-0.032474518
-0.28605735,-0.28605735,-0.28605735,0.08691805,-14.9134,-4.3331537,-21.765337,-47.86193,-54.571762,-40.16653,-31.550283,-22.385075,-8.524639,-4.015127,-9.396666,-11.063053,-9.238866,13.005428,64.20383,67.91704,57.172993,58.03951,93.2449,106.67654,86.13362,58.56921,20.205732,-30.589218,-42.59007,-37.309536,-19.685743,5.7124724,21.918688,45.020454,67.14096,71.856285,98.796906,115.14762,125.65544,122.99065,114.11954,100.90258,76.376144,44.047493,13.283694,0.8517671,-0.28605735,-0.28605735,-0.28605735,-0.28605735,-0.28605735,-0.28605735,-0.28605735,-0.28605735,-0.28605735,-0.28605735,-0.28605735,-0.28605735,-0.28605735,-0.28605735,-0.28605735,-0.28605735,-0.28605735,-0.28605735,-0.286057,-0.286057,-0.286057,-0.286057,-0.286057,-0.286057
0.7553076,0.7553076,0.7553076,0.77187544,-21.136261,-41.121754,-52.219658,-43.249805,-43.670616,-54.247112,-43.43528,-33.528572,-42.131817,-48.528988,-39.213226,-34.15011,-24.451199,-23.265938,-38.136456,-29.075695,-29.395254,-38.32143,-37.087933,-32.97853,-19.214119,-20.759052,-17.568977,-20.46909,-29.342556,-41.038048,-46.485733,-33.08398,-13.909462,-24.766975,-38.28796,-43.629913,-39.387234,-29.80329,-16.57076,-13.811491,-12.193588,-3.5801144,8.881982,8.964973,2.9308057,0.8773467,0.7553076,0.7553076,0.7553076,0.7553076,0.7553076,0.7553076,0.7553076,0.7553076,0.7553076,0.7553076,0.7553076,0.7553076,0.7553076,0.7553076,0.7553076,0.7553076,0.7553076,0.7553076,0.7553072,0.7553072,0.7553072,0.7553072,0.7553072,0.7553072
0.3936948,0.3936948,0.3936948,0.2764833,-1.6733538,5.9224296,15.257974,16.526133,27.535988,46.862343,42.46797,25.112745,26.295494,21.79345,-9.073634,-33.0706,-47.152622,-45.457535,-6.936206,24.289978,42.426918,46.25993,45.864025,30.703503,-0.07913038,-10.679776,-18.957487,-0.7051589,9.0225,15.720228,14.3835,-2.0545392,-12.132736,31.044596,49.917454,52.451237,46.076553,23.335394,0.6354085,-6.629706,-8.398037,-10.127704,-7.019105,1.8946743,-0.74985135,0.4018058,0.3936948,0.3936948,0.3936948,0.3936948,0.3936948,0.3936948,0.3936948,0.3936948,0.3936948,0.3936948,0.3936948,0.3936948,0.3936948,0.3936948,0.3936948,0.3936948,0.3936948,0.3936948,0.39369464,0.39369464,0.39369464,0.39369464,0.39369464,0.39369464
-0.5223498,-0.5223498,-0.5223498,-0.53296995,-9.628715,-7.090757,-6.485192,-4.8496804,-7.326852,-13.339868,-13.162301,-14.81275,-17.683723,-22.252352,-25.79028,-30.153852,-26.559097,-26.716967,-40.944817,-28.772963,-19.409092,-22.435678,-21.47055,-11.116212,2.0652947,-0.44624275,-5.6394334,-7.308684,-6.3363976,-11.126493,-17.251556,-17.404459,-12.098434,-19.783535,-23.824219,-23.112408,-17.921711,-5.901102,9.992127,13.176785,14.581954,16.128572,12.917039,5.734169,1.105963,-0.33361793,-0.5223498,-0.5223498,-0.5223498,-0.5223498,-0.5223498,-0.5223498,-0.5223498,-0.5223498,-0.5223498,-0.5223498,-0.5223498,-0.5223498,-0.5223498,-0.5223498,-0.5223498,-0.5223498,-0.5223498,-0.5223498,-0.52234983,-0.52234983,-0.52234983,-0.52234983,-0.52234983,-0.52234983
0.01716747,0.01716747,0.01716747,0.01222341,0.32562706,-4.132815,-5.8285756,-5.9784093,-4.5132613,-0.8725927,-1.3290304,2.920983,8.222607,12.419573,16.635015,20.661978,18.646776,18.183577,30.771645,23.782871,18.861843,22.11791,16.152264,4.3458886,-7.9964356,-7.168538,-5.051656,-9.976356,-9.61994,-3.794101,3.1328917,5.006511,1.1163961,9.08297,17.523487,20.050426,11.500146,0.5773122,-11.852564,-14.5518265,-16.035109,-18.498575,-17.822105,-11.069271,-2.6813183,-0.23806159,0.01716747,0.01716747,0.01716747,0.01716747,0.01716747,0.01716747,0.01716747,0.01716747,0.01716747,0.01716747,0.01716747,0.01716747,0.01716747,0.01716747,0.01716747,0.01716747,0.01716747,0.01716747,0.017167449,0.017167449,0.017167449,0.017167449,0.017167449,0.017167449
0.43421364,0.43421364,0.43421364,0.3769751,8.65321,8.170378,11.779402,14.081992,14.482094,13.31177,9.659708,10.2065325,11.977038,15.263482,20.474644,24.968891,23.419928,18.64881,13.108471,2.3650997,-0.570401,2.3755605,-7.048204,-13.720527,-14.492384,-7.1435876,1.3462609,6.365113,9.298658,12.832469,14.365807,9.868032,2.087891,-2.1685977,-1.9140285,-0.7288907,-9.693873,-16.68003,-24.199892,-24.557693,-23.740498,-24.22876,-22.781658,-15.014279,-3.6519086,0.07729769,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364,0.43421364
-0.5994408,-0.5994408,-0.5994408,-0.66532004,-4.426215,-5.9632487,-3.5204577,1.6256688,1.3900162,-3.8791604,-5.2464023,-6.121594,-8.312679,-10.578696,-10.340165,-11.400373,-9.793791,-13.555494,-27.098692,-22.083393,-15.913681,-16.996523,-23.972027,-23.099506,-15.035486,-12.093994,-8.891683,-4.1319366,-1.5102491,-3.5641592,-7.999994,-11.231951,-11.446982,-17.821539,-21.098492,-20.429794,-24.094494,-22.134083,-17.13617,-15.446696,-13.632315,-11.414796,-9.635376,-7.2106056,-2.5544674,-0.7389623,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408,-0.5994408
