-546.1575,-546.1575,-546.1575,-546.1575,-452.6207,-338.54742,-242.55052,-153.53618,-121.03061,-174.93393,-313.39517,-410.6314,-418.0846,-320.57068,-279.06247,-265.54532,-283.79172,-323.62753,-366.1551,-339.64743,-306.47552,-299.84308,-317.56656,-310.0098,-295.78076,-296.56174,-269.3403,-248.04092,-265.53278,-240.60999,-143.94373,-137.66115,-180.54552,-247.62843,-343.50104,-370.3674,-329.31195,-318.1217,-294.42218,-327.54688,-359.8229,-365.21838,-371.9113,-405.0672,-468.1429,-517.0109,-541.6764,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575,-546.1575
-0.19588616,-0.19588616,-0.19588616,-0.19588616,95.86912,185.31374,199.20609,149.80498,123.55422,132.02823,169.45334,129.65909,76.94075,72.96995,81.96434,97.050415,98.32594,80.48491,54.27568,36.397743,-11.057309,-57.107464,-69.60348,-32.603294,14.05869,51.298412,89.84364,111.96564,141.74304,197.61115,171.50716,154.26834,147.15213,138.44377,127.73084,67.42823,-5.2601094,-39.380306,9.617618,47.075813,37.560585,40.927486,51.90204,62.37316,64.4186,38.46304,6.253874,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616,-0.19588616
0.6342736,0.6342736,0.6342736,0.6342736,14.808836,25.241411,-21.393888,-62.791286,-70.425644,-60.129757,-30.9905,16.510096,14.681166,-15.959794,-20.592108,-4.926767,11.200613,20.738905,32.36522,39.411613,25.191399,4.510304,-19.763222,-9.177185,11.080317,0.1506093,-33.3065,-52.34505,-45.07433,-20.880833,-49.591614,-67.64982,-76.29697,-44.91483,9.61784,39.68407,10.27786,-2.7746532,22.286135,10.426365,-2.0718825,-7.471286,-6.588292,17.707848,47.01281,34.74728,4.270876,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736,0.6342736
-0.42819726,-0.42819726,-0.42819726,-0.42819726,-34.274868,-36.142086,-31.631603,-47.21321,-50.78686,-38.047432,-22.64863,-1.059989,39.359516,72.67475,88.94966,96.09524,100.879166,95.16518,95.85614,90.11345,83.60038,59.91034,46.808174,75.58516,93.6389,104.36058,93.60531,68.800644,23.348375,-41.409004,-53.522358,-47.648438,-25.74622,-8.824002,14.625108,44.65417,59.46626,66.46563,86.15456,105.986824,114.242325,112.74384,106.94981,94.78848,66.09712,33.0799,7.1468854,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726,-0.42819726
0.48398182,0.48398182,0.48398182,0.48398182,-22.972345,-37.344704,-45.948956,-38.12514,-30.569828,-28.038572,-23.820286,-5.0170994,1.4331847,-13.89704,-19.679962,-24.65685,-19.615665,-14.306541,-10.387435,-30.00052,-32.777542,-30.698153,-38.628323,-47.055607,-45.441036,-32.040413,-11.696098,-11.9503975,-16.893673,-43.183483,-47.947975,-56.21402,-60.7638,-42.350193,-16.204466,-28.894672,-40.860455,-37.405655,-33.22123,-29.009277,-15.585354,-12.272348,-7.0494204,0.08481622,4.0904436,1.029894,0.8451244,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182,0.48398182
0.32907435,0.32907435,0.32907435,0.32907435,1.5851305,1.3203167,-3.9316676,-8.061893,-9.812014,-10.226062,-12.409022,-5.628418,-1.3805679,1.9379176,1.0350714,0.21670642,0.038873784,3.6411662,11.186897,36.37881,44.838306,43.777477,45.251225,47.129025,39.16471,19.065308,-13.04687,-17.872084,-17.974932,-7.3819714,-10.352275,-6.225947,0.100394554,-5.8301663,-8.831453,27.414225,46.03499,43.554447,30.84513,11.001664,-7.3559403,-14.099029,-20.57342,-19.637497,-10.649565,-4.0437016,-1.240766,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435,0.32907435
-0.77241576,-0.77241576,-0.77241576,-0.77241576,-3.7114,-4.5174384,-7.378457,-10.563235,-10.463385,-8.4705515,-4.0297103,0.064966016,1.8929702,-0.20293239,1.1251562,4.2757115,6.4750195,5.453456,3.3408344,-8.421549,-13.65038,-15.9407835,-19.965158,-18.181984,-11.315602,-2.999384,6.965337,4.3548584,1.2680974,-6.163251,-7.679106,-10.72451,-13.425325,-5.639845,3.4728796,-7.869756,-17.76983,-16.482315,-6.296762,3.3075335,12.184388,14.862775,17.43538,18.248459,14.363023,7.558159,0.9463589,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576,-0.77241576
0.4668219,0.4668219,0.4668219,0.4668219,-1.1963465,-6.316786,-11.4186735,-10.519121,-9.886693,-11.472961,-15.536648,-10.476863,-8.504779,-9.774079,-12.129683,-13.47546,-13.730201,-10.143618,-4.4376264,10.81527,18.411068,22.199186,24.417906,21.136478,13.087484,-1.2129052,-20.807026,-23.22035,-21.042076,-12.31681,-11.813958,-9.338093,-7.5947757,-11.091727,-13.089881,8.026117,20.49179,20.394804,9.720558,-4.8957067,-15.039543,-18.811466,-22.472881,-21.185234,-13.630306,-6.074787,-1.2854514,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219,0.4668219
0.23191002,0.23191002,0.23191002,0.23191002,4.617096,5.508171,8.694032,14.591583,15.710918,13.013024,8.434272,2.313489,-3.9408507,-6.954079,-10.02291,-14.184027,-16.284601,-15.205701,-14.659029,-9.818438,-6.6162944,-2.4804583,1.3906304,-3.7099798,-9.8291235,-12.906497,-12.425927,-6.163281,0.7105356,9.258777,11.632409,12.229034,11.241791,4.850025,-3.266971,-4.1363893,-1.4183658,-2.9349952,-11.346794,-17.78634,-22.464241,-23.268888,-23.313288,-22.406204,-17.451069,-9.770706,-1.7307149,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002,0.23191002
-0.0281417,-0.0281417,-0.0281417,-0.0281417,1.1318446,0.6952649,2.9381762,9.40549,11.5868025,9.752947,7.167371,3.3267598,-2.537888,-8.401043,-11.806192,-15.857337,-16.808157,-15.77195,-16.182873,-19.379255,-18.940863,-15.275666,-13.579481,-19.360416,-22.607124,-19.550426,-10.278462,-3.816343,1.9383881,4.476747,6.01054,4.267148,1.396175,-0.33503217,-2.8093436,-12.251215,-15.795528,-16.57905,-20.572195,-21.964396,-21.047928,-20.081964,-18.080421,-16.078972,-12.399402,-7.495763,-1.3652109,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417,-0.0281417
