-695.07446,-695.07446,-693.55884,-662.176,-551.2281,-422.0716,-342.72583,-283.49573,-245.87068,-260.09628,-321.48483,-400.97986,-338.24,-289.5707,-258.4367,-265.35214,-288.2106,-349.18497,-375.14343,-378.71536,-342.9403,-275.5974,-238.9992,-210.46558,-208.0251,-203.57722,-229.68115,-239.47896,-223.3691,-234.24336,-255.50809,-307.87827,-350.70416,-318.51794,-301.51187,-268.90817,-259.74268,-268.7487,-273.6008,-267.43542,-250.31773,-268.67453,-281.1137,-248.08235,-265.19037,-308.1684,-318.86136,-349.47412,-353.07782,-308.6516,-263.68582,-222.41046,-222.18478,-254.74754,-311.68292,-395.1579,-495.04422,-594.14905,-645.32776,-674.32477,-692.02124,-695.07446,-695.07446,-695.07446,-695.07446,-695.07446,-695.07446,-695.07446,-695.07446,-695.07446,-695.07446,-695.07446,-695.07446,-695.07446,-695.07446,-695.07446,-695.07446,-695.07446,-695.07446,-695.07446,-695.07446,-695.07446,-695.07446,-695.07446
0.08777061,0.08777061,1.7601277,-1.2924951,51.20647,102.199165,99.27744,104.33917,125.818344,141.63704,136.5798,85.77667,74.821144,95.09266,121.4187,150.0794,163.72253,155.77448,163.74069,153.83542,90.50767,84.83957,125.11522,179.68623,200.85228,151.23167,64.98808,42.302048,112.45917,158.0888,140.9672,126.8821,72.39172,-17.567297,-54.402298,-18.022312,38.08451,107.853264,128.63945,84.86076,26.122766,-28.243305,-48.700626,0.781421,46.716064,102.57523,108.064964,69.968155,4.8870053,43.047146,79.25003,101.880165,128.30553,143.90681,150.316,150.4043,129.94304,94.95846,57.31807,27.274757,5.8590374,0.08777061,0.08777061,0.08777061,0.08777061,0.08777061,0.08777061,0.08777061,0.08777061,0.08777061,0.08777061,0.08777061,0.08776831,0.08776831,0.08776831,0.08776831,0.08776831,0.08776831,0.08776831,0.08776831,0.08776831,0.08776831,0.08776831,0.08776831
-0.21827939,-0.21827939,-0.08862083,-6.2191153,-2.7829013,-7.623635,-17.038244,-42.56833,-50.305756,-47.499992,-26.86847,3.2677362,-6.3556285,-5.243065,-17.946693,-41.692986,-45.806007,-40.211327,-46.37982,-31.92767,-20.752125,-42.508053,-64.181465,-81.599106,-90.604904,-72.57922,-46.190083,-44.830883,-53.57157,-70.219894,-54.19344,-26.391758,12.145694,15.477181,-27.961914,-9.016424,-4.6341357,-25.535818,-18.723421,-17.684269,-32.942936,-64.278755,-67.72565,-32.37903,-34.05651,-57.21672,-49.57523,-18.970232,-4.264888,6.308866,-5.248677,-36.816647,-69.9518,-83.661194,-74.20889,-41.73627,2.646619,39.486954,40.53968,22.659037,6.0880437,-0.21827939,-0.21827939,-0.21827939,-0.21827939,-0.21827939,-0.21827939,-0.21827939,-0.21827939,-0.21827939,-0.21827939,-0.21827939,-0.21827891,-0.21827891,-0.21827891,-0.21827891,-0.21827891,-0.21827891,-0.21827891,-0.21827891,-0.21827891,-0.21827891,-0.21827891,-0.21827891
0.25076085,0.25076085,-0.33776525,18.497995,70.045395,104.52486,101.56182,87.35582,87.63488,93.61212,91.18445,71.27967,75.439125,85.8337,80.84902,82.737274,60.525097,36.796803,22.166222,43.681522,85.3145,74.26548,47.056732,6.344824,7.098132,32.67257,83.23285,91.29922,76.07823,80.32783,90.95395,104.07921,99.01869,80.87095,56.119205,67.61091,74.67469,93.259026,99.507706,121.546196,118.080925,92.60478,81.39274,105.67924,116.62283,116.51861,113.597374,107.90012,92.929085,104.55824,97.367424,81.41102,85.29941,74.136154,52.329807,35.06244,26.947384,27.27717,25.878736,12.194679,3.124553,0.25076085,0.25076085,0.25076085,0.25076085,0.25076085,0.25076085,0.25076085,0.25076085,0.25076085,0.25076085,0.25076085,0.250761,0.250761,0.250761,0.250761,0.250761,0.250761,0.250761,0.250761,0.250761,0.250761,0.250761,0.250761
1.415619,1.415619,1.4018207,-2.1928232,3.8761246,6.3462367,7.7120333,-2.3379567,-19.87347,-32.33594,-27.92552,-25.439848,-33.910572,-27.657291,-20.694344,-27.668222,-21.707994,-13.92731,-6.6030354,-10.505895,-24.888111,-13.975739,-10.143505,-15.362229,-35.973034,-48.363117,-46.995106,-32.170055,-23.920925,-22.747658,-23.174181,-19.227491,-20.153748,-27.216427,-47.781895,-41.0235,-38.612892,-41.707993,-26.854874,-29.187056,-39.690155,-56.768284,-54.123768,-32.795696,-23.393448,-14.349252,-14.528444,-18.774628,-33.01278,-32.060402,-15.9033,-10.7315035,-22.658714,-23.757507,-11.244657,2.0655935,10.624469,14.969066,11.12854,4.60783,1.1251292,1.415619,1.415619,1.415619,1.415619,1.415619,1.415619,1.415619,1.415619,1.415619,1.415619,1.415619,1.4156189,1.4156189,1.4156189,1.4156189,1.4156189,1.4156189,1.4156189,1.4156189,1.4156189,1.4156189,1.4156189,1.4156189
2.224657,2.224657,1.9939704,2.8077495,-5.8133593,-16.052898,-21.3922,-23.969332,-15.894249,-6.2914863,-0.7779438,14.189171,15.095736,9.805808,1.3607734,-2.8829234,-10.821329,-13.975496,-19.819815,-10.069091,6.653755,-10.726576,-24.705904,-31.161898,-20.566315,-1.0868375,13.62128,6.40953,-7.8861275,-18.232279,-11.602728,-5.023384,12.846853,27.18771,29.453001,27.816315,22.140965,12.33218,4.178385,12.425112,18.541973,21.825304,20.809631,13.463047,2.5015988,-15.143772,-12.54383,3.66427,22.971268,25.545837,9.582217,-3.3290343,-7.0493984,-11.301624,-16.468494,-14.43467,-6.4284267,1.9989139,6.041902,6.843569,4.5922804,2.224657,2.224657,2.224657,2.224657,2.224657,2.224657,2.224657,2.224657,2.224657,2.224657,2.224657,2.224657,2.224657,2.224657,2.224657,2.224657,2.224657,2.224657,2.224657,2.224657,2.224657,2.224657,2.224657
-0.49424782,-0.49424782,-0.17440094,-3.7830143,0.50225407,4.119811,3.9687397,-5.2616305,-13.118151,-18.184587,-12.921878,-8.065429,-9.329708,-7.8917894,-13.971677,-24.364077,-20.609262,-15.491167,-17.890741,-18.023304,-17.428593,-15.260725,-17.901918,-23.34125,-33.64332,-35.07979,-28.999914,-25.914185,-24.68863,-27.79626,-23.00296,-12.104426,-1.9359407,-6.3148255,-24.167665,-16.084616,-11.804905,-18.971914,-15.065383,-21.426311,-28.388481,-38.198975,-38.956932,-21.830145,-18.513456,-22.661602,-21.019043,-13.927612,-13.525469,-15.159474,-16.749828,-29.126068,-43.847607,-48.834114,-43.069202,-29.801554,-9.724781,8.647512,11.175026,4.4809823,0.26729813,-0.49424782,-0.49424782,-0.49424782,-0.49424782,-0.49424782,-0.49424782,-0.49424782,-0.49424782,-0.49424782,-0.49424782,-0.49424782,-0.494248,-0.494248,-0.494248,-0.494248,-0.494248,-0.494248,-0.494248,-0.494248,-0.494248,-0.494248,-0.494248,-0.494248
0.6347389,0.6347389,0.43912402,3.6734169,9.639734,12.406067,12.066437,7.003517,3.5782561,2.2920182,3.288993,4.9945836,6.82537,7.0879154,2.0238101,-2.4259195,-7.2203074,-10.071864,-14.40705,-9.352494,5.188642,4.0269356,-5.6573043,-19.86901,-23.653538,-14.206628,5.0787582,9.182304,-0.25319245,-4.302641,0.44148645,6.6960115,12.96639,16.877716,12.078776,12.4839,9.532466,5.172088,4.9398527,11.843134,15.414497,13.9494,13.465489,16.83121,15.281421,9.0524,8.286275,12.288206,15.771681,13.825126,8.253289,0.07201807,-4.615522,-9.303194,-13.154279,-13.916933,-9.2188015,-1.6982251,2.3691878,1.2617551,0.76740587,0.6347389,0.6347389,0.6347389,0.6347389,0.6347389,0.6347389,0.6347389,0.6347389,0.6347389,0.6347389,0.6347389,0.6347389,0.6347389,0.6347389,0.6347389,0.6347389,0.6347389,0.6347389,0.6347389,0.6347389,0.6347389,0.6347389,0.6347389
2.4175093,2.4175093,2.1235182,1.1320971,-11.005701,-21.917225,-22.034807,-16.605488,-15.745759,-15.5366335,-16.569265,-12.448389,-15.47708,-17.189936,-10.041055,-5.276173,-4.6991324,-2.8185763,3.520112,1.0361171,-7.6129475,-7.1331487,-2.7152197,3.8814836,6.1924257,3.3263683,-4.704327,-3.4615412,-2.9549923,-3.3206394,-7.7449718,-16.255674,-20.212635,-11.854797,0.23949566,-6.920541,-13.071363,-14.041653,-14.122155,-10.070823,-5.559377,1.2980604,5.002651,-7.4614024,-11.2262,-8.230722,-8.82722,-11.988429,-10.954185,-10.773944,-5.2349935,7.609515,13.980809,18.630186,21.075466,18.065742,6.898035,-5.6034656,-7.9160504,-1.8962455,1.6178789,2.4175093,2.4175093,2.4175093,2.4175093,2.4175093,2.4175093,2.4175093,2.4175093,2.4175093,2.4175093,2.4175093,2.4175093,2.4175093,2.4175093,2.4175093,2.4175093,2.4175093,2.4175093,2.4175093,2.4175093,2.4175093,2.4175093,2.4175093
0.44193578,0.44193578,0.755963,-5.00108,-18.353474,-26.216696,-25.82492,-21.810287,-19.573849,-19.502615,-18.560474,-13.916275,-14.071689,-17.367262,-18.05751,-18.752169,-12.042193,-5.682305,-3.2828434,-9.161218,-20.336079,-18.972412,-11.117217,2.2559023,4.388153,-2.6504536,-19.058546,-24.451519,-18.97565,-19.558249,-21.93398,-24.24667,-21.982718,-19.635775,-13.954285,-15.437858,-14.926804,-18.977203,-22.168762,-31.29267,-31.91064,-25.238836,-23.428488,-28.89741,-31.504091,-32.31286,-30.842985,-27.91383,-22.865,-25.678225,-26.135384,-24.976065,-26.390438,-23.589518,-18.139526,-12.506213,-7.466471,-4.887149,-4.242877,-1.5949423,0.026295839,0.44193578,0.44193578,0.44193578,0.44193578,0.44193578,0.44193578,0.44193578,0.44193578,0.44193578,0.44193578,0.44193578,0.44193563,0.44193563,0.44193563,0.44193563,0.44193563,0.44193563,0.44193563,0.44193563,0.44193563,0.44193563,0.44193563,0.44193563
