-608.49786,-608.49786,-608.49786,-608.4602,-606.5943,-514.5391,-284.02835,-163.24736,-113.65285,-124.55869,-151.67726,-223.42116,-292.58337,-322.40723,-302.22916,-303.79443,-297.60974,-269.66205,-298.4135,-342.0284,-345.22015,-361.21448,-387.89566,-447.02957,-526.25464,-593.58435,-608.3783,-608.49786,-608.49786,-608.49786,-608.49786,-608.49786,-608.49786,-608.49786,-608.49786,-608.49786,-608.49786,-608.49786,-608.49786,-608.49786,-608.49786,-608.49786,-608.49786,-608.49786,-608.49786,-608.49786,-608.49786,-608.49786,-608.4978,-608.4978,-608.4978
0.24117416,0.24117416,0.24117416,0.2803664,0.2391474,43.49313,107.947685,144.25117,129.47815,127.31375,177.47182,210.15704,183.90504,103.04225,98.750336,128.36252,159.19678,142.06276,142.1472,155.93855,167.08302,174.8164,176.95776,155.38768,92.60939,17.845566,0.35740736,0.24117416,0.24117416,0.24117416,0.24117416,0.24117416,0.24117416,0.24117416,0.24117416,0.24117416,0.24117416,0.24117416,0.24117416,0.24117416,0.24117416,0.24117416,0.24117416,0.24117416,0.24117416,0.24117416,0.24117416,0.24117416,0.24117279,0.24117279,0.24117279
0.28297845,0.28297845,0.28297845,0.313959,0.37114713,22.91278,-42.35672,-94.50323,-89.33936,-77.76435,-64.14195,-46.51813,-29.331406,-48.652855,-76.439705,-59.375713,-23.935188,-8.115855,-5.847932,25.939133,30.360949,40.04962,51.347054,60.844727,43.160202,8.203325,0.27123547,0.28297845,0.28297845,0.28297845,0.28297845,0.28297845,0.28297845,0.28297845,0.28297845,0.28297845,0.28297845,0.28297845,0.28297845,0.28297845,0.28297845,0.28297845,0.28297845,0.28297845,0.28297845,0.28297845,0.28297845,0.28297845,0.28297853,0.28297853,0.28297853
0.19599272,0.19599272,0.19599272,0.22217947,1.7443581,65.1698,87.97076,47.848106,-7.6719317,-52.821495,-50.972504,-42.92725,-41.538754,3.0295727,-26.861616,-51.79484,-49.261852,-40.04499,-29.18984,-7.320508,-13.988421,-15.802071,-15.451018,-17.133781,0.01578754,1.76127,0.08694332,0.19599272,0.19599272,0.19599272,0.19599272,0.19599272,0.19599272,0.19599272,0.19599272,0.19599272,0.19599272,0.19599272,0.19599272,0.19599272,0.19599272,0.19599272,0.19599272,0.19599272,0.19599272,0.19599272,0.19599272,0.19599272,0.19599295,0.19599295,0.19599295
0.48119313,0.48119313,0.48119313,0.4768893,0.4755159,-8.023885,-32.86538,-55.83934,-61.36112,-66.217834,-82.25443,-89.507,-71.69213,-30.365543,-38.509426,-63.91041,-91.51323,-95.48651,-99.559784,-102.636185,-106.6387,-98.72548,-86.42032,-72.0603,-39.794678,-6.8251843,0.386772,0.48119313,0.48119313,0.48119313,0.48119313,0.48119313,0.48119313,0.48119313,0.48119313,0.48119313,0.48119313,0.48119313,0.48119313,0.48119313,0.48119313,0.48119313,0.48119313,0.48119313,0.48119313,0.48119313,0.48119313,0.48119313,0.48119354,0.48119354,0.48119354
0.7761488,0.7761488,0.7761488,0.76769,0.53319925,-27.018175,-20.574615,-4.530465,-3.7298217,2.830949,9.760477,18.228058,25.44111,29.909996,40.56553,34.976448,10.513519,-3.629641,-1.8819846,-13.841165,-19.084614,-26.166822,-31.430195,-37.08235,-35.312878,-6.0322247,0.76082474,0.7761488,0.7761488,0.7761488,0.7761488,0.7761488,0.7761488,0.7761488,0.7761488,0.7761488,0.7761488,0.7761488,0.7761488,0.7761488,0.7761488,0.7761488,0.7761488,0.7761488,0.7761488,0.7761488,0.7761488,0.7761488,0.7761489,0.7761489,0.7761489
-0.49202377,-0.49202377,-0.49202377,-0.5027835,-0.88609964,-15.668354,-29.209034,-23.263536,-3.2929645,9.086784,0.6069905,-9.318931,-11.885873,-21.640827,-13.827089,-4.753757,2.68986,7.9261856,4.353372,-0.24176836,2.7760634,3.5750825,3.0952137,6.5537314,5.1825004,0.01064752,-0.45415056,-0.49202377,-0.49202377,-0.49202377,-0.49202377,-0.49202377,-0.49202377,-0.49202377,-0.49202377,-0.49202377,-0.49202377,-0.49202377,-0.49202377,-0.49202377,-0.49202377,-0.49202377,-0.49202377,-0.49202377,-0.49202377,-0.49202377,-0.49202377,-0.49202377,-0.4920237,-0.4920237,-0.4920237
0.37420252,0.37420252,0.37420252,0.36785606,0.2212003,-13.102676,-30.090115,-33.55264,-24.190855,-16.59233,-20.579306,-22.66111,-17.928255,-15.866747,-12.854225,-10.135091,-9.966722,-6.678781,-6.2089705,-7.827017,-8.868398,-11.645356,-13.910507,-12.034235,-9.579571,-1.7512798,0.37566224,0.37420252,0.37420252,0.37420252,0.37420252,0.37420252,0.37420252,0.37420252,0.37420252,0.37420252,0.37420252,0.37420252,0.37420252,0.37420252,0.37420252,0.37420252,0.37420252,0.37420252,0.37420252,0.37420252,0.37420252,0.37420252,0.3742032,0.3742032,0.3742032
0.26916757,0.26916757,0.26916757,0.27125245,0.35271132,6.075537,11.819854,12.984262,10.376998,7.9180627,9.575834,10.21541,7.2966537,4.390453,3.6522145,5.171518,8.918703,9.800302,10.461013,11.9597845,12.470561,12.130556,11.240007,9.665758,6.8311434,1.5643657,0.27587548,0.26916757,0.26916757,0.26916757,0.26916757,0.26916757,0.26916757,0.26916757,0.26916757,0.26916757,0.26916757,0.26916757,0.26916757,0.26916757,0.26916757,0.26916757,0.26916757,0.26916757,0.26916757,0.26916757,0.26916757,0.26916757,0.26916742,0.26916742,0.26916742
-0.09164287,-0.09164287,-0.09164287,-0.09525142,-0.25702626,-7.286745,-16.833822,-15.520386,-5.343056,2.1157181,0.7982798,-1.2438297,-1.9427446,-10.246507,-6.964803,0.7143259,8.101265,12.054006,11.798055,11.600029,12.826319,11.43033,9.328688,9.548272,5.0970902,0.5860218,-0.0680882,-0.09164287,-0.09164287,-0.09164287,-0.09164287,-0.09164287,-0.09164287,-0.09164287,-0.09164287,-0.09164287,-0.09164287,-0.09164287,-0.09164287,-0.09164287,-0.09164287,-0.09164287,-0.09164287,-0.09164287,-0.09164287,-0.09164287,-0.09164287,-0.09164287,-0.09164286,-0.09164286,-0.09164286
0.093398616,0.093398616,0.093398616,0.09121265,0.00077223236,-6.16754,-2.5692534,1.9768685,1.3325254,1.7724353,1.8615704,2.3673773,4.2350297,7.9122024,10.101184,5.565511,-4.1162753,-9.542302,-10.713231,-14.876902,-15.751146,-14.997996,-13.603568,-13.345831,-9.936528,-1.7640363,0.083220996,0.093398616,0.093398616,0.093398616,0.093398616,0.093398616,0.093398616,0.093398616,0.093398616,0.093398616,0.093398616,0.093398616,0.093398616,0.093398616,0.093398616,0.093398616,0.093398616,0.093398616,0.093398616,0.093398616,0.093398616,0.093398616,0.09339869,0.09339869,0.09339869
-0.6577313,-0.6577313,-0.6577313,-0.65974486,-0.6301999,1.3415475,0.8210803,-0.46350792,0.60568166,-0.70526177,-5.153544,-9.570627,-11.15514,-8.381194,-8.3986025,-8.918282,-6.81415,-3.9451113,-4.5888133,-4.74714,-4.243767,-3.6796541,-3.4261239,-1.921946,0.95081747,-0.37834358,-0.65652454,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313,-0.6577313
-0.55493975,-0.55493975,-0.55493975,-0.55709124,-0.57423687,-11.769679,-19.430016,-19.544493,-17.170021,-12.063168,-7.713533,-1.8708187,2.9833734,2.5005362,5.3153453,8.291489,6.2706757,5.9626923,9.492799,8.738959,5.83806,-0.6977518,-6.5098996,-10.000155,-13.066747,-2.9824946,-0.5563094,-0.55493975,-0.55493975,-0.55493975,-0.55493975,-0.55493975,-0.55493975,-0.55493975,-0.55493975,-0.55493975,-0.55493975,-0.55493975,-0.55493975,-0.55493975,-0.55493975,-0.55493975,-0.55493975,-0.55493975,-0.55493975,-0.55493975,-0.55493975,-0.55493975,-0.55493957,-0.55493957,-0.55493957
