-551.1699,-551.1699,-551.1699,-448.9887,-344.41245,-321.0294,-245.62204,-171.93678,-145.94452,-129.55537,-155.93977,-202.4782,-238.5614,-248.28603,-182.7912,-160.07521,-162.6937,-209.38416,-280.8751,-342.0077,-370.7526,-417.31564,-348.00485,-270.50214,-258.7681,-273.17267,-267.37836,-211.18405,-219.72311,-294.8762,-351.47174,-388.99252,-388.08057,-388.55484,-371.77484,-329.18015,-317.8243,-336.4255,-363.25983,-396.19003,-407.36865,-339.2646,-282.3188,-235.7942,-215.33205,-217.01056,-218.40587,-259.0764,-311.18423,-314.44757,-305.12234,-281.5827,-289.9571,-318.41147,-353.88113,-298.18515,-264.03516,-261.1171,-249.35483,-233.00456,-262.138,-338.1111,-374.6264,-402.12698,-324.2464,-264.4848,-277.9608,-337.05447,-374.30655,-418.5061,-476.3819,-536.66626,-550.88434,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699,-551.1699
1.1623497,1.1623497,1.1623497,26.769392,31.386963,17.43163,79.901985,144.11188,159.53548,177.92245,214.31075,213.77457,153.0177,66.88036,122.59715,169.11882,173.93118,171.11424,159.1093,132.07587,112.27918,91.26508,42.577602,34.92767,42.748898,103.770584,179.91528,180.49379,169.27371,171.12666,156.11261,139.79172,132.72002,132.43617,153.94604,183.29451,193.72066,183.74846,167.24335,145.00574,102.35996,76.5791,82.723465,112.6181,141.78754,152.63199,157.98024,146.71068,85.51556,6.0606556,-19.015633,17.233213,53.660873,66.24638,60.9692,40.795574,34.42103,62.582886,143.62286,166.12364,157.78935,135.97368,124.94191,103.34252,82.637054,122.37574,165.54346,178.86804,162.18442,134.14847,84.751434,19.080006,1.503903,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497,1.1623497
4.3416305,4.3416305,4.3416305,-0.01861676,-1.5085075,0.22194055,-8.995125,-18.437632,-20.773508,-23.438961,-28.233559,-27.779633,-19.119669,-7.180496,-15.386743,-21.97757,-22.618769,-21.849579,-19.612787,-15.391415,-12.430951,-9.157341,-3.01994,-2.5996666,-3.7723637,-12.056434,-22.587677,-23.126293,-21.511724,-21.153034,-18.623596,-16.070015,-15.103804,-15.06085,-18.159468,-22.548178,-24.07644,-22.551504,-20.059843,-16.729118,-10.7661705,-7.7727923,-9.0838785,-13.579885,-17.763176,-19.242577,-19.967548,-18.083735,-9.232548,1.7337867,5.11023,-0.07292096,-5.0200343,-6.5204587,-5.504177,-3.1814837,-2.5827298,-6.484004,-17.737993,-20.969534,-19.584087,-15.959906,-14.142769,-10.944265,-8.729538,-14.689027,-20.52247,-21.874409,-19.273085,-15.05198,-7.778092,1.756194,4.2922707,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305,4.3416305
14.105593,14.105593,14.105593,8.92518,5.768205,6.5513,-1.6005479,-9.880779,-12.083704,-14.333254,-17.267548,-16.013514,-9.046521,-0.2381594,-7.4633045,-12.671182,-13.081713,-11.597171,-8.559939,-4.2969418,-1.5885437,1.7005372,4.7491436,3.5094442,2.4296741,-3.260962,-10.975182,-12.482556,-11.147559,-9.392572,-6.440723,-3.8511994,-3.1721807,-3.1317456,-5.701628,-9.7163105,-11.045112,-9.574468,-7.242372,-4.183488,0.34165117,1.1456972,-0.9340172,-5.104357,-8.530197,-9.564248,-10.059577,-7.890621,-0.46662754,7.511146,9.761784,5.5532236,2.150333,1.6341742,3.0736187,3.6407535,3.3929179,0.5198434,-7.834689,-10.491928,-8.912255,-4.784713,-2.746592,0.10879294,0.15636724,-5.3334813,-9.274344,-9.073384,-6.454761,-2.5290658,3.8716502,11.951317,14.064292,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593,14.105593
-3.1264782,-3.1264782,-3.1264782,-10.783959,-11.734059,-7.1655545,-26.715881,-46.82971,-51.619713,-57.403008,-69.14238,-69.204025,-50.003677,-22.57545,-40.021027,-54.747337,-56.29552,-55.63039,-52.15838,-43.840668,-37.669464,-31.199005,-15.32171,-12.493973,-14.930191,-34.46744,-58.72778,-58.631355,-55.094975,-56.061787,-51.55544,-46.536846,-44.276493,-44.188324,-50.965836,-60.114704,-63.38375,-60.29574,-55.164955,-48.236046,-34.688416,-26.124105,-27.799376,-37.10282,-46.305237,-49.77289,-51.485893,-48.094376,-28.834341,-3.5054343,4.5402436,-6.9050407,-18.566925,-22.723825,-21.217802,-14.504177,-12.300028,-21.268755,-47.06079,-54.156544,-51.643654,-45.064545,-41.7281,-34.97563,-27.981438,-40.35884,-54.196236,-58.74208,-53.60644,-44.884277,-29.41654,-8.769497,-3.2340019,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782,-3.1264782
3.50975,3.50975,3.50975,2.5174332,1.7874999,1.8225846,0.51378554,-0.80701447,-1.177316,-1.5254055,-1.838094,-1.5333533,-0.4987307,0.7031063,-0.45294192,-1.2137325,-1.2606554,-0.9247668,-0.30869922,0.4399539,0.8857185,1.4615502,1.6624181,1.2679449,1.0894184,0.37419778,-0.67029446,-1.0373514,-0.8342905,-0.37814787,0.18246481,0.6383713,0.72610086,0.7328895,0.34098274,-0.31973645,-0.53030837,-0.2794031,0.11059278,0.6154203,1.2511412,1.1566606,0.7111581,0.018078528,-0.49871838,-0.63146085,-0.69329673,-0.28407758,0.85883254,1.9309331,2.2030637,1.5729198,1.1445236,1.1599971,1.456671,1.3673624,1.233287,0.8420283,-0.30540058,-0.70766914,-0.41107288,0.36346266,0.74296004,1.204617,0.9804587,0.07247689,-0.41246533,-0.21080971,0.24817686,0.90179473,1.9255002,3.179929,3.5034046,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975,3.50975
-5.853981,-5.853981,-5.853981,-5.9454813,-5.055255,-4.173187,-6.226391,-8.376992,-8.806301,-9.471726,-11.407683,-11.873061,-9.484061,-5.6610165,-7.5107794,-9.39175,-9.638616,-10.0016575,-10.20701,-9.618476,-9.018851,-8.551282,-5.603038,-4.438711,-4.671635,-7.6040826,-11.013116,-10.448039,-10.026599,-10.902019,-10.813471,-10.464608,-10.132743,-10.1248,-10.928426,-11.81757,-12.173184,-11.914515,-11.444782,-10.777971,-8.9522,-7.060541,-6.7411995,-7.613872,-8.7278,-9.239663,-9.4980755,-9.4125595,-7.172245,-3.5857232,-2.3448157,-3.7489722,-5.49717,-6.3701887,-6.5030155,-4.99748,-4.347558,-5.60022,-9.169525,-10.022832,-9.949654,-9.755094,-9.636681,-8.941808,-7.1785455,-8.360506,-10.469552,-11.698726,-11.330505,-10.518065,-8.876113,-6.5178638,-5.86654,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981,-5.853981
2.3701317,2.3701317,2.3701317,-1.1692004,-2.1997018,-0.6308676,-8.473643,-16.517405,-18.487324,-20.769264,-25.017456,-24.741182,-17.283165,-6.8982987,-13.88519,-19.57344,-20.13923,-19.588467,-17.821775,-14.29812,-11.790688,-9.055977,-3.5267544,-2.9612944,-3.953644,-11.213566,-20.380943,-20.706263,-19.320438,-19.200682,-17.140581,-15.010449,-14.165661,-14.129428,-16.788042,-20.505205,-21.808546,-20.52671,-18.423124,-15.603608,-10.433183,-7.6483517,-8.645263,-12.445887,-16.04078,-17.33499,-17.97068,-16.43261,-8.849012,0.7042222,3.6721106,-0.78666306,-5.121587,-6.502885,-5.7078657,-3.5396721,-2.9299202,-6.3239717,-16.10619,-18.881805,-17.748638,-14.783784,-13.2931795,-10.575004,-8.443978,-13.4866295,-18.607452,-19.937963,-17.765512,-14.1986065,-8.005079,0.15311852,2.327829,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317,2.3701317
0.7390681,0.7390681,0.7390681,1.900529,2.0035844,1.2729706,4.3211513,7.4589305,8.202404,9.106749,10.969101,10.999608,7.98903,3.669654,6.390475,8.701748,8.946969,8.862977,8.347594,7.0637193,6.1037464,5.1045594,2.5707376,2.0903583,2.469156,5.5553966,9.37715,9.336846,8.783195,8.9691725,8.284085,7.5097275,7.1530037,7.1393166,8.200211,9.623389,10.133641,9.655164,8.858347,7.7808003,5.6501775,4.269697,4.508344,5.9541335,7.3956394,7.9430213,8.213679,7.6972165,4.684388,0.6930578,-0.57940936,1.2142823,3.0563748,3.7243695,3.5028088,2.4196084,2.0568962,3.4694016,7.529942,8.641195,8.258084,7.254907,6.7452707,5.6931124,4.5557737,6.4802217,8.667535,9.410529,8.617601,7.2624044,4.8499613,1.6221406,0.7558902,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681,0.7390681
-4.121126,-4.121126,-4.121126,-3.5290005,-2.7792833,-2.511881,-2.364951,-2.242452,-2.1511393,-2.1512203,-2.5903473,-2.934095,-2.7989547,-2.2981534,-2.1802454,-2.3203886,-2.3719637,-2.7016647,-3.1552908,-3.4315755,-3.514322,-3.7219417,-2.8805845,-2.2512586,-2.2157495,-2.7294438,-3.1930604,-2.777532,-2.7665727,-3.3397753,-3.6622071,-3.833585,-3.7797058,-3.781356,-3.7993078,-3.676782,-3.6614351,-3.733876,-3.824274,-3.9220073,-3.7215607,-3.0416877,-2.6576006,-2.5093818,-2.5508394,-2.6355526,-2.6815667,-2.9100752,-2.8916094,-2.3870697,-2.1505542,-2.216169,-2.5211494,-2.8172808,-3.0468636,-2.496917,-2.1996229,-2.365306,-2.816969,-2.844724,-3.0066698,-3.4284415,-3.6275222,-3.6889822,-2.9699318,-2.788452,-3.176371,-3.7060833,-3.873041,-4.0162807,-4.1193957,-4.132155,-4.1212683,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126,-4.121126
