-595.4121,-595.4121,-595.4121,-590.6846,-470.00385,-352.8517,-289.10736,-258.3216,-277.97043,-312.71133,-348.2583,-340.39352,-318.73856,-284.0116,-216.72684,-177.37334,-180.83066,-220.02846,-253.83484,-269.68768,-277.30386,-267.93274,-284.28488,-322.11804,-340.8007,-322.067,-300.47583,-303.73978,-281.59393,-253.23509,-272.12042,-248.60115,-164.22069,-143.32213,-174.42741,-259.9181,-362.66837,-373.89395,-339.38895,-311.1222,-297.52292,-323.5988,-331.32468,-329.85352,-351.79678,-386.08716,-336.1172,-305.90216,-307.1831,-295.6335,-301.5341,-307.95892,-334.36462,-371.13376,-345.90057,-315.84158,-320.27136,-327.48837,-314.86557,-332.3444,-347.96957,-358.14432,-364.48,-363.28812,-391.21585,-484.517,-570.70966,-593.31085,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121,-595.4121
-8.965058,-8.965058,-8.965058,-11.02375,-19.132288,-12.934733,0.759559,26.314857,59.440514,79.76554,55.584167,14.78977,-7.099134,38.455685,116.69864,174.06343,184.05519,174.98016,172.69296,175.06917,163.24335,103.03632,39.01773,-11.384939,-25.692822,-9.046613,29.220583,69.049675,108.98593,130.33257,149.01392,191.33049,194.84436,166.09036,146.63777,137.29233,103.66219,41.243263,1.4025425,-0.4780936,38.048286,63.205288,67.220894,74.999146,77.83937,42.207317,-16.774466,-27.293514,-1.2623115,58.274746,97.86456,115.984276,122.2151,108.364426,59.72004,18.94353,-13.156477,-15.711131,22.67832,58.16694,76.00418,75.735825,74.263824,73.43868,66.117676,41.905445,7.9649434,-7.3727183,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058,-8.965058
5.437701,5.437701,5.437701,6.046013,7.9799275,5.5538626,1.0764714,-6.8797636,-16.923302,-22.983055,-15.425524,-2.9829202,3.6144345,-10.477105,-34.714695,-52.43962,-55.480255,-52.526928,-51.67428,-52.32934,-48.677574,-30.30385,-10.647787,4.940677,9.401756,4.2251983,-7.577733,-19.745897,-32.06187,-38.719772,-44.348537,-57.398827,-58.855644,-50.15497,-44.063984,-40.818375,-30.066418,-10.922869,1.1074231,1.5547076,-10.291324,-17.86831,-19.06163,-21.447506,-22.216938,-11.162554,6.652603,9.733389,1.7767521,-16.486755,-28.569794,-34.083176,-35.869522,-31.466413,-16.70128,-4.3646216,5.474196,6.2882867,-5.51144,-16.287586,-21.672913,-21.544765,-21.06583,-20.81883,-18.453047,-10.6246195,0.14731514,4.9411235,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701,5.437701
37.656925,37.656925,37.656925,37.052612,27.997284,21.223549,19.01754,20.66744,26.701168,31.88698,30.745434,24.383095,19.828968,24.088068,30.903679,36.55317,38.211628,39.474384,41.357567,42.73503,41.537903,32.29421,24.186512,19.435617,18.606472,19.767485,23.841019,29.764069,34.040585,35.2459,39.159073,43.68699,38.671925,33.183144,32.428974,36.680683,38.57998,30.3663,22.39831,20.279968,24.913355,30.225115,31.30606,32.324867,34.167187,31.301981,19.578615,16.094519,19.90992,27.689283,33.750473,36.768177,39.388405,39.80772,31.184114,23.37276,19.060884,19.166689,23.844315,30.074854,33.653797,34.280792,34.484154,34.287914,35.06501,37.69637,38.468243,37.747757,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925,37.656925
-15.586222,-15.586222,-15.586222,-14.926536,-9.269905,-7.3188033,-8.85449,-14.362352,-23.286436,-29.441792,-24.422318,-13.921698,-7.7649617,-18.187128,-35.858868,-49.1141,-51.73189,-50.62297,-51.060493,-52.13345,-49.385986,-33.9555,-18.336744,-6.787809,-3.7474122,-7.374664,-16.3567,-26.476555,-35.86195,-40.383526,-45.65016,-55.593353,-53.948997,-46.08749,-42.1248,-42.33505,-36.951828,-21.581963,-10.523016,-9.202759,-18.489496,-25.60105,-26.842993,-28.75612,-30.128347,-22.189926,-5.8511596,-2.298869,-8.88739,-23.522388,-33.661045,-38.412968,-40.77208,-38.388706,-25.392359,-14.231172,-6.286705,-5.8601522,-15.141696,-24.595337,-29.551878,-29.789248,-29.60871,-29.365366,-28.36009,-25.063507,-19.106022,-15.923927,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222,-15.586222
10.60432,10.60432,10.60432,10.503449,8.2764225,6.2246428,5.1890388,4.8371606,5.448732,6.2306685,6.67866,6.2183213,5.6587462,5.392768,4.7989793,4.5425053,4.6827035,5.3143992,5.9025726,6.205382,6.2493515,5.6100454,5.4020667,5.6857834,5.908723,5.703173,5.615645,5.985943,5.9015355,5.5602226,6.045036,5.9546385,4.469379,3.8696249,4.275003,5.7345157,7.313357,7.0259924,6.0955157,5.57403,5.6318083,6.296224,6.466167,6.500681,6.916311,7.252138,5.89457,5.270534,5.497272,5.7562685,6.1719627,6.428988,6.9511623,7.5019336,6.668766,5.8106713,5.6388087,5.748197,5.82241,6.413574,6.833331,7.0136423,7.1157055,7.087878,7.5312552,9.014417,10.293984,10.579113,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432,10.60432
-6.595287,-6.595287,-6.595287,-6.478877,-4.843656,-3.679297,-3.3561316,-3.76962,-4.992237,-6.0039506,-5.68667,-4.3693223,-3.4614594,-4.430885,-6.0078497,-7.279053,-7.619363,-7.798415,-8.119414,-8.373642,-8.105857,-6.187413,-4.4509363,-3.3715513,-3.1567235,-3.4412754,-4.3430157,-5.5782905,-6.523823,-6.838741,-7.6182213,-8.6194935,-7.7522817,-6.64671,-6.4204106,-7.12507,-7.2984962,-5.551014,-3.9551923,-3.572738,-4.5744143,-5.631519,-5.8413424,-6.0582695,-6.396671,-5.7205853,-3.3708954,-2.7062247,-3.5037408,-5.1608315,-6.4193106,-7.038238,-7.5300436,-7.5374928,-5.7838492,-4.2111497,-3.2969902,-3.3033826,-4.3122005,-5.5808516,-6.2973614,-6.4066024,-6.435388,-6.3968344,-6.498691,-6.8463645,-6.8195553,-6.6189413,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287,-6.595287
5.567612,5.567612,5.567612,5.6760373,5.258861,3.8456662,2.3370192,0.2510148,-1.9603108,-3.1294756,-1.102546,1.7558146,3.1452954,-0.40651992,-6.5701523,-11.006567,-11.694,-10.719425,-10.275878,-10.315029,-9.404565,-5.1675134,-0.44453683,3.48038,4.660255,3.3123882,0.39147776,-2.4357646,-5.480872,-7.2451987,-8.427729,-11.654778,-12.60457,-10.716865,-9.065551,-7.6886706,-4.428726,0.13720895,2.7068632,2.6078155,-0.26556143,-1.8526721,-2.0765321,-2.646108,-2.6681337,0.168983,3.9824042,4.4862885,2.6314309,-1.7306631,-4.5189486,-5.7643023,-5.992393,-4.695674,-1.4184345,1.255057,3.592057,3.834827,0.9793404,-1.4192704,-2.5682776,-2.4648826,-2.3069885,-2.257716,-1.5020626,1.004812,4.150036,5.43612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612,5.567612
-5.0086737,-5.0086737,-5.0086737,-4.9635067,-3.9231691,-2.9489098,-2.4449618,-2.249586,-2.4995847,-2.844671,-3.0837624,-2.9139051,-2.675435,-2.497446,-2.127186,-1.9400353,-1.9945759,-2.3028064,-2.5826821,-2.722666,-2.757051,-2.5252616,-2.50118,-2.6931298,-2.8147385,-2.698625,-2.613166,-2.7416983,-2.6557822,-2.4702477,-2.6771839,-2.5856948,-1.8815632,-1.6320847,-1.8456284,-2.5443609,-3.32739,-3.2640421,-2.8714852,-2.6278563,-2.6105876,-2.894699,-2.9701629,-2.977446,-3.1700716,-3.3695216,-2.797766,-2.515779,-2.5925825,-2.6458879,-2.796094,-2.8963118,-3.1352398,-3.4108434,-3.0743215,-2.7169626,-2.6730347,-2.7275453,-2.7181814,-2.955832,-3.1330793,-3.2183783,-3.2681859,-3.2560227,-3.4734638,-4.2005153,-4.8428416,-4.994953,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737,-5.0086737
-10.255266,-10.255266,-10.255266,-10.112414,-7.747573,-5.8576336,-5.1269813,-5.32039,-6.62271,-7.8223505,-7.7526393,-6.4372334,-5.4235625,-6.1241736,-7.192618,-8.152139,-8.501355,-8.931785,-9.462775,-9.811236,-9.604661,-7.7027874,-6.145209,-5.3596325,-5.2768865,-5.42617,-6.1485553,-7.35488,-8.115606,-8.230492,-9.102749,-9.907873,-8.519219,-7.3209133,-7.3091507,-8.549223,-9.393685,-7.791717,-6.0334005,-5.4800262,-6.3510075,-7.536997,-7.7892323,-7.987583,-8.456972,-8.034829,-5.451394,-4.614481,-5.3878527,-6.900985,-8.146966,-8.782997,-9.42897,-9.678782,-7.8302865,-6.12349,-5.275932,-5.329693,-6.2139683,-7.546119,-8.336464,-8.50839,-8.577813,-8.532969,-8.814978,-9.764203,-10.307338,-10.264086,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266,-10.255266
