-595.91315,-595.91315,-595.91315,-595.66345,-376.35645,-221.90488,-154.50595,-117.53849,-125.96248,-186.6924,-255.14252,-336.79437,-306.23096,-280.7829,-240.7378,-216.34451,-200.15056,-206.52205,-241.76746,-278.5221,-314.0572,-355.8141,-378.9533,-395.13568,-370.97607,-342.56244,-329.10175,-350.97064,-390.72354,-349.32156,-249.12367,-213.74043,-205.29944,-202.5411,-256.4378,-353.8583,-381.2892,-325.85934,-312.63458,-304.41867,-344.76694,-375.9786,-382.62234,-385.91956,-439.1451,-526.9106,-568.00586,-592.4879,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315,-595.91315
0.113679625,0.113679625,0.113679625,0.43172586,117.729034,149.8209,160.54004,149.64638,142.31732,131.61064,130.7129,109.14725,86.85756,86.06901,115.96117,146.25792,157.38449,157.764,154.77982,142.7444,150.07945,162.50139,144.7511,137.35374,180.29826,196.41107,188.00671,166.31567,138.00629,131.76898,155.32033,168.5248,162.15578,155.56432,163.76933,149.33766,81.9754,24.12795,-10.283621,26.297966,47.011204,37.87828,40.329224,55.37701,63.312275,58.40889,34.17311,6.017234,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625,0.113679625
0.23533176,0.23533176,0.23533176,0.44337568,-47.527164,-100.117294,-132.09027,-126.0952,-116.952576,-110.75925,-75.1547,-62.39481,-81.71832,-90.23328,-95.97418,-106.560585,-114.78665,-108.45171,-80.373116,-62.315094,-39.88225,-8.175519,-4.1257687,9.071747,37.744057,29.168053,12.254712,9.274346,8.735472,-36.77263,-64.90277,-76.05521,-88.88184,-75.44237,-59.991364,-20.990263,14.200105,2.903838,0.45309857,11.493423,4.8918486,-1.3557616,0.43521738,8.476138,24.741455,46.916046,30.438532,4.9872994,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176,0.23533176
0.1898255,0.1898255,0.1898255,0.50029033,-36.264996,-24.812288,-31.627735,-38.272728,-36.409916,-28.257982,-26.550276,-25.807852,-11.263754,-5.7802153,-7.3928943,-14.897429,-17.579567,-6.7894607,19.412111,29.902403,14.550877,-22.051643,-38.052,-37.597084,-23.843021,-14.441234,-6.98842,4.0223155,13.279591,3.0168898,-0.610387,4.237786,-5.4672327,-13.603506,0.7013862,8.25167,42.449673,62.730976,76.006584,97.58297,116.043274,124.87395,126.91622,117.60341,95.94199,56.236313,29.193966,6.54264,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255,0.1898255
1.5851715,1.5851715,1.5851715,1.5105435,-23.357183,-37.78723,-46.03767,-49.671368,-53.9272,-58.381077,-54.25421,-32.292877,-26.882755,-30.694191,-38.929493,-35.96204,-25.770222,-21.030703,-20.424555,-18.501932,-28.111116,-43.79513,-44.287388,-42.34271,-48.11131,-46.243343,-43.42282,-38.29367,-32.584316,-21.685846,-27.160728,-28.327898,-23.445194,-16.429699,-17.482676,-10.95045,-32.829117,-37.145176,-28.379013,-29.219328,-22.16896,-9.621753,-8.017943,-9.134326,-7.892785,-9.170562,-6.5010366,0.8827332,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715,1.5851715
1.0093722,1.0093722,1.0093722,0.9750856,-0.014811533,12.300569,21.912046,29.995913,39.000908,50.096752,43.393253,18.141409,17.401981,22.673717,19.065018,1.0284725,-20.164488,-29.244354,-33.642918,-32.93552,-18.566896,5.627685,18.549541,18.858263,3.3555713,-9.025421,-10.040216,-10.049215,-9.365095,-13.971228,-4.2045803,-3.8914201,-5.1923623,-13.269773,-16.497211,-23.440102,25.877974,48.970337,46.98648,35.99811,21.047192,7.879279,4.047032,-0.7892798,-7.170254,-7.2941175,-1.7923142,-0.8782434,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722,1.0093722
-1.1142219,-1.1142219,-1.1142219,-1.0806938,-13.371446,-20.767351,-25.195557,-23.577097,-21.912045,-20.43347,-16.076006,-14.577438,-15.419541,-15.783195,-15.650753,-17.69125,-19.05438,-17.592371,-11.823523,-8.681213,-7.303686,-6.31024,-7.511778,-5.908763,-0.78946185,-1.01168,-2.5844083,-1.811653,-0.23812844,-9.434433,-17.19701,-20.079514,-23.117914,-21.848383,-19.285004,-13.318794,-1.3588852,2.2366335,3.9252164,3.8900065,1.306856,-0.16564459,0.108718865,0.52428645,1.960579,5.0245056,3.0225468,-0.3227913,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219,-1.1142219
0.30554056,0.30554056,0.30554056,0.25808775,4.4760747,8.988521,12.556705,12.071491,10.648264,9.338773,5.1350975,5.2500486,7.689095,8.314675,8.571545,10.258541,12.080219,11.223863,6.8982887,4.4820285,1.4569739,-2.4109142,-2.4165785,-3.9249554,-8.477467,-7.639865,-5.571953,-5.0681686,-4.594493,1.6885054,3.926718,4.5936513,6.777597,5.9761305,3.3657134,-1.0735737,-7.080717,-5.8578215,-5.0753646,-8.071257,-8.092653,-6.932886,-7.134744,-7.901724,-8.814004,-9.45008,-5.6497827,-0.6530694,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056,0.30554056
0.53605795,0.53605795,0.53605795,0.5023492,22.840359,23.234066,24.615149,22.53125,19.458496,14.597943,14.749643,17.122284,12.004863,9.602375,11.782415,19.144043,24.436243,23.385965,16.662086,12.666431,14.358962,19.694752,20.631924,19.773666,20.975859,21.92404,20.04139,15.526529,10.106179,16.826866,22.712198,24.684738,27.835804,30.226664,28.013285,24.924631,-2.5347135,-18.955793,-25.311783,-23.015388,-20.008057,-19.022093,-18.632374,-14.775971,-9.369411,-4.1296515,-2.1989858,-0.05669047,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795,0.53605795
-0.9496796,-0.9496796,-0.9496796,-0.98003143,-2.5266988,-7.928518,-9.673444,-8.958101,-9.27651,-10.543149,-8.643659,-5.502501,-7.1068254,-8.439344,-9.046164,-8.10948,-6.741426,-6.8614287,-7.9505706,-7.991191,-6.8495226,-4.03437,-2.7550168,-2.0389385,-2.1645358,-2.9496222,-4.1346345,-4.7913733,-5.01686,-5.4213867,-7.8102384,-9.254346,-8.512244,-6.1678467,-7.0518026,-5.2035704,-9.205509,-11.846002,-12.098512,-14.151164,-15.921658,-15.838286,-15.739664,-14.450697,-11.187271,-5.8698506,-3.473023,-1.4321094,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796,-0.9496796
