-586.6515,-586.6515,-586.6515,-504.497,-391.09778,-326.19946,-270.94037,-188.72865,-156.86127,-162.75081,-182.72177,-246.12614,-293.0958,-273.16638,-215.77663,-204.20164,-230.19511,-247.39497,-265.54263,-287.23724,-341.22794,-409.0149,-299.70773,-235.67906,-242.3902,-282.2343,-310.51917,-381.41626,-364.29147,-318.8923,-293.68652,-260.23422,-241.92862,-246.88713,-298.61127,-310.40366,-315.2871,-371.17194,-378.48065,-342.7866,-314.38037,-331.0837,-342.92697,-322.86566,-234.60489,-190.20064,-153.4454,-152.78996,-200.44063,-257.54022,-303.65356,-243.23572,-207.97005,-195.17555,-200.95168,-207.66592,-229.41403,-263.1237,-271.66617,-253.88794,-265.378,-287.20395,-299.46237,-324.31415,-346.11252,-296.53955,-269.50983,-232.31563,-220.99757,-244.99745,-297.2324,-384.798,-474.29507,-539.62177,-565.823,-581.89294,-586.50726,-586.6515,-586.6515,-586.6515,-586.6515,-586.6515,-586.6515,-586.6515,-586.6515,-586.6515,-586.6515,-586.6515,-586.6515,-586.6515,-586.6515,-586.6515,-586.6515,-586.6515,-586.6515,-586.6515,-586.6514,-586.6514,-586.6514,-586.6514
0.40759525,0.40759525,0.40759525,-33.173668,-46.111637,-51.17152,-35.836193,42.663723,121.94165,174.66826,166.90921,144.5754,57.12531,-30.74205,8.120623,71.47366,131.85638,146.48203,144.74371,152.54886,169.416,173.1978,188.49672,167.33258,134.47488,111.082214,117.17173,119.526146,133.41309,165.2338,185.27177,178.60123,185.14595,193.11902,197.2387,190.50891,193.7989,174.73576,169.19705,188.05107,190.76472,167.8677,56.88779,-3.31806,71.84246,150.56693,139.82085,124.17915,141.83932,156.38173,104.01609,145.73311,195.35022,200.62236,177.75134,92.12887,15.150625,-31.443308,-39.191822,11.343013,60.128338,87.97909,100.352486,65.951096,-9.186715,30.709562,80.92595,111.64184,124.38171,134.57211,143.21956,127.40486,92.46206,48.442505,23.429876,6.4308214,0.59480345,0.40759525,0.40759525,0.40759525,0.40759525,0.40759525,0.40759525,0.40759525,0.40759525,0.40759525,0.40759525,0.40759525,0.40759525,0.40759525,0.40759525,0.40759525,0.40759525,0.40759525,0.40759525,0.40759525,0.40759277,0.40759277,0.40759277,0.40759277
1.5181477,1.5181477,1.5181477,-39.78033,-62.841465,-62.703293,-48.630566,-31.642853,-67.7357,-86.143524,-81.84411,-67.11724,-31.24002,-18.837767,0.14431708,-20.358942,-47.496803,-52.265068,-58.982723,-48.999714,-2.2453308,33.283455,-39.59499,-84.65607,-95.99222,-85.33601,-76.32432,-48.67934,-13.074963,-7.124186,1.4119209,-4.8146095,-18.879349,-36.17,-33.553787,-14.339902,2.825257,31.613138,40.123028,36.148106,18.134838,9.317117,15.015867,-8.776559,-35.82914,-84.351074,-84.790405,-77.825,-87.99617,-81.00646,-56.7006,-69.904495,-66.07339,-55.392834,-59.05232,-42.03858,-35.572018,-58.8418,-56.959232,-32.744797,-33.462273,-42.513035,-33.50939,-5.093033,2.6308997,12.835373,-19.46445,-43.496746,-53.620003,-54.16496,-41.62328,-13.637067,11.7958145,19.449821,14.607535,5.6360407,1.6666406,1.5181477,1.5181477,1.5181477,1.5181477,1.5181477,1.5181477,1.5181477,1.5181477,1.5181477,1.5181477,1.5181477,1.5181477,1.5181477,1.5181477,1.5181477,1.5181477,1.5181477,1.5181477,1.5181477,1.5181484,1.5181484,1.5181484,1.5181484
0.354645,0.354645,0.354645,46.886497,81.36893,97.17831,95.6005,81.894485,58.183437,28.908432,23.773972,29.756784,75.5143,66.75296,77.34929,80.2169,76.71229,64.86855,45.44211,15.0476055,-8.295074,-19.277233,-27.610167,3.0760362,29.598948,45.82404,33.609165,11.453004,5.0671134,5.6129346,-2.4831097,-6.4825354,-7.7490044,-17.632658,-33.295742,-15.075966,-8.266543,-1.6331277,10.0364275,-0.16693653,-8.633665,-3.3151278,63.087414,79.90448,70.80866,32.81041,-21.403984,-35.955067,-28.149677,2.157981,51.858505,31.10106,11.758019,12.885645,29.221272,66.71126,93.32244,99.679855,98.43728,107.48956,104.31971,88.59632,81.11327,82.93731,83.35273,87.851036,96.75031,91.54363,82.14081,62.14862,37.840534,21.26833,10.321487,10.182461,7.975735,3.0755005,0.45855242,0.354645,0.354645,0.354645,0.354645,0.354645,0.354645,0.354645,0.354645,0.354645,0.354645,0.354645,0.354645,0.354645,0.354645,0.354645,0.354645,0.354645,0.354645,0.354645,0.35464478,0.35464478,0.35464478,0.35464478
-0.39577332,-0.39577332,-0.39577332,-2.3516524,-6.8532047,-10.75597,-14.906212,-25.73064,-25.281227,-21.88822,-19.85474,-20.49958,-26.151176,-11.924552,-24.09228,-31.494204,-35.500195,-33.51413,-26.44569,-20.276768,-23.439552,-26.435108,-14.759506,-13.366574,-14.29569,-17.150791,-15.923901,-14.148326,-20.079435,-26.11857,-28.19355,-24.9907,-23.394783,-18.964764,-15.397825,-22.784918,-28.033169,-31.613174,-35.550407,-34.830788,-29.889608,-26.507736,-29.804247,-21.652304,-26.315067,-19.5891,-1.8631521,3.7449281,0.32480738,-11.978853,-22.389624,-20.632273,-23.22496,-26.073456,-26.765982,-27.262913,-24.212545,-15.166367,-13.898406,-28.250555,-34.760532,-32.998123,-34.13978,-33.86608,-23.573814,-32.706764,-37.97653,-37.378895,-34.969616,-30.564255,-26.727413,-23.837507,-19.236874,-13.590767,-8.293366,-2.7866871,-0.47905007,-0.39577332,-0.39577332,-0.39577332,-0.39577332,-0.39577332,-0.39577332,-0.39577332,-0.39577332,-0.39577332,-0.39577332,-0.39577332,-0.39577332,-0.39577332,-0.39577332,-0.39577332,-0.39577332,-0.39577332,-0.39577332,-0.39577332,-0.39577293,-0.39577293,-0.39577293,-0.39577293
2.8439283,2.8439283,2.8439283,2.3412123,2.8737874,5.488865,7.4549494,4.7421618,-11.681299,-23.416965,-22.785788,-16.99432,3.4813678,9.3371725,13.214888,5.6522384,-4.1760774,-7.899423,-12.47153,-15.46882,-9.160584,-2.6814508,-22.097797,-26.631388,-23.17457,-16.684843,-16.806425,-13.89275,-7.5169,-7.8813024,-8.377641,-10.266919,-14.130983,-20.12926,-22.092049,-14.275859,-9.348961,-0.40815738,3.7847836,0.07471731,-5.7269263,-5.640014,12.328293,12.613839,0.6492674,-21.00914,-29.610218,-29.590992,-31.363575,-25.285976,-8.638638,-17.487993,-22.478104,-20.154934,-17.11746,-2.6108294,7.296789,5.511409,6.1756954,10.572227,7.426407,1.4182496,1.6812726,10.405674,16.20922,17.041698,8.35967,0.22874472,-4.351187,-8.181639,-9.505387,-4.592584,1.6463073,5.925107,5.8420796,3.910414,2.884993,2.8439283,2.8439283,2.8439283,2.8439283,2.8439283,2.8439283,2.8439283,2.8439283,2.8439283,2.8439283,2.8439283,2.8439283,2.8439283,2.8439283,2.8439283,2.8439283,2.8439283,2.8439283,2.8439283,2.8439279,2.8439279,2.8439279,2.8439279
0.82335216,0.82335216,0.82335216,-19.420172,-32.99303,-36.719696,-33.455215,-28.196606,-33.029438,-31.627296,-29.152916,-26.493633,-26.824879,-19.562634,-18.683683,-25.841364,-32.913197,-31.528568,-28.35318,-18.816782,-2.4983742,8.522125,-7.1727614,-24.76867,-33.024635,-33.80128,-28.84383,-16.94275,-7.3543954,-6.931855,-3.4887757,-3.854661,-7.054826,-8.945893,-4.5925946,-4.279965,-1.9511666,3.782538,3.1167862,4.133964,1.830926,-0.9420946,-12.835472,-21.016884,-27.199976,-31.509884,-18.256548,-12.693127,-17.387867,-23.385305,-28.296211,-27.509619,-23.2171,-21.11265,-25.34412,-28.216318,-31.152943,-36.973923,-36.02355,-33.79323,-34.42333,-33.443016,-29.807398,-22.63787,-18.98495,-18.722916,-29.808533,-35.041924,-35.492546,-31.019142,-22.34328,-11.235605,-1.6049713,1.4171282,1.467201,0.9803532,0.8283991,0.82335216,0.82335216,0.82335216,0.82335216,0.82335216,0.82335216,0.82335216,0.82335216,0.82335216,0.82335216,0.82335216,0.82335216,0.82335216,0.82335216,0.82335216,0.82335216,0.82335216,0.82335216,0.82335216,0.82335186,0.82335186,0.82335186,0.82335186
2.2147715,2.2147715,2.2147715,12.661068,17.918425,18.89841,15.168461,3.225279,-2.703324,-7.7876782,-7.552639,-6.2311497,1.6773597,9.790527,3.3023582,-1.4257251,-5.143851,-6.6916113,-6.459484,-9.772056,-18.066696,-22.932028,-16.806284,-7.9447546,-1.6545429,0.62043667,-1.5639333,-5.7978144,-11.980356,-16.49531,-20.261671,-19.067825,-18.270315,-17.529226,-18.77822,-19.459908,-21.567532,-22.299847,-22.144222,-24.418089,-23.065556,-19.094145,-4.144139,6.228935,0.09433926,-4.9606385,-6.1829524,-5.8577175,-6.129928,-7.076227,-1.6350901,-5.984899,-13.104572,-14.985438,-11.199267,-1.7758344,7.506285,16.028053,16.671658,8.320815,2.7338772,0.0342304,-2.7292347,-1.9991606,5.7860265,-0.006006733,-1.6264497,-2.6553917,-3.3608954,-5.23015,-8.553775,-10.438017,-9.576902,-5.1882057,-1.7359636,1.1328789,2.179555,2.2147715,2.2147715,2.2147715,2.2147715,2.2147715,2.2147715,2.2147715,2.2147715,2.2147715,2.2147715,2.2147715,2.2147715,2.2147715,2.2147715,2.2147715,2.2147715,2.2147715,2.2147715,2.2147715,2.2147717,2.2147717,2.2147717,2.2147717
1.9308493,1.9308493,1.9308493,4.956569,6.1247015,5.2914605,3.4693637,1.882627,7.4050956,10.961461,10.650989,8.753242,2.4980032,0.8323066,-1.9371748,0.7224636,4.5525665,5.685483,7.262757,7.214115,2.5204163,-1.2261175,7.755442,11.925306,12.276456,10.43015,9.875246,7.5050507,3.320682,2.5335336,1.7560757,2.5187633,4.265205,6.8062005,7.2416215,4.2336926,1.8999487,-1.7745783,-3.2373226,-2.434904,0.0022215669,0.86994857,-2.6070282,-0.5827629,3.0818214,10.600161,12.394173,11.978994,13.208638,11.539555,6.7208776,9.0449915,9.335254,7.949203,7.749204,3.982538,1.9968969,4.5788136,4.3883104,1.2186406,1.665857,3.5382817,2.7851322,-0.85022455,-2.056762,-3.4914737,0.30351093,3.4557214,5.0535774,5.9582005,5.491956,2.8662894,0.28439856,-0.6053763,0.062206853,1.33294,1.9090573,1.9308493,1.9308493,1.9308493,1.9308493,1.9308493,1.9308493,1.9308493,1.9308493,1.9308493,1.9308493,1.9308493,1.9308493,1.9308493,1.9308493,1.9308493,1.9308493,1.9308493,1.9308493,1.9308493,1.9308493,1.9308493,1.9308493,1.9308493
0.40989017,0.40989017,0.40989017,-9.893144,-18.275564,-22.29425,-22.870033,-23.519907,-20.905767,-15.60117,-13.861032,-14.411755,-22.47041,-15.764405,-20.85593,-24.66661,-26.516058,-24.04068,-18.677248,-11.060943,-6.170299,-3.7662857,-1.6242309,-8.280806,-13.532952,-16.738302,-13.866858,-8.3180275,-7.7399025,-9.631969,-8.621781,-7.173221,-7.0333805,-4.610887,-0.6255216,-5.34182,-7.513625,-8.569137,-11.484767,-9.722437,-7.4299736,-7.5566835,-19.6095,-20.750736,-21.976044,-15.395617,-0.4077816,4.201851,1.3669096,-7.4922376,-18.28195,-14.801781,-12.271308,-12.973826,-16.108347,-21.88359,-25.07084,-24.078592,-23.36107,-28.663069,-30.310898,-27.429735,-26.158966,-25.166172,-21.473438,-24.886805,-29.513742,-29.474321,-27.520052,-22.682932,-16.733892,-11.727583,-7.2070003,-4.9276857,-2.9731126,-0.6761863,0.37075016,0.40989017,0.40989017,0.40989017,0.40989017,0.40989017,0.40989017,0.40989017,0.40989017,0.40989017,0.40989017,0.40989017,0.40989017,0.40989017,0.40989017,0.40989017,0.40989017,0.40989017,0.40989017,0.40989017,0.40989017,0.40989017,0.40989017,0.40989017
