-611.1956,-611.1956,-611.1956,-456.45355,-348.42535,-323.96008,-247.96552,-177.96487,-157.92514,-147.14656,-164.40923,-209.50249,-256.93094,-265.95667,-198.5587,-173.2015,-194.11986,-269.51553,-368.26758,-424.56973,-392.0705,-331.3715,-303.54178,-286.24304,-293.8599,-320.20953,-365.46762,-391.99863,-429.8079,-368.54236,-268.53806,-197.9808,-180.31227,-212.4325,-274.62073,-356.46802,-422.3079,-377.79453,-288.76935,-248.05411,-276.42392,-370.45145,-450.8994,-351.67374,-287.08032,-281.2399,-327.5468,-370.6944,-412.56424,-477.1658,-559.3592,-600.7236,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956,-611.1956
0.32554674,0.32554674,0.32554674,27.319038,24.870422,9.502362,78.74143,145.4761,164.25243,188.39453,213.57822,220.17635,187.19559,82.50225,109.85589,159.38623,178.00641,170.95273,151.81314,144.81784,81.79699,70.52596,82.81825,104.74746,107.23702,100.26762,78.00647,92.16186,120.040596,159.07487,195.99078,199.06099,186.05373,176.53575,180.6727,174.6861,167.47488,204.04407,198.90878,189.59962,178.56401,151.36005,115.51147,93.49918,119.70241,172.78285,212.35669,201.08453,182.04599,139.27188,60.978214,13.168029,0.32554674,0.32554674,0.32554674,0.32554674,0.32554674,0.32554674,0.32554674,0.32554674,0.32554674,0.32554674,0.32554674,0.32554674,0.32554674,0.32554674,0.32554674,0.32554674,0.32554674,0.32554674,0.32554674,0.32554674,0.3255443,0.3255443,0.3255443,0.3255443,0.32554674
0.6368112,0.6368112,0.6368112,-28.450949,-45.02607,-49.33261,-50.07349,-86.86911,-110.83346,-106.714874,-83.979546,-63.253197,-48.572186,-39.08515,-52.1728,-70.93798,-66.96857,-44.745125,-14.661558,12.664245,-7.397391,-18.247007,-10.998223,-8.031537,-2.1350434,4.478263,5.0923657,5.3680406,14.50778,-12.377984,-45.609703,-76.06477,-89.62977,-81.28667,-45.56152,0.2714992,39.453865,23.264204,-42.946144,-56.25698,-37.96922,-9.945214,7.329869,-35.53513,-51.332016,-20.348877,36.799294,68.42324,77.6427,73.59576,38.2082,9.472629,0.6368112,0.6368112,0.6368112,0.6368112,0.6368112,0.6368112,0.6368112,0.6368112,0.6368112,0.6368112,0.6368112,0.6368112,0.6368112,0.6368112,0.6368112,0.6368112,0.6368112,0.6368112,0.6368112,0.6368112,0.63681096,0.63681096,0.63681096,0.63681096,0.6368112
-0.16969462,-0.16969462,-0.16969462,13.111531,40.789406,57.501144,56.070843,18.930664,-12.397366,-32.925755,-44.93972,-50.129105,-24.620201,59.70058,44.346275,27.194557,17.097038,-2.4526694,-5.090444,4.863988,47.66168,75.39326,101.34603,102.20949,107.56587,107.95958,109.01729,83.86966,46.248577,-4.1298785,-31.384163,-33.33434,-32.81268,-35.23101,-30.135801,-18.578173,-2.6155994,-35.09468,-32.496082,-15.595085,-1.2746371,8.796409,22.007172,36.762337,18.174109,-0.9847796,-3.1569352,8.901411,2.3859398,-0.7340968,-0.3960092,1.0119168,-0.16969462,-0.16969462,-0.16969462,-0.16969462,-0.16969462,-0.16969462,-0.16969462,-0.16969462,-0.16969462,-0.16969462,-0.16969462,-0.16969462,-0.16969462,-0.16969462,-0.16969462,-0.16969462,-0.16969462,-0.16969462,-0.16969462,-0.16969462,-0.16969495,-0.16969495,-0.16969495,-0.16969495,-0.16969462
0.30116212,0.30116212,0.30116212,-41.98754,-58.394558,-57.087902,-55.551792,-65.00054,-74.93693,-88.162384,-95.89726,-82.71937,-47.933144,-43.71289,-48.65101,-48.085495,-45.3035,-48.314705,-28.664484,-3.7332118,-19.984362,-42.56183,-49.327183,-47.79767,-39.611244,-33.344616,-19.961094,-8.502459,18.63471,-5.6355476,-45.321117,-63.08574,-69.541016,-65.22987,-54.63845,-48.486248,-31.53969,-40.928246,-28.616571,-22.347223,-14.312835,5.2724195,20.322083,-19.24652,-41.199127,-55.04086,-65.03417,-69.45769,-73.854645,-61.81576,-31.07615,-7.5296907,0.30116212,0.30116212,0.30116212,0.30116212,0.30116212,0.30116212,0.30116212,0.30116212,0.30116212,0.30116212,0.30116212,0.30116212,0.30116212,0.30116212,0.30116212,0.30116212,0.30116212,0.30116212,0.30116212,0.30116212,0.3011614,0.3011614,0.3011614,0.3011614,0.30116212
1.5844939,1.5844939,1.5844939,4.8969235,8.5755005,10.729262,9.811932,22.36892,29.444143,27.22522,20.470865,18.010412,16.869781,10.415576,12.375921,21.181921,22.765888,15.020535,8.017884,2.4033155,5.7112284,5.9236794,3.6005147,2.22661,2.387016,3.011436,5.373034,6.8633695,6.795829,11.186327,16.988575,24.539904,27.104778,23.826363,13.570774,-0.92862904,-11.496142,-9.706163,11.591255,16.038826,9.816538,2.4545107,0.8452153,12.354096,14.086448,1.316995,-16.372658,-27.559671,-32.374767,-31.09046,-15.862044,-2.9469364,1.5844939,1.5844939,1.5844939,1.5844939,1.5844939,1.5844939,1.5844939,1.5844939,1.5844939,1.5844939,1.5844939,1.5844939,1.5844939,1.5844939,1.5844939,1.5844939,1.5844939,1.5844939,1.5844939,1.5844939,1.584494,1.584494,1.584494,1.584494,1.5844939
-0.90929765,-0.90929765,-0.90929765,-11.289869,-15.4690075,-14.691197,-28.82046,-25.063534,-20.977928,-14.558281,-4.1420455,10.259902,5.3599734,-16.658274,-25.451113,-18.258234,-6.4703355,0.41192678,7.043682,8.4956045,0.09762329,-6.3986683,-7.716245,-12.966202,-9.154883,1.3050821,6.895043,10.313462,12.0557,9.91349,9.379116,6.1820025,1.4456307,-1.418449,0.9819487,2.8425815,4.573196,-5.1840005,-22.601364,-29.904755,-35.70394,-35.83315,-23.428747,-14.898457,-17.643251,-19.491318,-5.758881,-4.2647247,-5.330003,-8.455346,-6.94501,-4.1642275,-0.90929765,-0.90929765,-0.90929765,-0.90929765,-0.90929765,-0.90929765,-0.90929765,-0.90929765,-0.90929765,-0.90929765,-0.90929765,-0.90929765,-0.90929765,-0.90929765,-0.90929765,-0.90929765,-0.90929765,-0.90929765,-0.90929765,-0.90929765,-0.9092975,-0.9092975,-0.9092975,-0.9092975,-0.90929765
0.67365277,0.67365277,0.67365277,1.0669932,3.0142977,5.143547,-6.366263,-16.354359,-18.171894,-20.505589,-23.75653,-26.622972,-25.391172,-8.7370615,-12.451224,-20.961905,-24.572306,-22.727354,-21.762274,-23.572445,-11.480403,-7.1406546,-8.662711,-12.403702,-13.951882,-13.766792,-11.775129,-15.292916,-22.762016,-25.879171,-27.178873,-25.679045,-22.686102,-21.416233,-23.244053,-22.80996,-23.605833,-28.068018,-28.787947,-28.141447,-27.150854,-24.820591,-20.947676,-13.209596,-14.783053,-21.521994,-26.882698,-24.396023,-20.439625,-14.552013,-5.332637,-0.4085235,0.67365277,0.67365277,0.67365277,0.67365277,0.67365277,0.67365277,0.67365277,0.67365277,0.67365277,0.67365277,0.67365277,0.67365277,0.67365277,0.67365277,0.67365277,0.67365277,0.67365277,0.67365277,0.67365277,0.67365277,0.67365175,0.67365175,0.67365175,0.67365175,0.67365277
0.027318085,0.027318085,0.027318085,3.8187275,2.0552042,-0.7264274,4.573373,7.1114964,9.728782,10.350588,7.9775534,1.9542564,-0.6737345,-1.8748753,3.9411204,2.0426455,-2.0904448,-1.4620112,-4.1054597,-6.8691554,-8.133182,-8.296489,-11.352815,-9.514695,-12.380451,-17.20022,-20.187883,-18.72937,-15.473286,-6.8049226,-1.6712033,0.28889412,2.5996563,4.3609324,2.646827,0.8069633,-2.3230107,6.5260134,11.962074,12.219903,12.799153,11.345256,3.948038,-0.59378487,3.8433888,8.088333,3.3445585,1.9384786,4.1486855,6.0140595,4.2106133,1.6920688,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085,0.027318085
-0.49283385,-0.49283385,-0.49283385,-6.575754,-12.060201,-14.41321,-10.865684,-4.836778,-1.4984491,-0.62224317,-0.59558,1.0209382,2.0785265,-10.314153,-7.395221,-3.5291958,-1.9985152,-1.1399106,0.54250836,2.231031,-6.852888,-13.62504,-17.658615,-16.56939,-16.247286,-16.313713,-15.4483595,-10.218463,-0.60226184,4.0405545,3.325151,1.7913172,0.87842363,1.5169734,1.6995203,-0.16389972,-0.7762574,4.0287814,7.95902,7.2283816,6.225438,6.456602,4.811675,-3.4634993,-3.1283092,-1.6906567,-3.7647095,-7.1563144,-7.793678,-6.6734757,-3.8284183,-1.4462068,-0.49283385,-0.49283385,-0.49283385,-0.49283385,-0.49283385,-0.49283385,-0.49283385,-0.49283385,-0.49283385,-0.49283385,-0.49283385,-0.49283385,-0.49283385,-0.49283385,-0.49283385,-0.49283385,-0.49283385,-0.49283385,-0.49283385,-0.49283385,-0.4928339,-0.4928339,-0.4928339,-0.4928339,-0.49283385
