-690.697,-690.697,-689.49384,-660.4612,-547.8837,-434.24332,-364.99875,-294.34515,-239.74149,-242.12819,-301.89767,-382.14145,-347.22385,-294.7393,-260.6618,-263.82492,-288.1879,-353.24603,-387.16333,-398.37576,-411.622,-380.1584,-342.01947,-333.76517,-374.1755,-425.63138,-390.35327,-325.1205,-304.35226,-207.65167,-162.0048,-154.27605,-203.28714,-301.11188,-331.66528,-298.74097,-275.44525,-276.2177,-269.7527,-242.54573,-261.61914,-304.78802,-329.5072,-358.72406,-342.3924,-291.18677,-251.64088,-221.5161,-213.20929,-234.1552,-303.7647,-405.18634,-514.72156,-601.6158,-649.12463,-679.2573,-690.50964,-690.697,-690.697,-690.697,-690.697,-690.697,-690.697,-690.697,-690.697,-690.697,-690.697,-690.697,-690.697,-690.697,-690.697,-690.697,-690.697,-690.697,-690.697,-690.697,-690.697,-690.697,-690.697,-690.697
0.10372213,0.10372213,1.4382807,-4.1428576,45.99304,86.49151,96.14116,103.2154,109.87537,115.341896,119.59228,104.08956,84.64407,93.18672,121.223236,154.93921,170.21576,160.7184,162.09482,166.94098,134.82228,107.5063,95.756256,85.77892,91.21379,96.676025,59.990856,17.216862,-13.912673,75.54904,163.23294,182.19019,172.42395,155.90633,135.60164,55.321594,-5.3792577,-42.210644,-51.91593,0.8857411,54.33701,102.86918,100.039825,57.014015,-12.993146,30.09004,80.248985,107.65306,110.1021,108.97726,136.36685,145.31108,122.84955,88.20523,50.101818,16.922628,0.45687306,0.10372213,0.10372213,0.10372213,0.10372213,0.10372213,0.10372213,0.10372213,0.10372213,0.10372213,0.10372213,0.10372213,0.10372213,0.10372213,0.10372213,0.10372213,0.10372404,0.10372404,0.10372404,0.10372404,0.10372404,0.10372404,0.10372404,0.10372404
-0.36428505,-0.36428505,-0.53865796,-9.59615,-2.2041066,-14.4021845,-35.077038,-54.129642,-43.401283,-28.242342,-11.562697,2.4198136,-7.9790735,-10.0932665,-23.982237,-42.047546,-39.4943,-29.279205,-18.629423,5.2447076,27.072992,4.5995646,-24.311266,-27.42158,-27.19005,-10.906514,-3.1635773,-3.873943,-6.92661,-42.32736,-100.01182,-119.38284,-109.18539,-82.734764,-68.11811,-65.272064,-73.59236,-82.272804,-59.063866,-18.57529,-31.152958,-52.339527,-35.87582,1.5342417,6.499807,14.957786,-14.260307,-56.7224,-72.13321,-68.04097,-69.3216,-40.35009,16.411781,46.76681,39.937695,15.911366,0.039133765,-0.36428505,-0.36428505,-0.36428505,-0.36428505,-0.36428505,-0.36428505,-0.36428505,-0.36428505,-0.36428505,-0.36428505,-0.36428505,-0.36428505,-0.36428505,-0.36428505,-0.36428505,-0.36428386,-0.36428386,-0.36428386,-0.36428386,-0.36428386,-0.36428386,-0.36428386,-0.36428386
0.39545155,0.39545155,-0.25123844,17.881395,68.3539,98.29162,107.68185,95.97218,83.00001,78.73366,81.29558,75.88662,69.70758,84.74204,86.01247,83.61186,55.86577,28.45437,22.777287,34.1411,66.61297,89.99853,94.16961,93.00039,91.28851,83.74288,82.696014,84.037415,77.7401,52.825222,14.795738,-9.520721,-22.21568,-24.978378,10.629279,72.04589,85.154915,80.5721,81.96313,103.48911,110.10425,111.621414,114.01802,102.245735,81.953064,95.45222,98.23887,88.618515,73.35595,50.009354,42.400246,34.76522,29.009901,27.206562,25.20572,10.536684,0.65801156,0.39545155,0.39545155,0.39545155,0.39545155,0.39545155,0.39545155,0.39545155,0.39545155,0.39545155,0.39545155,0.39545155,0.39545155,0.39545155,0.39545155,0.39545155,0.39545125,0.39545125,0.39545125,0.39545125,0.39545125,0.39545125,0.39545125,0.39545125
1.6068313,1.6068313,1.2847319,-1.1139045,-4.871625,-14.719359,-25.875534,-29.752476,-23.328299,-18.302475,-16.2733,-25.445242,-35.32675,-24.134033,-18.375786,-28.026423,-29.442429,-27.609486,-20.876987,-14.645732,-17.292591,-26.545305,-35.31145,-30.95653,-29.18872,-23.5689,-36.90909,-41.712482,-38.353443,-40.231358,-54.12937,-60.115917,-64.51395,-55.006195,-41.030743,-48.771038,-51.4139,-51.83588,-39.270428,-31.423552,-35.726665,-33.478207,-31.175137,-34.734276,-32.42243,-22.629635,-14.99304,-9.845955,-7.3932147,-2.431096,-7.475542,-0.7287878,8.650131,11.301884,9.113221,6.1212397,1.7574823,1.6068313,1.6068313,1.6068313,1.6068313,1.6068313,1.6068313,1.6068313,1.6068313,1.6068313,1.6068313,1.6068313,1.6068313,1.6068313,1.6068313,1.6068313,1.6068312,1.6068312,1.6068312,1.6068312,1.6068312,1.6068312,1.6068312,1.6068312
1.717583,1.717583,1.7473617,-2.3376083,-13.718922,-26.250433,-29.325829,-31.39665,-26.28838,-18.921558,-9.565979,20.162891,26.851976,3.9306607,-12.794997,-10.240206,-2.348203,10.178714,8.325034,9.333245,21.406857,14.37916,0.20046727,-13.9849615,-18.552404,-14.181655,19.282269,36.377586,40.155254,27.521534,15.259952,13.987051,25.782354,25.346004,11.699682,22.321196,22.97206,21.252565,16.215189,19.497818,13.472247,-6.0875783,0.045095507,33.660366,40.57732,28.369877,-3.8372855,-33.084564,-40.757233,-39.766212,-32.499966,-23.088621,-4.33034,8.028518,7.410299,3.7277505,1.7426143,1.717583,1.717583,1.717583,1.717583,1.717583,1.717583,1.717583,1.717583,1.717583,1.717583,1.717583,1.717583,1.717583,1.717583,1.717583,1.717583,1.717583,1.717583,1.717583,1.717583,1.717583,1.717583,1.717583
0.14593913,0.14593913,0.54896307,-3.987807,0.6175625,7.084134,6.2339034,2.2205613,-1.1093479,-4.0848904,-5.797681,-14.413842,-13.78985,-9.428195,-10.546632,-15.26143,-12.468904,-12.204564,-9.146703,-4.4054294,-6.7293878,-9.048763,-3.2445729,6.0788484,9.7640915,11.810613,-1.283621,-13.961894,-21.859049,-29.389997,-33.15926,-31.59341,-26.610563,-16.329456,-18.349188,-33.45267,-37.902706,-38.395844,-31.87664,-25.522196,-27.143791,-26.348806,-24.552206,-24.201307,-21.380867,-21.12605,-20.081762,-23.987415,-25.48443,-22.67797,-23.920115,-19.441168,-6.984821,1.289017,2.9546633,-0.25568014,0.11214023,0.14593913,0.14593913,0.14593913,0.14593913,0.14593913,0.14593913,0.14593913,0.14593913,0.14593913,0.14593913,0.14593913,0.14593913,0.14593913,0.14593913,0.14593913,0.14593871,0.14593871,0.14593871,0.14593871,0.14593871,0.14593871,0.14593871,0.14593871
0.60064274,0.60064274,0.4961101,3.0603454,3.320749,4.4464955,6.7618523,5.9869537,2.4761245,0.019412363,-1.1315933,0.33835366,3.5931623,2.6646936,-0.4302152,-2.000108,-5.6451254,-7.793274,-9.658994,-10.632493,-5.115354,1.7344495,6.026425,6.902596,6.2244773,3.720777,8.083609,12.197093,13.654799,3.7873883,-4.072146,-6.348937,-5.856819,-6.2108355,-3.874544,9.511339,16.939144,20.41534,19.05029,13.587691,10.112365,6.109929,5.7771773,8.092021,12.592351,7.7733073,3.0898237,0.033367205,-1.519264,-4.2596025,-6.735316,-10.0079565,-10.997315,-8.723033,-4.4822407,-1.4462599,0.54945606,0.60064274,0.60064274,0.60064274,0.60064274,0.60064274,0.60064274,0.60064274,0.60064274,0.60064274,0.60064274,0.60064274,0.60064274,0.60064274,0.60064274,0.60064274,0.6006427,0.6006427,0.6006427,0.6006427,0.6006427,0.6006427,0.6006427,0.6006427
2.312474,2.312474,2.0618172,2.3022034,-12.221503,-23.936142,-26.14536,-21.070665,-16.489159,-14.170801,-14.507185,-11.036558,-11.527098,-14.242546,-11.687989,-9.615888,-7.6654882,-3.3848605,-3.71365,-9.527346,-15.441704,-17.44901,-21.158964,-25.45106,-27.148697,-27.365885,-22.0106,-14.345548,-6.3943,3.3269439,12.1490755,15.127449,12.295593,6.534874,4.502953,3.5755234,5.7160773,8.360027,4.9630766,-5.983821,-7.0269117,-6.1551495,-8.603728,-10.306109,-7.140507,-9.062259,-6.7353835,2.0797791,7.6170683,10.61347,11.158446,8.500054,-0.96214575,-7.280712,-6.922374,0.02090872,2.2806363,2.312474,2.312474,2.312474,2.312474,2.312474,2.312474,2.312474,2.312474,2.312474,2.312474,2.312474,2.312474,2.312474,2.312474,2.312474,2.3124738,2.3124738,2.3124738,2.3124738,2.3124738,2.3124738,2.3124738,2.3124738
0.9545722,0.9545722,1.2302334,-3.90392,-14.795401,-19.65876,-21.047289,-18.650906,-16.95512,-17.137627,-18.385178,-18.393005,-16.019548,-19.560572,-20.303404,-19.624151,-12.144776,-5.700003,-4.2553678,-6.6947117,-15.225983,-20.538933,-19.332598,-17.354471,-16.178932,-14.446365,-16.375877,-19.415493,-20.036566,-14.840394,-4.3690596,2.6149597,7.0099726,8.947255,-1.3776526,-19.349176,-23.492046,-22.522503,-22.746998,-27.457006,-28.632349,-28.426216,-28.97029,-26.419966,-21.50934,-25.45122,-25.9362,-24.251762,-20.90062,-15.070572,-12.865548,-10.728493,-7.982049,-6.3410664,-5.3343244,-2.0738041,0.86843956,0.9545722,0.9545722,0.9545722,0.9545722,0.9545722,0.9545722,0.9545722,0.9545722,0.9545722,0.9545722,0.9545722,0.9545722,0.9545722,0.9545722,0.9545722,0.9545721,0.9545721,0.9545721,0.9545721,0.9545721,0.9545721,0.9545721,0.9545721
