-702.01,-702.01,-701.7901,-556.82733,-413.67035,-329.19238,-284.86752,-256.98462,-223.90369,-231.8315,-253.13791,-273.44852,-327.8553,-380.97382,-300.38388,-263.4594,-280.1882,-347.4723,-436.0346,-322.46426,-247.35664,-253.51254,-296.067,-328.37173,-372.35403,-409.46936,-453.3433,-544.4546,-621.1366,-664.23175,-689.03265,-701.4022,-702.01,-702.01,-702.01,-702.01,-702.01,-702.01,-702.01,-702.01,-702.01,-702.01,-702.01,-702.01,-702.01,-702.01,-702.01,-702.01,-702.0101,-702.0101,-702.0101,-702.0101,-702.0101,-702.0101,-702.0101
-0.21845062,-0.21845062,-0.020491479,-17.958355,-28.107708,-44.82342,-55.171726,-37.66011,20.127886,63.54782,121.122406,140.83308,120.69439,93.619385,151.63657,173.44115,168.30966,156.39606,124.13441,76.41159,114.60505,168.95815,210.33618,209.10257,192.09508,159.19707,141.16298,117.341934,89.44628,45.847706,18.263605,0.79537034,-0.21845062,-0.21845062,-0.21845062,-0.21845062,-0.21845062,-0.21845062,-0.21845062,-0.21845062,-0.21845062,-0.21845062,-0.21845062,-0.21845062,-0.21845062,-0.21845062,-0.21845062,-0.21845062,-0.21845245,-0.21845245,-0.21845245,-0.21845245,-0.21845245,-0.21845245,-0.21845245
-0.666048,-0.666048,-0.36273566,-62.26024,-91.081604,-91.284134,-84.0701,-63.545055,-44.947807,-55.489582,-91.6695,-98.293495,-73.69131,-36.019825,-54.77246,-78.143394,-84.41836,-63.7611,-23.308046,-56.36085,-58.36463,-53.419876,-40.708153,-21.913229,-7.3780437,-6.556431,4.654675,36.55222,45.537006,30.260561,14.324997,0.5161413,-0.666048,-0.666048,-0.666048,-0.666048,-0.666048,-0.666048,-0.666048,-0.666048,-0.666048,-0.666048,-0.666048,-0.666048,-0.666048,-0.666048,-0.666048,-0.666048,-0.66604805,-0.66604805,-0.66604805,-0.66604805,-0.66604805,-0.66604805,-0.66604805
-0.42269513,-0.42269513,-0.25567842,50.410294,76.08799,82.328064,83.74525,90.63331,105.408875,116.91211,111.74957,87.323784,64.09829,40.625317,46.02538,53.011215,60.17713,61.658955,46.82325,61.56208,56.040833,28.60688,0.2527736,0.16858627,15.837147,35.11882,36.079308,35.862785,25.989052,17.176657,10.627166,0.56077373,-0.42269513,-0.42269513,-0.42269513,-0.42269513,-0.42269513,-0.42269513,-0.42269513,-0.42269513,-0.42269513,-0.42269513,-0.42269513,-0.42269513,-0.42269513,-0.42269513,-0.42269513,-0.42269513,-0.4226961,-0.4226961,-0.4226961,-0.4226961,-0.4226961,-0.4226961,-0.4226961
0.31529853,0.31529853,0.4277108,-14.370293,-35.041386,-45.087025,-50.889713,-42.29818,-29.841137,-12.980363,8.643699,22.084938,18.400513,-20.64386,-31.508175,-28.598475,-23.863377,-10.16869,-7.4858046,-37.555607,-38.956593,-44.519993,-50.318775,-55.03108,-43.812294,-32.033123,-20.860518,-3.425602,14.8971815,11.426975,5.531053,0.81094533,0.31529853,0.31529853,0.31529853,0.31529853,0.31529853,0.31529853,0.31529853,0.31529853,0.31529853,0.31529853,0.31529853,0.31529853,0.31529853,0.31529853,0.31529853,0.31529853,0.31529856,0.31529856,0.31529856,0.31529856,0.31529856,0.31529856,0.31529856
0.66074806,0.66074806,0.7335242,-4.288028,8.590828,15.762918,21.807083,27.825277,29.46845,15.857436,-7.7296553,-15.064216,4.833652,24.757477,14.036321,-5.0290427,-20.788332,-27.590643,-3.1905463,24.786236,32.545616,34.438248,20.291702,17.187824,4.740199,-2.7136216,4.581233,13.721185,17.0492,13.678412,6.286994,1.0194931,0.66074806,0.66074806,0.66074806,0.66074806,0.66074806,0.66074806,0.66074806,0.66074806,0.66074806,0.66074806,0.66074806,0.66074806,0.66074806,0.66074806,0.66074806,0.66074806,0.66074824,0.66074824,0.66074824,0.66074824,0.66074824,0.66074824,0.66074824
0.26520348,0.26520348,0.29030928,-25.632996,-39.256355,-39.804153,-37.57732,-36.017696,-35.356277,-41.580288,-53.111137,-53.918148,-47.701313,-21.551636,-19.915726,-23.075274,-21.822596,-16.210678,-9.526514,-26.752514,-28.95036,-20.0691,-0.76878417,10.425799,14.674199,9.862264,6.225609,7.937429,3.7321699,0.87490666,0.47311747,0.25893062,0.26520348,0.26520348,0.26520348,0.26520348,0.26520348,0.26520348,0.26520348,0.26520348,0.26520348,0.26520348,0.26520348,0.26520348,0.26520348,0.26520348,0.26520348,0.26520348,0.26520348,0.26520348,0.26520348,0.26520348,0.26520348,0.26520348,0.26520348
0.11752423,0.11752423,0.08386452,9.896279,17.851606,21.602596,23.36255,20.670805,12.479279,5.990539,-2.1369839,-6.109569,-2.8408237,-1.2718179,-9.081577,-13.169917,-14.978503,-16.93157,-12.398508,3.5831697,0.4681996,-7.8439136,-19.11268,-21.983677,-23.394121,-19.893835,-16.843966,-14.88015,-11.42938,-5.325811,-2.0946739,-0.012860359,0.11752423,0.11752423,0.11752423,0.11752423,0.11752423,0.11752423,0.11752423,0.11752423,0.11752423,0.11752423,0.11752423,0.11752423,0.11752423,0.11752423,0.11752423,0.11752423,0.11752391,0.11752391,0.11752391,0.11752391,0.11752391,0.11752391,0.11752391
0.7301366,0.7301366,0.7258725,7.5404983,7.4090233,7.7597146,7.6319776,5.7653,5.4196577,7.293693,6.6270056,1.5087144,-7.310215,-4.75675,0.9867106,7.1877646,13.913891,16.514303,7.325854,0.7970685,-4.3141,-8.163825,-3.1898148,2.000487,9.5177,13.545792,8.846138,4.0971065,-2.4799418,-2.5723326,-0.03294206,0.7120801,0.7301366,0.7301366,0.7301366,0.7301366,0.7301366,0.7301366,0.7301366,0.7301366,0.7301366,0.7301366,0.7301366,0.7301366,0.7301366,0.7301366,0.7301366,0.7301366,0.73013675,0.73013675,0.73013675,0.73013675,0.73013675,0.73013675,0.73013675
0.5847135,0.5847135,0.59960717,-15.884548,-24.74261,-25.197243,-23.858898,-22.968033,-22.603916,-26.440557,-33.565804,-34.03995,-30.291874,-13.732017,-12.575993,-14.386624,-13.392081,-9.720672,-5.7152023,-17.022606,-18.567226,-12.932553,-0.43264455,6.7815022,9.6572275,6.688324,4.278875,5.2726483,2.5388694,0.78278124,0.6393314,0.57573456,0.5847135,0.5847135,0.5847135,0.5847135,0.5847135,0.5847135,0.5847135,0.5847135,0.5847135,0.5847135,0.5847135,0.5847135,0.5847135,0.5847135,0.5847135,0.5847135,0.58471346,0.58471346,0.58471346,0.58471346,0.58471346,0.58471346,0.58471346
