-594.622,-594.622,-594.622,-594.453,-475.45074,-342.35757,-235.04166,-180.18352,-179.31873,-235.38737,-340.139,-394.79932,-352.539,-331.44928,-318.88602,-331.8316,-353.91736,-372.8438,-400.747,-353.26868,-332.69925,-340.98764,-267.74426,-209.44345,-195.72508,-226.44429,-247.5365,-249.43716,-270.9117,-334.51434,-430.6442,-509.81912,-580.4056,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622,-594.622
-0.07004696,-0.07004696,-0.07004696,0.1024998,109.29808,187.07501,190.36034,184.8664,174.8118,163.6406,153.2398,139.68959,152.41388,135.95857,168.45517,194.61958,185.8965,167.41098,141.90916,77.688,44.66591,32.54373,102.31965,156.98863,167.11009,150.26146,146.87482,172.64575,180.13792,178.44318,156.19472,96.35003,17.23073,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696,-0.07004696
0.050534338,0.050534338,0.050534338,0.12321668,23.434116,16.119713,-25.93509,-70.12117,-86.821655,-73.734985,-35.802372,-5.420727,-6.689318,-28.295822,-0.66230476,18.5739,19.753374,17.559313,23.068018,-6.162597,-26.780876,-25.507578,-34.112537,-69.316124,-79.20471,-71.77723,-49.36398,-35.779324,-20.981964,3.9600446,37.367996,38.07369,4.7724686,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338,0.050534338
-0.08090143,-0.08090143,-0.08090143,-0.06381409,-33.51418,-32.348743,-28.822655,-18.146908,-3.3615851,-1.3609246,-9.460431,-15.488996,-33.925804,-30.905966,-16.89077,-20.929276,-15.453838,-7.099465,3.0065672,44.697357,53.856438,64.22047,43.433094,-7.6838846,-29.674738,-40.72905,-37.973747,-46.132805,-43.267235,-43.7305,-38.284645,-16.294807,-7.74301,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143,-0.08090143
-0.019899609,-0.019899609,-0.019899609,-0.13187817,-50.41793,-61.497955,-52.98133,-48.53588,-42.54031,-31.247759,-19.736437,-24.786234,-58.308453,-63.715633,-59.01049,-53.86656,-43.15853,-36.389336,-32.68771,-41.196217,-47.28935,-46.930824,-61.462055,-67.07139,-77.22271,-86.01911,-94.074326,-103.88123,-102.75557,-94.077446,-69.539955,-38.91145,-9.202556,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609,-0.019899609
0.32361796,0.32361796,0.32361796,0.09788688,-11.990426,-5.9657226,7.515139,18.672697,18.780575,12.016993,4.1418853,3.5584705,10.881296,14.563542,1.636045,-12.227815,-11.476905,-7.2576103,-0.6492643,25.684265,31.931726,18.564827,1.282107,4.10437,19.256012,37.162445,35.86786,20.546818,3.6924255,-11.6564455,-28.285606,-23.414827,-5.83531,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796,0.32361796
0.02399393,0.02399393,0.02399393,-0.06805577,10.941794,9.026574,5.151516,-2.636772,-11.75261,-13.107631,-6.174166,2.3935301,13.947052,11.176975,3.2719316,1.3574699,-0.52352023,-2.224672,-1.8592196,-10.834629,-14.260173,-23.62923,-25.862482,-11.262286,2.7173648,17.370415,20.172676,18.982927,12.964485,10.898952,7.497793,1.4876151,1.2110031,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393,0.02399393
0.30367258,0.30367258,0.30367258,0.33504286,8.557213,-1.175306,-14.239431,-24.608181,-29.135284,-29.364626,-24.439936,-13.48584,-1.4274613,-0.9965135,-2.713055,-5.291844,-8.156198,-8.411279,-4.5142956,3.6692185,7.362961,9.268593,1.8519504,-12.1473875,-11.324813,-2.8804288,5.8977537,8.534137,9.746792,11.49473,11.6831455,8.725918,2.2976267,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258,0.30367258
0.16143814,0.16143814,0.16143814,0.25868657,13.231864,15.082166,9.311468,5.0367465,4.468738,4.9173565,5.3952694,5.873219,7.82607,6.938262,12.345047,16.83107,15.043562,12.541932,9.656042,2.3308222,0.5480797,5.096218,13.785518,12.345033,7.9418235,2.3612223,4.1959333,11.113604,16.973675,20.86951,22.618998,15.920837,3.681856,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814,0.16143814
-0.06311643,-0.06311643,-0.06311643,-0.004834227,-2.8278036,-0.9844596,4.4891996,9.698845,13.335926,14.782341,11.859259,4.0169535,-4.1788716,-3.351453,-1.4879781,2.654856,3.6471908,2.4964297,-2.3002014,-13.274372,-14.998539,-11.141812,-0.7672688,9.175222,4.5773373,-6.404249,-12.534098,-9.684396,-5.691857,-3.3052962,-0.36234385,-0.4078093,0.7064181,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643,-0.06311643
0.08663196,0.08663196,0.08663196,0.015397095,-10.309591,-5.8016586,-0.70005995,3.8739004,6.438758,6.0190444,4.142541,2.214825,-2.8696404,-3.374617,-1.7532011,-4.1524725,-1.878285,0.82458675,3.9693222,14.215853,14.645817,11.808958,4.231319,-2.8149157,-3.208237,-1.6067466,-2.2537017,-8.097242,-11.856488,-14.928534,-16.006401,-9.463387,-3.4282963,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196,0.08663196
