-525.4668,-525.4668,-525.4668,-525.4668,-441.9193,-332.1344,-238.37979,-170.6501,-139.4687,-185.82912,-280.31293,-388.78714,-402.24448,-328.04065,-235.22412,-189.58124,-184.42659,-225.3997,-331.25113,-415.19266,-329.88803,-267.6174,-254.6874,-292.459,-338.9585,-281.74545,-251.67065,-242.5943,-159.27226,-131.42113,-116.33128,-132.68913,-196.06078,-293.2357,-404.31125,-482.72754,-521.62225,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668,-525.4668
1.4373049,1.4373049,1.4373049,1.4373049,77.792885,154.174,176.84259,168.83922,150.50925,153.38889,151.43835,107.924126,62.481632,73.162,122.12232,155.66757,168.5869,159.3075,120.00223,66.31934,118.27427,159.29747,168.39594,153.97012,115.76607,67.84332,30.338587,25.11336,114.20702,181.13928,188.21356,166.34381,147.66275,124.72704,87.28714,35.61855,4.0067744,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049,1.4373049
4.9071956,4.9071956,4.9071956,4.9071956,-17.489859,-40.1594,-47.505833,-45.93158,-41.072987,-41.417057,-39.911186,-26.531988,-13.569209,-17.334139,-32.092255,-42.022305,-45.721066,-42.68757,-30.52292,-14.521535,-30.048965,-42.257885,-44.95677,-40.503002,-29.249283,-16.300957,-6.018854,-4.635737,-30.625996,-49.800064,-51.949436,-45.611034,-39.697334,-32.240925,-20.549978,-5.173018,4.1430583,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956,4.9071956
3.4214718,3.4214718,3.4214718,3.4214718,-0.6586793,-4.914163,-6.583154,-6.663174,-6.0237865,-5.849027,-5.131819,-2.402611,-0.21505238,-1.2007365,-4.0774794,-5.9293365,-6.56008,-5.859656,-3.3421988,-0.30630758,-3.271461,-5.578969,-6.0848994,-5.1680984,-3.0954428,-1.2624439,0.2696528,0.45067427,-4.216141,-7.4914956,-7.918299,-6.7999215,-5.516719,-3.812691,-1.3466884,1.5595219,3.277312,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718,3.4214718
1.1529737,1.1529737,1.1529737,1.1529737,-16.459316,-34.151318,-39.574303,-37.943672,-33.859978,-34.38474,-33.674706,-23.466225,-13.08654,-15.726183,-27.129982,-34.892754,-37.847443,-35.620235,-26.377014,-13.923454,-25.987606,-35.49904,-37.606083,-34.216675,-25.391241,-14.64616,-6.195563,-5.0319734,-25.542553,-40.853413,-42.505875,-37.482693,-33.05277,-27.559362,-18.725943,-6.7463584,0.55738574,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737,1.1529737
1.061469,1.061469,1.061469,1.061469,-1.9015838,-4.9211874,-5.94703,-5.798592,-5.195896,-5.202687,-4.931227,-3.113598,-1.4270351,-1.9740251,-3.9571707,-5.277874,-5.7601814,-5.334752,-3.676253,-1.5396113,-3.6160955,-5.244891,-5.6042714,-4.9978547,-3.5053523,-1.8781042,-0.57344335,-0.40203375,-3.829376,-6.3305373,-6.6206408,-5.788015,-4.972071,-3.929232,-2.3277187,-0.27628422,0.95956826,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469,1.061469
-0.9499351,-0.9499351,-0.9499351,-0.9499351,-7.1981277,-13.407019,-15.153105,-14.377396,-12.796534,-13.110365,-13.096595,-9.631931,-5.856091,-6.631338,-10.575794,-13.306693,-14.378068,-13.667404,-10.550292,-6.1972113,-10.403755,-13.733238,-14.47307,-13.327326,-10.208498,-6.113808,-2.9324849,-2.4815407,-9.79446,-15.343215,-15.910498,-14.108934,-12.648058,-10.885054,-7.9320583,-3.7385623,-1.1585639,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351,-0.9499351
1.0267552,1.0267552,1.0267552,1.0267552,-3.1404955,-7.364101,-8.745872,-8.469465,-7.576518,-7.6298547,-7.329744,-4.827246,-2.4231846,-3.1371849,-5.891583,-7.7411213,-8.427383,-7.856314,-5.579371,-2.5966768,-5.491888,-7.7672596,-8.270063,-7.4366407,-5.3417325,-2.9561923,-1.0584219,-0.80426747,-5.6370225,-9.194805,-9.596308,-8.418603,-7.309023,-5.906114,-3.7157416,-0.8499457,0.8843551,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552,1.0267552
1.3761938,1.3761938,1.3761938,1.3761938,7.1063566,12.775362,14.310613,13.525927,12.027035,12.362289,12.438151,9.3190565,5.821516,6.472584,10.052405,12.548325,13.539479,12.917268,10.11881,6.150786,9.981303,13.018086,13.693729,12.664045,9.808297,5.948024,2.9623199,2.5345871,9.254773,14.386977,14.900186,13.240731,11.942112,10.394343,7.753356,3.9285042,1.5665358,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938,1.3761938
0.04167262,0.04167262,0.04167262,0.04167262,-2.607263,-5.2616367,-6.0600333,-5.795664,-5.1686573,-5.2599587,-5.1762514,-3.656081,-2.0858839,-2.4672666,-4.172619,-5.3379264,-5.784565,-5.45729,-4.082793,-2.2160442,-4.023412,-5.449612,-5.7657733,-5.261493,-3.9352984,-2.2918015,-1.003034,-0.82432914,-3.912716,-6.2268543,-6.473552,-5.71616,-5.0606184,-4.252412,-2.9413662,-1.1450738,-0.04764711,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262,0.04167262
0.13694783,0.13694783,0.13694783,0.13694783,-3.7613585,-7.671428,-8.856281,-8.478196,-7.562814,-7.6900744,-7.553636,-5.3077445,-3.0021672,-3.5723991,-6.087712,-7.803919,-8.459926,-7.9738703,-5.942075,-3.191257,-5.855153,-7.956515,-8.42222,-7.676942,-5.724573,-3.3216536,-1.435242,-1.1743737,-5.7173657,-9.116456,-9.480563,-8.367033,-7.396146,-6.1964064,-4.256947,-1.6102935,0.005352095,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783,0.13694783
-0.8638033,-0.8638033,-0.8638033,-0.8638033,-4.980522,-9.059514,-10.178823,-9.633207,-8.568501,-8.797625,-8.830241,-6.574969,-4.0708265,-4.553388,-7.1345377,-8.929798,-9.639745,-9.185426,-7.160038,-4.3033204,-7.062021,-9.247855,-9.733962,-8.9889965,-6.9362288,-4.1888785,-2.060712,-1.7569219,-6.5815463,-10.257918,-10.628364,-9.437957,-8.494817,-7.365773,-5.4517956,-2.6987238,-1.0007954,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033,-0.8638033
0.026098244,0.026098244,0.026098244,0.026098244,-1.2639635,-2.556962,-2.9465494,-2.8186407,-2.5138457,-2.5577652,-2.5159822,-1.7749717,-1.0106672,-1.1970932,-2.0280514,-2.5956676,-2.8130867,-2.653361,-1.9832735,-1.0738679,-1.9543899,-2.649157,-2.8031638,-2.5573316,-1.911408,-1.1122136,-0.48535228,-0.3984839,-1.9024073,-3.0289192,-3.149145,-2.7803693,-2.4606407,-2.0662413,-1.4269751,-0.5519194,-0.017412806,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244,0.026098244
-0.37438282,-0.37438282,-0.37438282,-0.37438282,-3.2348468,-6.080327,-6.8876123,-6.541269,-5.8234215,-5.961412,-5.9445057,-4.351373,-2.6269317,-2.989022,-4.7993255,-6.0505753,-6.5400267,-6.211142,-4.776893,-2.7811303,-4.7101803,-6.236436,-6.575477,-6.048424,-4.6200647,-2.758076,-1.3098085,-1.1050617,-4.451339,-6.9863853,-7.246935,-6.4230366,-5.7493095,-4.9339194,-3.57397,-1.6516479,-0.47001308,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282,-0.37438282
-0.90296304,-0.90296304,-0.90296304,-0.90296304,-4.833392,-8.723911,-9.782332,-9.250051,-8.225918,-8.4520235,-8.496875,-6.352694,-3.9564848,-4.4079275,-6.8664484,-8.579143,-9.258296,-8.829112,-6.9047074,-4.181003,-6.8106427,-8.894983,-9.358651,-8.6506605,-6.691482,-4.0521755,-2.0097544,-1.717515,-6.325919,-9.842667,-10.195257,-9.057595,-8.163507,-7.0962563,-5.279299,-2.6540573,-1.0336024,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304,-0.90296304
-0.20396784,-0.20396784,-0.20396784,-0.20396784,-2.005174,-3.798525,-4.3110223,-4.0975447,-3.6486127,-3.7325184,-3.7163048,-2.709455,-1.6257778,-1.857552,-2.9998486,-3.7882872,-4.095948,-3.8869946,-2.980073,-1.7218413,-2.938261,-3.9003773,-4.1140475,-3.7808416,-2.8811345,-1.7152698,-0.8075978,-0.6795626,-2.7858264,-4.379384,-4.5438924,-4.0255485,-3.5987206,-3.0809317,-2.2203577,-1.0085708,-0.26424757,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784,-0.20396784
-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.21863632,-0.18227248,-0.14323558,-0.11046195,-0.092626646,-0.11457251,-0.15783215,-0.19975552,-0.19744559,-0.16518717,-0.13151483,-0.11673236,-0.11677557,-0.13395335,-0.17545518,-0.20414393,-0.1745017,-0.15344441,-0.14918089,-0.16391517,-0.1782193,-0.14281394,-0.12189301,-0.11672217,-0.09496134,-0.09465606,-0.089015596,-0.092466384,-0.118222676,-0.15878874,-0.20305258,-0.22956797,-0.2415973,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046,-0.24289046
-0.28448182,-0.28448182,-0.28448182,-0.28448182,-1.8880706,-3.4795494,-3.9223573,-3.717369,-3.3076882,-3.3920543,-3.3956485,-2.511146,-1.5392833,-1.7334235,-2.7427325,-3.4429235,-3.7185836,-3.5385718,-2.7434208,-1.628155,-2.7055612,-3.558726,-3.748373,-3.4560168,-2.6559372,-1.5965774,-0.77460665,-0.6577306,-2.5356731,-3.9632556,-4.1082807,-3.6453276,-3.27371,-2.8268015,-2.0743315,-0.9997665,-0.33794633,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182,-0.28448182
-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.47016832,-0.38654894,-0.3003831,-0.2296828,-0.19205599,-0.23954877,-0.33362928,-0.42732972,-0.42507017,-0.35435507,-0.2782458,-0.2441018,-0.24341163,-0.28128576,-0.37381518,-0.4393864,-0.371849,-0.32362196,-0.31380922,-0.3466883,-0.38007605,-0.306082,-0.26291674,-0.25200248,-0.1993301,-0.19460516,-0.18192448,-0.19074696,-0.24782464,-0.33732808,-0.43574348,-0.49647188,-0.52451855,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334,-0.52748334
-0.013756505,-0.013756505,-0.013756505,-0.013756505,1.0691767,2.1541698,2.4801397,2.3715844,2.114934,2.1525679,2.1189215,1.4978269,0.8556761,1.0112032,1.7081381,2.1844814,2.3671312,2.2335272,1.6719989,0.9089947,1.6477025,2.230651,2.359885,2.1538627,1.6117195,0.9391456,0.4118314,0.33868158,1.6013584,2.5477028,2.6485116,2.3388286,2.0710986,1.7411375,1.2055947,0.47137374,0.022752574,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505,-0.013756505
0.057597402,0.057597402,0.057597402,0.057597402,-3.7704403,-7.606206,-8.7596445,-8.377216,-7.47086,-7.6030483,-7.482541,-5.2860107,-3.0167024,-3.5675359,-6.0317845,-7.7157526,-8.361245,-7.8884463,-5.902442,-3.2048852,-5.8166127,-7.8775606,-8.334437,-7.6058,-5.689309,-3.3137078,-1.4509262,-1.1926019,-5.6557713,-9.000212,-9.356684,-8.262121,-7.314997,-6.147398,-4.2531247,-1.6573704,-0.07147538,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402,0.057597402
0.033917606,0.033917606,0.033917606,0.033917606,-0.5990312,-1.2344708,-1.428378,-1.3686856,-1.2211952,-1.2407603,-1.2165605,-0.85055715,-0.4770158,-0.5709872,-0.9802561,-1.2591063,-1.3654199,-1.2858182,-0.9545326,-0.5073373,-0.94049174,-1.2820648,-1.357745,-1.2362504,-0.9191499,-0.53143007,-0.22671896,-0.18469098,-0.9220003,-1.4728879,-1.5321691,-1.3515384,-1.1929487,-0.99655527,-0.6801008,-0.2498917,0.012528176,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606,0.033917606
-0.3183996,-0.3183996,-0.3183996,-0.3183996,-1.7150289,-3.0975988,-3.4740171,-3.2852337,-2.9215596,-3.0016727,-3.0171797,-2.254988,-1.4036937,-1.5643997,-2.4381876,-3.046814,-3.288101,-3.135452,-2.4513457,-1.4833935,-2.4179358,-3.1586616,-3.3234339,-3.071756,-2.3755643,-1.4382305,-0.7128132,-0.60903853,-2.2465117,-3.4959326,-3.6212556,-3.2170367,-2.8991337,-2.5195632,-1.8736031,-0.94065404,-0.36482552,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996,-0.3183996
0.46400785,0.46400785,0.46400785,0.46400785,-0.9854994,-2.4599233,-2.95453,-2.8738961,-2.5736892,-2.582202,-2.4590876,-1.5762955,-0.74743706,-1.0084667,-1.9744949,-2.6196377,-2.8565211,-2.651635,-1.8468962,-0.8043064,-1.8171264,-2.6121006,-2.7875955,-2.4932451,-1.7636147,-0.9560789,-0.3103912,-0.22498766,-1.9031075,-3.1314187,-3.272565,-2.8644555,-2.469802,-1.9672083,-1.1911083,-0.18985309,0.41426697,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785,0.46400785
0.8323236,0.8323236,0.8323236,0.8323236,4.270935,7.672524,8.592964,8.1211405,7.221041,7.422833,7.469493,5.598505,3.4992213,3.889151,6.0368824,7.5345473,8.129439,7.7564363,6.0778832,3.6970236,5.9953275,7.817456,8.222865,7.6052337,5.891586,3.5737271,1.7811619,1.5243021,5.557191,8.637531,8.945412,7.9494977,7.1707377,6.242824,4.658858,2.3638728,0.94653296,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236,0.8323236
