-573.75714,-573.75714,-573.75714,-571.5139,-463.48157,-346.16443,-282.2819,-251.0229,-264.326,-291.8499,-340.52728,-319.00717,-296.89972,-260.76654,-199.38048,-182.09154,-188.44942,-223.0724,-245.12157,-258.00986,-306.17093,-365.80374,-416.5183,-413.35312,-401.433,-374.20685,-351.14047,-343.39026,-348.4565,-378.1648,-353.9137,-265.1005,-210.98016,-206.35094,-208.21751,-246.85374,-334.7542,-378.1107,-326.73584,-308.38116,-311.34528,-310.256,-287.7755,-301.12848,-351.82864,-390.92792,-355.0966,-335.22482,-352.1157,-375.71585,-405.732,-350.37448,-262.90955,-205.30644,-194.84187,-206.86092,-227.17007,-269.27377,-340.17242,-431.556,-511.86255,-545.07794,-565.90015,-572.65717,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714,-573.75714
-0.57861954,-0.57861954,-0.57861954,-2.1887252,-35.118862,-41.90601,-25.11878,8.427013,34.24686,52.268253,45.01212,-9.793916,-35.446762,3.3779345,81.69618,152.9905,162.02399,157.71297,164.53316,164.8587,179.02501,171.1595,127.81068,109.551895,119.98477,170.48749,190.82048,185.8081,167.03769,146.97432,125.24126,132.9353,160.6263,164.83907,164.19862,168.73132,157.42865,82.60779,22.298683,3.0984468,27.868559,47.546253,79.749794,124.23696,136.87401,122.50116,185.94453,199.52518,183.99052,159.55763,130.42287,111.5944,128.83873,166.22797,166.3956,148.44824,150.61865,156.8824,147.3851,117.74979,63.554333,33.540646,9.883121,1.136417,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954,-0.57861954
0.6699553,0.6699553,0.6699553,0.48390812,-17.061787,-34.706432,-31.119337,-6.126528,-2.5846186,1.2800467,3.697938,32.996075,21.066559,10.535205,-27.05304,-83.28063,-95.65147,-81.50671,-59.03815,-33.073093,2.6628664,34.735565,28.981672,3.8511252,9.342951,37.927834,39.912052,30.055754,19.664625,24.840744,-31.165619,-65.11917,-76.901146,-80.93464,-80.828156,-58.12449,-15.95767,28.092054,7.3290544,0.09207254,-8.983114,-26.406801,-42.33392,-33.134357,-11.943118,-2.6843035,42.49769,43.737156,35.30775,29.77885,26.596992,-31.04355,-59.673904,-73.80387,-91.11663,-109.70905,-100.10128,-73.42633,-34.17881,6.6193027,34.293797,28.794489,10.02702,2.0401566,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553,0.6699553
-1.328522,-1.328522,-1.328522,0.8526957,52.344387,74.465416,83.57798,97.42327,96.762344,85.41136,104.30893,94.37757,79.78772,66.162895,35.490784,-1.1113371,-29.115753,-46.961197,-49.55543,-46.959187,-39.87442,-34.445942,-19.527147,-30.175117,-27.986567,-18.05147,-16.22061,-10.028815,-3.6782439,1.80208,-0.034536287,-3.104723,-8.532999,-12.535055,-11.457071,-5.3700824,-1.6420065,50.19958,77.1849,81.22745,93.75031,87.96464,57.402058,15.077818,-18.482271,-35.025948,-18.30266,-12.55591,-9.195044,-1.8368461,9.214014,9.763945,5.121366,-7.1239595,-10.172505,-9.995609,-10.517929,-11.367559,-1.7137089,6.115869,25.07506,24.646435,9.341143,0.6582027,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522,-1.328522
-1.0019485,-1.0019485,-1.0019485,-1.9705838,-23.985983,-30.520788,-28.25636,-28.379335,-23.28728,-15.717163,-19.313768,-10.581821,-11.421409,-37.00001,-45.713066,-59.682606,-70.33709,-86.37722,-92.420784,-87.82156,-90.854935,-83.67197,-63.684982,-47.27235,-45.159233,-44.30217,-43.936733,-37.08726,-30.264343,-26.407343,-11.391019,-20.083738,-24.512629,-25.161686,-25.534704,-27.70513,-20.904127,-26.00508,-28.15162,-35.804577,-52.31425,-50.91054,-45.210983,-41.6444,-44.237587,-43.50507,-47.31776,-47.1079,-36.739254,-23.823511,-15.855281,-6.758263,-21.11744,-29.525993,-27.0306,-18.781769,-18.648783,-15.896899,-8.826737,-2.3716545,2.0071402,-3.188972,-2.7247229,-1.3050815,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485,-1.0019485
3.2670426,3.2670426,3.2670426,3.9037786,18.844946,23.828415,22.602808,20.12452,16.712673,12.403917,16.81036,15.939668,16.813194,17.158594,9.982078,5.244525,4.1912346,5.4080515,4.649668,2.5482595,0.9622922,-0.9120418,0.7940797,-1.3329463,-2.9490767,-8.826672,-11.240083,-10.954812,-9.147728,-7.641098,-5.809758,-3.4256072,-5.7487645,-6.5082607,-6.256313,-6.4342704,-8.243427,4.141083,14.89155,19.744415,23.66022,21.845535,14.5889435,3.7565074,-2.3010619,-3.4727545,-8.120664,-8.29012,-8.030399,-7.4759,-4.69269,-2.654101,-0.63582885,-2.6637137,-2.155862,-0.98238504,-1.8749548,-4.623092,-6.1343093,-5.936291,-1.3007413,2.7099335,3.7089212,3.4026926,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426,3.2670426
-0.82173353,-0.82173353,-0.82173353,-0.97012573,-7.35815,-15.333969,-18.045406,-17.668974,-19.519985,-17.092007,-17.458307,-9.2098465,-6.8351398,-5.894179,-12.2657585,-18.75292,-11.463923,1.5033057,7.861467,11.770513,16.297781,19.778784,12.666022,6.5297866,4.9499183,-0.3142038,-5.2601233,-9.935316,-12.456916,-11.669291,-22.875574,-27.329222,-32.92534,-34.269733,-34.518578,-30.825172,-22.654676,-15.653461,-16.923954,-12.122254,-13.732055,-18.505533,-19.166504,-13.412758,-2.8075774,5.2478933,9.833161,10.171179,7.287781,2.5731976,1.0508717,-15.599922,-19.511621,-18.278402,-19.032816,-22.084137,-21.082163,-17.518501,-13.35401,-6.2817273,-3.4653037,-1.603351,-0.9201683,-0.8308297,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353,-0.82173353
0.8034134,0.8034134,0.8034134,1.080029,7.71673,11.849789,11.524331,9.578089,7.8594646,4.3734612,5.231917,6.941046,7.665629,6.626587,2.470668,-1.4809235,-5.207872,-8.664927,-10.458597,-11.533517,-12.641104,-12.654094,-7.997495,-6.3748174,-6.339729,-6.144381,-5.019609,-3.6680307,-2.3693264,-1.2764286,1.1424258,1.7306778,2.3978474,2.7430015,2.9735193,2.1663747,0.544362,5.5740566,9.651648,8.860922,8.547403,8.229308,4.7117596,-1.118653,-5.4166527,-7.676815,-13.02328,-14.678643,-13.681189,-10.9953985,-9.086999,-3.0241005,-2.402925,-6.201117,-7.369776,-6.436789,-6.4823484,-7.4624496,-7.3135986,-6.7444882,-2.4438746,-0.43246967,0.4355242,0.7191316,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134,0.8034134
2.1939886,2.1939886,2.1939886,1.6011933,-10.36348,-12.269485,-11.18197,-11.181525,-7.2033114,-3.5882826,-7.9104943,-15.628514,-16.412598,-11.901901,5.074793,22.755943,25.526457,21.510159,19.02813,16.578297,13.733273,10.204032,7.576795,12.139845,13.44885,18.235138,21.969355,23.007906,21.724594,18.468819,23.899233,27.217564,33.310303,35.105156,34.910614,32.007515,26.266893,4.159661,-6.4477544,-11.618618,-11.61179,-5.836561,4.4183936,14.709999,17.247034,15.383577,15.424231,15.610063,15.625034,14.810477,11.079095,18.057156,21.857895,27.25564,28.864546,29.418758,29.108181,27.991793,23.028492,15.0269,4.268082,0.23367447,0.9343866,1.9452338,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886,2.1939886
-0.78832734,-0.78832734,-0.78832734,-1.5077702,-18.1862,-24.88913,-24.681234,-24.082127,-20.904644,-15.306223,-19.536594,-19.095573,-18.786966,-20.46744,-13.004204,-6.50706,-3.1271706,-2.9371893,-2.7078395,-1.3566176,-1.6490467,-0.89944136,-2.4828186,1.0362954,1.7436867,3.119577,3.4952774,3.3023033,2.4350019,1.1704327,2.3444302,0.6805621,1.4297832,1.8862332,1.5248623,0.87888867,2.3339832,-11.41856,-20.415514,-23.391378,-27.738325,-25.695919,-17.228447,-5.8446894,0.8534549,3.670392,5.9702253,6.512962,7.1641345,6.7555184,4.7923603,2.986251,0.75028455,3.7742133,5.0894637,5.533723,5.837622,7.4944353,7.5302596,6.5691304,0.7828325,-2.6280024,-1.9787823,-1.0146434,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734,-0.78832734
