-545.71277,-545.71277,-545.71277,-545.71277,-452.5023,-337.16156,-239.06305,-179.84692,-163.48317,-214.21541,-313.9557,-411.58353,-419.03067,-320.58414,-278.42307,-263.84113,-277.5791,-302.1397,-320.40994,-323.72433,-317.66315,-274.061,-227.77553,-190.69989,-190.66429,-194.66818,-220.2449,-247.55351,-227.7352,-214.89159,-221.25911,-257.9092,-287.62003,-321.72693,-360.9468,-404.29343,-402.3947,-396.41364,-400.35812,-410.5431,-407.76968,-402.9296,-403.71375,-412.41785,-446.50327,-505.91992,-544.8871,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277,-545.71277
0.33362055,0.33362055,0.33362055,0.33362055,98.07955,179.80179,194.11061,180.94583,166.80453,170.78363,162.34087,117.265144,67.15024,72.3006,85.82605,102.539024,102.584694,91.20669,90.81468,96.97325,70.709946,76.91378,117.441284,164.43738,189.99823,155.2358,74.24211,33.439323,94.68852,134.28592,131.6266,119.235214,113.0334,142.2297,135.28497,114.24956,136.82716,145.66602,141.88567,132.28441,134.46863,145.6875,152.2728,145.04497,117.60003,49.424465,1.4728186,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055,0.33362055
0.9607459,0.9607459,0.9607459,0.9607459,25.115717,23.822515,-19.760487,-68.66192,-78.43547,-63.09641,-20.706709,12.869063,-3.2080147,-21.744764,-18.570477,-5.146397,7.551617,13.502071,4.4467096,-4.188334,-14.802765,-37.017582,-60.40003,-58.88634,-62.610962,-59.63664,-51.36103,-53.13781,-42.793514,-47.549465,-42.38959,-35.919556,-46.552753,-27.442678,-16.65576,0.36902535,50.299606,77.21742,80.76522,79.81776,78.54975,75.03323,70.70947,65.103775,55.163963,24.969265,1.2748308,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459,0.9607459
0.026841594,0.026841594,0.026841594,0.026841594,-35.31318,-38.18507,-31.95587,-37.40472,-44.94136,-35.781788,-26.27047,-5.0389795,39.349632,72.430855,88.02261,96.8095,105.510414,105.04183,96.43587,85.77974,86.56329,76.40306,38.83844,-2.609219,-8.501821,12.798557,74.56313,90.04766,73.04218,64.63128,67.33771,67.80965,39.7374,-23.26554,-58.92358,-47.60546,-2.4915023,24.923689,28.242655,25.580334,20.611925,11.139394,4.0433264,3.886342,7.2078934,9.564843,-0.3180543,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594,0.026841594
0.4875103,0.4875103,0.4875103,0.4875103,-31.930239,-55.23189,-53.453415,-41.994644,-36.018696,-37.03633,-39.144997,-30.489883,-12.246181,-8.735793,-12.288802,-19.399546,-20.335455,-17.208584,-16.166388,-17.466137,-8.584423,-5.8286443,-15.665727,-33.46835,-41.73736,-30.312185,-4.2785163,8.242287,-10.195757,-21.888346,-22.773752,-21.665623,-22.747583,-38.972313,-40.077744,-33.734947,-40.356174,-42.886806,-41.491333,-38.840164,-39.462616,-43.740376,-46.797916,-45.422523,-36.288395,-13.9296875,0.21149182,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103,0.4875103
0.4659061,0.4659061,0.4659061,0.4659061,-15.462742,-16.322485,-3.62551,7.4625664,10.778589,6.4201055,0.37329778,-1.9163071,0.18209553,-2.6223383,-7.045956,-13.602893,-15.840106,-17.56801,-17.672136,-17.756464,-14.69312,-7.500996,-6.575775,-11.992988,-15.099529,-15.842084,-10.173845,-6.804293,-16.082647,-20.73809,-20.309742,-16.019426,-7.0755696,-6.6429768,-7.702869,-10.805565,-27.623524,-36.430008,-36.933365,-35.00431,-35.97691,-35.719177,-32.98715,-29.173992,-24.351835,-10.874859,0.27388388,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061,0.4659061
-0.7120306,-0.7120306,-0.7120306,-0.7120306,-5.961907,10.768158,16.490417,-4.0847836,-15.703075,-21.083649,-11.831281,2.767704,3.0664022,-4.3655577,-1.4804426,7.3464937,11.111992,4.2227535,-4.46485,-10.148916,-16.314672,-30.109217,-46.33235,-44.464035,-40.2442,-46.398037,-37.340874,-36.549835,-45.115112,-44.883247,-34.681137,-17.34247,-1.4229503,8.516213,-2.0424533,-11.952824,-19.104986,-21.925678,-24.48193,-24.453014,-28.370117,-23.762302,-13.752786,-3.4744222,-4.8740263,-6.1321654,-1.35913,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306,-0.7120306
1.8210276,1.8210276,1.8210276,1.8210276,-7.7173824,-16.93248,-19.039038,-19.667313,-19.989586,-22.23817,-22.881819,-17.787722,-10.457167,-10.094464,-10.454149,-9.936086,-10.478008,-10.020281,-9.535962,-9.4776745,-6.6567073,-11.059916,-15.554071,-17.126766,-17.19956,-14.237265,-7.8561144,-3.6763186,-10.574645,-12.560013,-11.17042,-9.0952835,-6.485895,-8.90322,-9.151409,-9.642848,-16.103662,-19.185318,-19.683077,-18.992783,-19.064682,-18.784653,-18.123724,-15.9883175,-13.15724,-5.3134995,1.5686954,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276,1.8210276
0.78934175,0.78934175,0.78934175,0.78934175,9.031697,4.7267838,1.7200433,9.15875,14.318827,14.941025,10.944307,2.58066,-6.022121,-9.823746,-13.622784,-18.23404,-20.758368,-18.376987,-14.236579,-10.715487,-9.147256,-2.4293184,9.362292,15.594336,14.94121,13.090662,-0.56232786,-3.7161887,2.4386895,3.6302948,-0.25284523,-5.934769,-6.4640746,1.5786037,11.362301,13.031806,8.551197,5.2309146,5.6256285,6.09235,8.1645,8.134478,5.9874563,2.460498,2.1718702,1.5627898,1.0859625,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175,0.78934175
-0.7735225,-0.7735225,-0.7735225,-0.7735225,-1.6627733,-1.1555027,1.7701494,11.139848,18.89511,21.2822,23.252136,18.649744,3.7953482,-8.32898,-16.734842,-27.42256,-28.200258,-26.175476,-25.63479,-25.545885,-24.890522,-10.312014,-2.2524462,-5.2580156,-12.803486,-15.414869,-19.924915,-21.339243,-19.956505,-26.48319,-29.907526,-30.164299,-26.354803,-13.674605,-2.766609,2.2572398,-1.023911,-3.542712,-1.7554865,0.55957687,0.79518765,-1.3961014,-2.8733032,-5.420949,-4.0357447,-1.4067341,-0.39524823,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225,-0.7735225
0.23257414,0.23257414,0.23257414,0.23257414,-3.7566748,-6.8010654,-5.054569,-0.9104971,0.82402575,0.10431556,-2.1653953,-3.3690276,-1.9350677,-1.6881746,-2.8848798,-4.9588304,-5.865936,-5.5031505,-4.6140647,-4.061725,-2.4483764,-0.30420518,0.8500691,-0.57703406,-1.5874728,-0.743272,0.36387733,1.5364845,-0.46697024,-1.6714877,-2.3674922,-2.8943374,-2.24371,-3.4476755,-2.694283,-2.4854023,-6.157845,-8.127414,-8.065264,-7.5894337,-7.4122944,-7.7439995,-8.049851,-7.961628,-6.4706435,-2.5438793,0.21983902,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414,0.23257414
