-581.4886,-581.4886,-581.4886,-527.3247,-415.2036,-360.32413,-302.8865,-194.57945,-124.85398,-93.2117,-131.92108,-228.48582,-318.3581,-359.71216,-322.11487,-292.55713,-297.98547,-347.4248,-390.73996,-348.1564,-307.48676,-300.00684,-312.0725,-331.74478,-354.92212,-328.08508,-302.61362,-271.293,-262.84686,-254.58238,-277.5144,-317.90057,-300.11154,-248.76956,-223.88713,-234.01016,-249.41031,-289.66232,-342.97134,-386.428,-422.38953,-351.5618,-310.88126,-265.8123,-225.39407,-223.95529,-206.70665,-230.93144,-241.14279,-230.6976,-258.4013,-250.82426,-247.25247,-270.89642,-304.98602,-360.84525,-380.57388,-331.4626,-323.30615,-336.2327,-357.49655,-392.45197,-398.25812,-361.45697,-321.77563,-268.8079,-264.92276,-266.10077,-264.21558,-305.43982,-396.1127,-486.10532,-526.7151,-563.50195,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886,-581.4886
0.36992186,0.36992186,0.36992186,-1.7619703,-1.4897603,-2.978394,43.051277,128.75067,160.82721,152.97926,145.62943,143.10896,133.0428,82.016,71.54484,87.41928,94.57154,83.90276,35.43585,-20.220808,-3.100938,35.962063,57.0922,58.762974,31.427982,-21.262981,-32.3953,19.453882,76.53919,116.94156,126.79825,108.089485,112.85695,141.23631,134.73412,123.25371,126.934105,141.3691,145.2757,139.2364,124.395004,91.89523,72.21312,91.04098,123.10912,142.31602,141.93793,142.19026,102.83138,36.976025,-15.651463,22.001825,87.62524,131.14542,137.31688,132.38089,138.22072,174.16971,194.38316,190.55489,176.09883,143.93481,119.02035,60.35687,34.759304,104.093056,176.0481,200.78462,190.41646,168.66405,128.05353,82.88562,47.157627,14.466177,0.36992186,0.36992186,0.36992186,0.36992186,0.36992186,0.36992186,0.36992186,0.36992186,0.36992186,0.36992186,0.36992186,0.36992186,0.36992186,0.36992186,0.36992186,0.36992186,0.36992186,0.36992186,0.36992186,0.36992186,0.36992186,0.36992186,0.36992294,0.36992294,0.36992186
-0.14573687,-0.14573687,-0.14573687,-26.420444,-54.621082,-61.734135,-49.24813,-47.973396,-55.60286,-43.701572,-43.565598,-46.66064,-26.465658,-7.911915,-7.9563127,-4.983253,2.7320204,13.854485,23.751846,-5.1574883,-9.468613,-6.0881233,-4.25174,4.3663497,10.208397,-9.450008,-27.400517,-14.953783,-17.12587,-14.697922,-12.868038,-14.20395,-43.84031,-68.022804,-82.355995,-86.19107,-81.79404,-59.766876,-19.537607,14.451592,18.831316,-43.916862,-72.89481,-74.73147,-81.890335,-88.771095,-73.69297,-54.474365,-42.07858,-43.29263,-58.03832,-40.90246,-42.986954,-43.346706,-37.295097,-18.791096,-13.902871,-5.2740374,11.592792,17.378733,19.417728,25.02208,27.829294,12.853954,-12.951704,-8.064388,-5.245527,4.8202105,1.598922,1.5244813,3.0965145,-3.531187,-8.918991,-4.7304826,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687,-0.14573687
-0.23312075,-0.23312075,-0.23312075,-1.0425023,13.293617,20.600332,25.396019,-8.895858,-35.7525,-58.575188,-60.29485,-42.26451,-30.192978,42.609516,89.66341,100.77532,98.41916,89.59729,83.38596,68.95218,81.77878,99.66303,106.15857,108.64604,94.239426,70.06427,57.81564,81.313995,95.536125,94.79176,90.47784,82.17223,72.28391,65.26205,57.766335,44.382957,31.848146,17.039684,4.850454,2.686009,8.280921,5.04675,-2.7803001,0.14826688,1.4539651,-1.2183893,2.1383069,29.987135,81.84947,98.76315,79.26095,91.50065,87.34717,79.56734,62.002205,27.912804,-50.40092,-45.336628,-27.296885,-14.38018,-9.915102,2.3358274,6.931901,33.735367,26.224125,1.3857936,-16.666214,-24.06942,-32.73711,-46.08008,-58.5356,-54.74318,-49.746235,-22.22995,-0.23312075,-0.23312075,-0.23312075,-0.23312075,-0.23312075,-0.23312075,-0.23312075,-0.23312075,-0.23312075,-0.23312075,-0.23312075,-0.23312075,-0.23312075,-0.23312075,-0.23312075,-0.23312075,-0.23312075,-0.23312075,-0.23312075,-0.23312075,-0.23312075,-0.23312075,-0.2331202,-0.2331202,-0.23312075
0.7377582,0.7377582,0.7377582,-10.44886,-30.086916,-36.956017,-40.311256,-64.305916,-76.88155,-74.00407,-82.39976,-87.818825,-67.77759,-37.354652,-39.550213,-36.55273,-31.025606,-16.955795,-16.643545,-39.451,-54.37605,-56.211708,-46.785458,-42.187035,-42.131683,-46.188263,-51.265205,-54.702988,-51.24143,-31.165495,-6.2434773,4.81631,9.032375,3.0597513,-10.681294,-12.079439,-7.0450745,-3.1716492,-9.121525,-13.58091,3.7718625,-12.564904,-29.793257,-47.713306,-58.203426,-59.388706,-45.552097,-34.754,-44.183983,-35.54892,-34.240337,-20.199215,-14.442538,10.07537,20.708342,7.1041718,-58.346546,-64.95542,-60.049854,-42.836327,-29.30602,-17.035654,-18.39317,-22.362991,-30.165358,-52.86841,-77.52572,-89.93153,-103.04235,-106.49711,-89.158104,-57.600567,-45.22849,-18.866861,0.7377582,0.7377582,0.7377582,0.7377582,0.7377582,0.7377582,0.7377582,0.7377582,0.7377582,0.7377582,0.7377582,0.7377582,0.7377582,0.7377582,0.7377582,0.7377582,0.7377582,0.7377582,0.7377582,0.7377582,0.7377582,0.7377582,0.73775774,0.73775774,0.7377582
0.14395675,0.14395675,0.14395675,12.651512,25.666166,28.65794,29.936468,28.579205,19.97277,8.787361,5.8574862,12.903666,14.709155,0.60768396,-15.435254,-22.689732,-17.353157,-8.5735,35.297794,55.798252,40.68494,17.321157,-12.941767,-15.031011,16.655527,41.973366,46.72184,28.012278,-1.1936785,-23.593788,-27.477032,-16.939747,-21.669827,-33.02643,-22.769978,-13.308548,-9.555311,-9.750687,-4.675203,5.949397,8.352321,18.579014,23.394684,19.37254,1.3942753,-17.874851,-33.482613,-36.536366,-6.9047914,18.019499,32.77104,23.338545,0.16126397,-34.66842,-39.605667,-25.685127,7.415231,13.304333,3.611083,-0.8519959,0.2469772,6.0740905,25.70381,49.00189,52.94846,49.596127,19.501347,-0.4620465,4.051623,6.649768,4.9375772,-4.0225596,1.760394,2.2786334,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675,0.14395675
0.78975666,0.78975666,0.78975666,-12.30786,-25.636341,-28.473175,-28.858791,-22.935226,-15.736163,-1.5788409,4.6385207,-0.68459404,-2.1470387,-2.8963115,2.0562377,3.040572,0.24868323,-3.6910133,-19.957144,-26.557474,-17.083092,-7.833207,4.103107,6.4203367,-5.2429338,-17.40583,-22.385284,-13.9819765,-6.9334664,-4.7774506,-11.937558,-19.816584,-29.366806,-31.87674,-36.50783,-39.97812,-41.10801,-33.35665,-17.006021,-7.320368,-12.939905,-33.25369,-37.521336,-31.359333,-23.044613,-15.461449,-6.1423583,-4.91264,-17.010244,-30.974968,-37.551155,-36.558773,-32.344337,-24.877247,-21.893341,-12.279372,5.7886133,3.4971137,9.212965,6.035017,1.8659464,-2.3732343,-10.398778,-26.024294,-31.629536,-23.028027,0.39830244,19.457766,22.974253,27.057312,28.24174,23.227003,16.101446,6.8992677,0.78975666,0.78975666,0.78975666,0.78975666,0.78975666,0.78975666,0.78975666,0.78975666,0.78975666,0.78975666,0.78975666,0.78975666,0.78975666,0.78975666,0.78975666,0.78975666,0.78975666,0.78975666,0.78975666,0.78975666,0.78975666,0.78975666,0.7897568,0.7897568,0.78975666
2.2694206,2.2694206,2.2694206,7.756648,15.330689,17.906921,10.791409,0.85026175,-2.5430367,-5.04432,-2.4230223,0.9817245,-2.5075197,0.25868025,3.7972438,0.7869065,-1.9787098,-4.2390103,3.3449254,18.67647,19.453175,13.794427,7.821585,5.9144917,9.913398,19.957697,23.847712,16.144722,7.006684,-3.977961,-10.751686,-9.924692,-9.166427,-10.615233,-5.567056,-3.5110278,-5.905596,-11.612632,-15.356279,-16.603765,-17.794077,-3.5045924,5.2937264,6.104191,3.4500976,0.67266494,-4.1223655,-6.82752,3.4031084,13.139272,21.629662,11.950369,0.45691034,-12.331899,-16.914341,-16.408457,-7.5096145,-11.904057,-16.993872,-19.881277,-20.31402,-17.675724,-13.031652,-0.08827586,7.3595057,-0.2365757,-8.2137165,-11.599774,-7.4897337,-4.1251025,-2.2551212,-1.1399711,2.762387,3.4398208,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206,2.2694206
0.95993024,0.95993024,0.95993024,8.534205,13.936365,14.513935,12.142654,16.276926,19.659924,17.678984,16.42168,15.733031,11.328939,-3.9931598,-13.734822,-16.596783,-16.390612,-15.190867,-9.619516,-0.6486772,-5.0637236,-11.713538,-17.340363,-19.618103,-13.798081,-3.0724444,2.863769,-5.5677714,-10.573768,-12.438477,-10.564904,-6.668612,1.1724962,5.8317046,10.728998,14.751279,16.634964,14.150929,6.9093766,0.72151816,0.55511385,15.253173,21.896917,20.095137,18.12075,16.847857,11.045103,3.2836568,-2.6680362,-0.9706834,6.5106053,1.3670727,0.34301803,-1.805799,-0.7334193,0.77237123,10.667786,9.490532,2.3072166,-0.18708509,-0.24645284,-1.8551263,-0.1845061,2.2229438,8.565184,9.952574,5.7966385,0.20401087,1.5152465,2.9027202,4.2999496,5.2271967,7.0585117,3.9900558,0.95993024,0.95993024,0.95993024,0.95993024,0.95993024,0.95993024,0.95993024,0.95993024,0.95993024,0.95993024,0.95993024,0.95993024,0.95993024,0.95993024,0.95993024,0.95993024,0.95993024,0.95993024,0.95993024,0.95993024,0.95993024,0.95993024,0.9599301,0.9599301,0.95993024
-1.3906784,-1.3906784,-1.3906784,-6.516702,-14.142252,-16.535471,-15.209439,-10.787338,-8.158271,-2.2808561,-2.1648054,-5.8955817,-3.9325714,-9.173403,-14.657223,-15.156097,-13.718924,-10.867233,-10.773085,-15.153753,-17.121805,-17.81836,-16.559917,-15.273382,-14.072278,-15.392837,-17.035849,-17.245577,-17.943953,-15.737819,-14.048502,-13.487687,-16.690079,-19.241405,-21.467722,-20.843544,-18.518583,-12.832642,-5.0205255,0.16186634,0.3997217,-10.404495,-14.763909,-15.649399,-16.27978,-16.075409,-12.750087,-12.937551,-19.749357,-23.24085,-23.788797,-21.75844,-20.237392,-16.824501,-12.964367,-6.476388,1.4067988,1.7124087,2.715923,2.5986452,2.604527,1.8546321,0.62094754,-6.711001,-10.2779,-6.4988027,-2.700841,0.705065,0.778338,2.2914197,4.660074,4.228083,2.6271396,0.22088866,-1.3906784,-1.3906784,-1.3906784,-1.3906784,-1.3906784,-1.3906784,-1.3906784,-1.3906784,-1.3906784,-1.3906784,-1.3906784,-1.3906784,-1.3906784,-1.3906784,-1.3906784,-1.3906784,-1.3906784,-1.3906784,-1.3906784,-1.3906784,-1.3906784,-1.3906784,-1.3906785,-1.3906785,-1.3906784
