-639.02606,-639.02606,-639.02606,-637.78516,-382.05002,-227.28607,-159.85043,-117.569275,-126.55633,-189.25293,-261.14087,-348.55942,-311.4462,-268.45206,-227.58763,-203.65266,-200.34642,-250.48764,-335.65887,-345.83618,-304.22183,-282.18286,-286.56683,-326.23648,-376.57303,-306.7842,-235.82666,-197.74808,-194.54665,-206.41618,-229.5269,-288.5202,-372.43695,-482.78702,-575.5493,-621.3762,-638.84503,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606,-639.02606
0.096198425,0.096198425,0.096198425,1.0084623,128.49327,161.82994,170.45816,142.58478,136.972,141.99919,141.0957,120.97022,92.24472,99.68398,129.47447,150.97949,162.26468,171.61424,147.87576,94.34192,93.38168,120.03769,136.92342,139.75467,159.70198,207.14223,208.94814,186.42688,165.26683,151.82256,152.34952,149.83803,129.81645,100.42795,48.680805,13.891815,0.29336172,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425,0.096198425
0.2638713,0.2638713,0.2638713,1.3848541,-53.85816,-99.07462,-129.61874,-120.51345,-117.03522,-122.53163,-91.211716,-65.37746,-86.268105,-98.08813,-95.40992,-89.02594,-82.88496,-61.36608,-27.2182,-31.56866,-31.447891,-20.800032,-10.761287,-2.686081,1.9125395,-26.403961,-53.071964,-75.62615,-102.12887,-108.802444,-94.62064,-61.94757,-30.880215,-6.5396724,-6.4497313,1.1101143,0.4636184,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713,0.2638713
0.19885176,0.19885176,0.19885176,1.5176077,-15.774994,-9.111576,-24.236168,-50.25526,-54.120506,-40.599606,-32.412727,-22.347073,-4.2106314,6.4907217,7.3064947,-4.2834105,-3.1169906,22.94735,41.448776,60.786915,85.71547,92.780624,89.034386,71.08916,23.37372,-20.693443,-20.995985,-21.487078,-24.42927,-21.46937,-14.614947,-3.3403594,3.5072315,-0.25376382,-8.647114,1.4273707,0.43172646,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176,0.19885176
0.6569696,0.6569696,0.6569696,0.8057197,-20.951904,-43.313572,-58.4993,-53.718002,-56.09629,-63.07023,-52.320454,-28.55609,-31.313053,-39.959175,-39.66289,-30.597452,-27.662527,-27.62783,-21.286375,-32.30554,-43.232254,-42.82706,-38.854927,-32.90052,-25.800596,-38.93366,-50.047516,-53.199013,-53.398,-49.154125,-41.940422,-29.457626,-15.902102,-3.7515163,1.1135467,2.2303545,0.6387311,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696,0.6569696
0.49397382,0.49397382,0.49397382,0.018739121,4.889276,18.600273,31.297522,33.343315,36.31885,40.346653,33.41499,20.584385,22.765694,21.141212,2.5814002,-22.707853,-33.79845,-39.40416,-39.135677,-3.6625583,8.207306,-3.6268022,-12.093475,-10.467706,-5.022292,12.004806,22.414967,29.063377,32.392876,30.137253,22.957338,12.922373,6.0224004,2.7115455,5.111049,1.5905807,0.46478292,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382,0.49397382
-0.24848625,-0.24848625,-0.24848625,-0.35550046,-25.25992,-29.465029,-21.563318,-7.4385114,1.7541245,3.5343115,3.392039,-20.266205,-29.831066,-25.960932,-24.51408,-27.932663,-28.046543,-23.7784,-14.0889845,-4.3567066,2.5012264,4.345661,4.028259,3.2931929,3.5763195,7.8646646,6.77793,0.7781572,-11.834605,-21.720469,-26.330347,-28.506615,-28.723965,-25.31764,-18.27294,-7.917572,-0.20981042,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625,-0.24848625
0.22329229,0.22329229,0.22329229,0.119214244,0.89688647,4.786855,4.8810678,1.0146759,-2.026495,-2.0709386,-7.373521,-3.5082724,7.205554,11.117205,16.001707,23.623178,26.06487,22.762327,15.444846,5.745438,1.0434532,0.96135306,-0.04479003,-4.812921,-14.598991,-23.481283,-20.729967,-14.114212,-4.3269825,1.5115778,1.6600834,-1.9261062,-5.0736938,-7.983136,-4.518471,-1.3383945,0.16767782,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229,0.22329229
0.4206267,0.4206267,0.4206267,0.41301486,27.637535,28.078547,18.965805,7.3099604,-2.5566502,-7.1635876,-5.9887652,22.128998,29.081823,21.902332,19.944496,25.9122,26.159744,18.559776,6.954775,-7.249436,-19.115278,-21.844028,-20.289179,-15.977946,-8.466401,-8.74309,-9.340083,-3.7447684,9.675366,20.36067,25.687668,28.839645,30.388031,28.935823,22.281702,9.237852,0.35218385,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267,0.4206267
0.17077617,0.17077617,0.17077617,0.10838517,0.97038966,-3.5793529,-5.118231,-2.186553,-1.9531006,-4.1685205,-1.1151214,2.8173819,-2.3734715,-7.2484474,-11.356262,-14.015261,-15.666939,-17.398384,-15.772038,-13.094479,-14.876137,-16.694635,-15.961978,-11.054195,-1.1060139,4.9272733,2.7942424,0.766847,-1.3180146,-2.2050278,-1.5239245,0.83038515,3.572493,6.644111,5.956908,2.2050471,0.1652116,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617,0.17077617
-0.014752496,-0.014752496,-0.014752496,-0.10389301,-10.410921,-12.418808,-8.635616,-1.9783471,1.6648625,1.6921921,0.24339063,-10.430808,-13.575003,-10.586195,-6.214103,-2.4860044,-0.659974,0.031042818,1.5744438,-1.3116802,-1.4212737,0.6913086,1.4262638,0.2898059,-0.59184045,0.09391804,-0.5335987,-2.557925,-6.5956507,-10.067264,-12.056406,-13.917046,-14.9920225,-14.111579,-10.058213,-4.403469,-0.016478365,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496,-0.014752496
-0.61340076,-0.61340076,-0.61340076,-0.5547843,-11.352421,-22.967167,-28.077225,-22.276213,-21.572405,-25.482845,-21.002903,-16.342823,-21.486782,-23.631653,-18.055126,-8.155366,-4.303337,-3.8209193,-1.4977171,-14.204892,-21.146494,-17.751188,-13.892952,-11.259497,-6.63982,-10.470395,-16.845093,-21.041,-24.708797,-25.29875,-22.677095,-17.512846,-12.265642,-6.92576,-4.433067,-2.0290315,-0.6186483,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076,-0.61340076
-0.009631711,-0.009631711,-0.009631711,-0.1980494,5.9514956,12.602314,14.586105,10.556654,8.159297,9.061113,5.2909136,9.590498,17.065077,15.949104,8.499257,0.7890723,-3.2522368,-7.639721,-11.48067,-1.2762256,0.29580706,-5.6613674,-9.627338,-10.113353,-11.40619,-10.085947,-5.104262,1.6430818,9.896641,14.010875,12.80361,8.970081,6.3060803,4.0864787,5.002503,2.1471806,-0.050080474,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711,-0.009631711
0.48875445,0.48875445,0.48875445,0.29280865,-4.797731,-5.697656,-4.4216847,-1.7312778,-1.7122401,-2.8646803,-5.035431,-4.4992175,-1.8164811,-2.0562615,-2.93143,-1.9521121,-2.3287013,-5.8381767,-7.859245,-8.011665,-10.75169,-13.035274,-14.10809,-13.980795,-13.477396,-14.056243,-13.133615,-10.141711,-6.3628235,-4.6042137,-5.4174485,-7.4438095,-7.9865227,-6.9681897,-2.5850348,-0.781066,0.4451865,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445,0.48875445
-0.2866822,-0.2866822,-0.2866822,-0.40939355,-8.004315,-3.7877192,1.7315735,4.3616147,7.051118,9.444379,5.7828374,-4.5111556,-2.3043277,1.1392215,-0.43317148,-5.1149273,-6.6741176,-6.3798065,-5.02255,3.8292298,8.731323,7.129424,4.438851,1.5394235,-3.6361585,-3.492355,-0.109353654,1.8608325,1.6943867,-0.121517844,-3.2409718,-7.5512595,-10.566194,-11.878242,-8.088967,-3.4261358,-0.28844035,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822,-0.2866822
-0.51420164,-0.51420164,-0.51420164,-0.6238556,2.487643,0.05451775,-0.25146803,2.0116935,1.4991018,-0.9625626,-0.878014,1.6147076,-0.43844426,-2.4533222,-1.4856473,2.181041,2.878244,-0.2366779,-2.900466,-8.781988,-13.571113,-13.726613,-12.432285,-9.870364,-3.7644937,-0.09031759,-1.2233038,-1.462246,-0.6126073,-0.010516852,0.32932547,0.44945017,0.74388194,1.703027,2.0026186,0.037407562,-0.5429873,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164,-0.51420164
-0.2109648,-0.2109648,-0.2109648,-0.05325323,5.205177,3.1388113,-2.8006065,-7.900858,-11.161255,-12.076709,-8.72709,3.207256,4.782477,1.5945784,-0.43625897,-0.82542133,-1.097837,-0.5124937,-0.35420036,-1.5017713,-2.90214,-3.3216705,-2.7096088,-1.3187575,-0.4909457,-4.0044417,-5.7699833,-5.54492,-3.3837018,-0.3464707,2.7176402,6.7926803,9.95873,10.909968,7.5757747,3.4582512,-0.20129316,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648,-0.2109648
0.17513707,0.17513707,0.17513707,0.17903426,-2.0897243,-0.88600975,-0.5014169,-1.1579871,-0.8394075,0.30459023,0.4703318,0.19885533,1.248609,0.82981855,-2.994559,-8.384825,-10.388598,-9.687507,-7.594077,0.33927315,3.6677208,1.7672269,0.14679909,-0.08865234,-1.2767725,-1.5585744,-0.47299358,0.36393082,0.4675592,0.32004997,-0.13291569,-0.31376705,-0.044733945,0.17016223,0.50850034,0.5751637,0.1847315,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707,0.17513707
0.056254067,0.056254067,0.056254067,-0.002551791,-3.2541661,-7.9466558,-8.222583,-3.7643847,-2.6813686,-4.7959695,-3.7522726,-4.670258,-8.688183,-9.631776,-6.7541447,-1.8401346,-0.15336107,-1.1960701,-1.2560494,-7.8210187,-11.731122,-10.287399,-8.341059,-6.360938,-1.5598406,0.46632615,-1.9924874,-4.2280564,-6.496867,-7.726579,-7.493681,-6.514925,-5.3139753,-3.2369978,-1.8052492,-1.0560192,0.0437936,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067,0.056254067
-0.14314315,-0.14314315,-0.14314315,-0.13011566,-1.0362823,2.642694,4.7034707,3.4153275,3.8669393,5.703969,3.5799882,-0.6107603,2.1248286,4.9907866,5.8350706,4.884263,4.894787,5.9818654,5.7452445,7.8272953,10.488551,10.767515,9.648646,6.8315177,1.2633399,-0.8569698,1.1366186,2.43522,3.1520872,2.9923875,1.9190682,-0.13696595,-2.1901157,-4.161864,-3.6182332,-1.4141928,-0.13645962,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315,-0.14314315
-0.050705217,-0.050705217,-0.050705217,-0.019975994,-4.617564,-9.067069,-11.643023,-10.131155,-10.169136,-11.463625,-9.262203,-5.8055105,-7.153331,-8.752261,-8.614765,-7.0640545,-6.5069585,-6.2359614,-4.565451,-6.3418746,-8.093659,-7.8145304,-6.9439197,-5.6654983,-3.8844955,-5.760515,-8.0197525,-9.1457815,-10.045701,-9.838127,-8.629913,-6.224449,-3.6256578,-1.2010705,-0.31421894,0.055122815,-0.050509255,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217,-0.050705217
