-602.7665,-602.7665,-602.7665,-600.404,-531.57214,-411.76678,-341.34424,-285.93747,-245.73746,-253.32356,-312.87878,-396.3538,-342.0205,-297.9094,-264.44415,-254.76518,-278.19098,-347.63083,-379.3583,-416.30646,-448.2866,-339.68277,-254.92969,-238.78998,-265.00928,-298.36224,-366.47598,-408.66956,-365.12985,-283.27667,-230.64946,-216.79172,-241.52075,-294.01627,-314.38843,-328.6632,-339.42435,-274.83694,-214.2743,-230.06851,-263.7303,-277.73886,-254.09839,-254.26949,-281.049,-317.7797,-332.0755,-330.49725,-282.53265,-258.75366,-228.29478,-226.71431,-259.65482,-322.46838,-405.669,-496.7142,-551.60754,-580.316,-597.6706,-602.7665,-602.7665,-602.7665,-602.7665,-602.7665,-602.7665,-602.7665,-602.7665,-602.7665,-602.7665,-602.7665,-602.7665,-602.7665,-602.76654,-602.76654,-602.76654,-602.76654,-602.76654,-602.76654,-602.76654,-602.76654,-602.76654,-602.76654,-602.7665
0.020540988,0.020540988,0.020540988,-0.9297694,34.33844,88.95473,96.98173,104.95181,121.3167,127.661385,119.70659,78.23126,72.20076,89.46778,121.58523,141.86484,152.57484,140.48123,146.84647,155.57758,163.94861,192.565,174.9283,144.72093,96.73972,101.58439,131.29756,151.01001,171.84882,169.2121,151.24693,156.42096,195.07596,204.96593,199.17647,195.99458,191.37593,169.72737,93.94432,19.527618,-40.842064,-47.93536,14.557994,64.58984,89.46043,92.8445,18.173042,-42.845222,35.785103,94.81725,121.386925,125.085915,128.22188,130.54137,124.665306,93.427505,60.285263,31.174685,8.494529,0.020540988,0.020540988,0.020540988,0.020540988,0.020540988,0.020540988,0.020540988,0.020540988,0.020540988,0.020540988,0.020540988,0.020540988,0.020540988,0.020541197,0.020541197,0.020541197,0.020541197,0.020541197,0.020541197,0.020541197,0.020541197,0.020541197,0.020541197,0.020540988
0.70219976,0.70219976,0.70219976,-1.2799366,12.057931,13.844906,-11.125574,-51.634018,-55.409397,-41.044724,-14.50982,11.456663,-2.2489033,-10.021461,-25.798477,-28.127394,-22.162682,-7.0773997,4.920762,24.43695,46.673954,-12.53546,-68.617096,-77.196625,-55.459488,-54.36416,-37.498905,11.678284,16.588543,-6.1839056,-17.749594,-30.675858,-45.818798,-25.536081,-7.969432,4.4769855,12.036545,-28.768742,-58.096478,-60.112488,-88.28009,-81.14566,-35.839954,-22.229265,-22.43785,-20.042385,22.402376,5.75778,11.367921,-22.614523,-62.938732,-78.652374,-78.49792,-60.38574,-20.682909,20.857342,35.295383,25.689453,7.9490848,0.70219976,0.70219976,0.70219976,0.70219976,0.70219976,0.70219976,0.70219976,0.70219976,0.70219976,0.70219976,0.70219976,0.70219976,0.70219976,0.7021995,0.7021995,0.7021995,0.7021995,0.7021995,0.7021995,0.7021995,0.7021995,0.7021995,0.7021995,0.70219976
0.30548123,0.30548123,0.30548123,2.7286763,52.719784,90.86122,97.96626,87.9075,90.73055,89.78591,84.58802,65.35168,76.42503,94.51949,86.26281,73.201164,46.24979,18.70639,-5.870394,-12.8978,-10.997021,-30.649569,2.2931824,32.310184,52.5812,52.881313,40.453705,9.625223,5.3553658,-12.853225,-26.804794,-33.061035,-19.268784,-20.439663,-10.53606,-10.372282,-11.740513,3.7404954,59.319992,97.93388,85.30847,85.23012,116.449,109.49956,98.0857,98.569786,74.42683,68.517654,96.68726,113.25012,92.95465,76.04283,52.823994,29.625998,18.048483,17.367346,24.938189,19.747564,6.260061,0.30548123,0.30548123,0.30548123,0.30548123,0.30548123,0.30548123,0.30548123,0.30548123,0.30548123,0.30548123,0.30548123,0.30548123,0.30548123,0.305481,0.305481,0.305481,0.305481,0.305481,0.305481,0.305481,0.305481,0.305481,0.305481,0.30548123
0.5678384,0.5678384,0.5678384,0.48861086,4.5973077,-4.227077,-19.055119,-20.251282,-12.152633,-8.782335,-7.27761,-17.247265,-29.866182,-30.016674,-32.69206,-34.243053,-30.107515,-21.992197,-26.948572,-20.68152,-12.304217,-7.9804506,-5.405733,-1.9594159,8.090141,11.923032,20.252441,-18.55012,-55.967472,-66.44604,-68.15053,-63.187145,-50.890392,-15.004066,-21.316448,-41.19356,-47.238995,-40.7082,-40.195435,-28.93875,-47.543564,-50.674988,-34.871544,-16.22655,-0.044198737,-5.60868,-5.931048,-19.692547,-22.445082,-16.011063,-19.694744,-23.091972,-18.148241,-5.5001907,13.675632,20.478142,19.33102,14.232138,5.623597,0.5678384,0.5678384,0.5678384,0.5678384,0.5678384,0.5678384,0.5678384,0.5678384,0.5678384,0.5678384,0.5678384,0.5678384,0.5678384,0.5678386,0.5678386,0.5678386,0.5678386,0.5678386,0.5678386,0.5678386,0.5678386,0.5678386,0.5678386,0.5678384
2.5642097,2.5642097,2.5642097,2.3835394,-3.5013897,-9.523667,-11.111629,-20.620195,-25.215698,-22.159107,-15.208169,0.59314126,1.1371634,-2.26605,-4.88373,-6.389844,-9.393119,-8.413733,-4.5700707,-3.0561943,-4.808324,-22.813189,-32.440796,-32.803085,-29.444931,-30.513699,-32.142403,-11.481062,-1.807037,-2.1721551,-1.1043292,-4.695354,-15.736306,-24.347313,-13.821194,-3.789057,0.20851013,-3.0658364,1.6191555,3.7440896,10.166659,13.976889,5.719057,-5.753972,-14.301344,-12.163413,3.156296,14.172356,9.287684,-3.4705439,-8.541579,-8.418438,-9.930279,-10.580351,-10.601932,-6.740972,-3.7454746,-1.4980389,1.7223965,2.5642097,2.5642097,2.5642097,2.5642097,2.5642097,2.5642097,2.5642097,2.5642097,2.5642097,2.5642097,2.5642097,2.5642097,2.5642097,2.56421,2.56421,2.56421,2.56421,2.56421,2.56421,2.56421,2.56421,2.56421,2.56421,2.5642097
-1.2865934,-1.2865934,-1.2865934,-1.9072769,-0.40127614,1.0984924,-1.5834156,-5.8377013,-8.384791,-9.046605,-6.107399,-2.8805056,-2.9833138,-5.928127,-11.942594,-12.092491,-6.9886227,-1.7916226,1.9466833,4.256161,10.250204,4.093457,-8.401721,-11.362754,-6.338392,-7.095029,-5.384412,7.789952,13.577798,11.623494,9.93438,6.3950896,1.4162135,1.450249,-1.8140804,0.9426505,2.7989151,-11.6769085,-24.005362,-25.547737,-25.91089,-25.232718,-15.6012745,-11.287286,-11.125921,-10.481708,0.45335412,-4.3380356,-8.46031,-19.487976,-30.149345,-34.275852,-33.16871,-29.467178,-20.615795,-6.75807,0.4809161,1.0542467,-1.5664194,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934,-1.2865934
0.35977948,0.35977948,0.35977948,0.8395716,7.052385,9.468661,10.534751,11.56834,10.889006,7.9786353,5.432768,1.5911524,4.61307,6.1751714,0.525313,-3.5762863,-7.0261674,-9.583558,-15.166379,-18.070986,-17.16181,-17.18483,-7.7071896,0.5775018,9.24396,8.854634,3.6240654,-8.891922,-13.644953,-16.072773,-16.88238,-17.958418,-17.22617,-16.672005,-19.796144,-22.403202,-23.16594,-19.854761,-5.7221856,8.616916,12.802002,12.2365265,13.998858,11.528809,9.611518,8.787281,9.717137,11.361169,6.8833227,5.0788484,-1.4971095,-5.5202208,-8.981935,-12.620585,-12.799694,-7.7372293,-1.6549526,0.8813189,0.18946706,0.35977948,0.35977948,0.35977948,0.35977948,0.35977948,0.35977948,0.35977948,0.35977948,0.35977948,0.35977948,0.35977948,0.35977948,0.35977948,0.35977954,0.35977954,0.35977954,0.35977954,0.35977954,0.35977954,0.35977954,0.35977954,0.35977954,0.35977954,0.35977948
2.2532232,2.2532232,2.2532232,2.230112,-7.8823576,-15.796052,-14.6891775,-9.455287,-9.144146,-9.624841,-11.125449,-9.75767,-10.681012,-12.375376,-8.375984,-6.4332376,-4.6239033,-2.8000045,-0.9725077,-1.9229707,-5.9451647,2.0618024,4.8326187,2.0742495,-3.6239192,-3.4428675,-3.4004886,-6.201987,-8.176296,-3.3487077,0.32102206,3.2633457,3.2204716,1.9321359,0.9045732,-0.6080127,-1.3766539,4.2201552,2.8473978,-1.4989604,3.4314532,2.9683738,-9.532262,-11.8495,-10.547379,-10.897536,-12.50467,-7.6597877,-12.168701,-9.62298,-0.40339264,4.770544,8.031346,9.300917,5.608938,-1.373533,-5.5582433,-3.8401341,0.81931615,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232,2.2532232
0.4269555,0.4269555,0.4269555,-0.07887529,-10.533581,-19.724073,-21.97079,-19.8163,-20.77548,-21.266905,-20.25761,-16.275858,-18.570215,-22.917671,-23.227213,-21.371243,-15.323342,-8.553072,-3.9628925,-2.66131,-2.1681037,1.8168392,-4.5466723,-9.537495,-11.062001,-11.182058,-9.301455,-5.3533106,-6.445508,-3.2534509,-0.2211314,0.8154106,-2.6003888,-1.0697132,-4.6137877,-5.672869,-5.5306463,-9.255273,-19.411707,-24.190138,-20.24487,-20.341803,-26.572607,-24.987785,-22.395088,-22.837828,-15.342081,-13.863117,-22.79876,-28.39827,-26.436964,-23.888618,-18.96667,-13.6021595,-9.428757,-6.3172803,-5.7320824,-3.7186499,-0.96891814,0.4269555,0.4269555,0.4269555,0.4269555,0.4269555,0.4269555,0.4269555,0.4269555,0.4269555,0.4269555,0.4269555,0.4269555,0.4269555,0.4269559,0.4269559,0.4269559,0.4269559,0.4269559,0.4269559,0.4269559,0.4269559,0.4269559,0.4269559,0.4269555
