-545.1923,-545.1923,-545.1923,-545.1923,-452.26807,-338.77765,-243.10735,-181.4539,-171.98538,-218.68898,-312.61807,-410.79712,-422.72714,-333.1271,-285.97247,-263.9727,-272.99814,-298.2617,-329.04187,-385.18292,-340.96927,-264.04306,-251.26878,-263.46136,-315.8563,-334.02954,-289.6214,-218.76532,-221.938,-260.5631,-242.24994,-243.73904,-270.57404,-292.2629,-322.96634,-321.65253,-305.62012,-297.79935,-285.1222,-284.45944,-292.48114,-318.63528,-376.32834,-463.6191,-520.1616,-544.9548,-545.1923,-545.1923,-545.1923,-545.1923,-545.1923,-545.1923,-545.1923,-545.1923,-545.1923,-545.1923,-545.1923,-545.1923,-545.1923,-545.1923,-545.1923,-545.1923,-545.1923,-545.1923,-545.19226,-545.19226,-545.19226,-545.19226,-545.19226,-545.19226,-545.19226
0.2671136,0.2671136,0.2671136,0.2671136,91.28475,178.2321,194.77016,178.46405,168.2114,168.3064,164.3828,122.76246,73.01434,62.688198,76.206245,97.2719,102.545525,91.32926,75.38212,60.211075,15.6320095,5.872185,21.791714,106.05051,156.8743,165.25116,157.21465,92.14413,29.356096,-31.593843,-5.2054505,46.171062,91.90656,106.65401,54.331932,-29.481325,-58.010494,-39.802467,12.001665,65.10994,89.21921,82.9089,65.23457,43.41847,27.121065,0.60170317,0.2671136,0.2671136,0.2671136,0.2671136,0.2671136,0.2671136,0.2671136,0.2671136,0.2671136,0.2671136,0.2671136,0.2671136,0.2671136,0.2671136,0.2671136,0.2671136,0.2671136,0.2671136,0.26710892,0.26710892,0.26710892,0.26710892,0.26710892,0.26710892,0.26710892
1.5731882,1.5731882,1.5731882,1.5731882,19.704567,19.377968,-20.17578,-72.75129,-92.176506,-73.39961,-36.178204,-3.1032834,-11.048794,-26.30779,-13.917512,3.5703552,13.670155,20.650064,16.075073,16.678656,-37.914577,-78.7897,-88.439705,-47.21998,5.9976225,32.43547,-8.165129,-48.77627,-60.665894,-63.271812,-38.867016,-43.029778,-44.569572,-31.602951,-15.037002,-14.238246,-32.122047,-33.928936,-9.833428,3.0259209,19.36932,27.683489,31.82524,32.522343,17.707031,1.675129,1.5731882,1.5731882,1.5731882,1.5731882,1.5731882,1.5731882,1.5731882,1.5731882,1.5731882,1.5731882,1.5731882,1.5731882,1.5731882,1.5731882,1.5731882,1.5731882,1.5731882,1.5731882,1.5731878,1.5731878,1.5731878,1.5731878,1.5731878,1.5731878,1.5731878
-0.12466712,-0.12466712,-0.12466712,-0.12466712,-30.294222,-34.844257,-30.448414,-33.653477,-35.650776,-30.899025,-26.032282,-6.5467787,33.05912,66.33309,89.3439,97.47698,102.649055,103.87941,103.177155,94.61269,76.17485,54.07617,29.060837,-2.4257364,-11.774827,-14.970219,-11.481696,50.017498,91.45917,81.85772,86.880424,94.44753,87.93647,81.22868,86.02526,74.69614,53.540886,59.221924,91.05864,103.60986,103.33106,100.63427,93.06795,71.288055,28.432278,0.2840728,-0.12466712,-0.12466712,-0.12466712,-0.12466712,-0.12466712,-0.12466712,-0.12466712,-0.12466712,-0.12466712,-0.12466712,-0.12466712,-0.12466712,-0.12466712,-0.12466712,-0.12466712,-0.12466712,-0.12466712,-0.12466712,-0.124666214,-0.124666214,-0.124666214,-0.124666214,-0.124666214,-0.124666214,-0.124666214
0.62276936,0.62276936,0.62276936,0.62276936,-32.492348,-47.21694,-51.21988,-48.631664,-47.415237,-41.825283,-26.88462,-11.612956,6.5502014,-11.538493,-25.10674,-33.440674,-33.285206,-32.15805,-15.472169,1.7259676,-13.876907,-22.92309,-23.114105,-33.36104,-40.725048,-59.110672,-38.42884,-31.923067,-24.544884,-31.85207,-24.59021,-4.6518755,21.9528,26.179594,-6.077197,-40.53279,-55.0524,-59.163063,-41.68931,-37.432465,-37.279976,-35.16586,-24.789282,-6.9174542,3.4132736,0.7290477,0.62276936,0.62276936,0.62276936,0.62276936,0.62276936,0.62276936,0.62276936,0.62276936,0.62276936,0.62276936,0.62276936,0.62276936,0.62276936,0.62276936,0.62276936,0.62276936,0.62276936,0.62276936,0.6227684,0.6227684,0.6227684,0.6227684,0.6227684,0.6227684,0.6227684
0.8019424,0.8019424,0.8019424,0.8019424,-0.87931836,-8.72396,-3.4501023,8.438462,13.490384,6.275659,-9.086082,-16.836851,-14.920494,-3.0610917,-2.6975877,-4.322988,-7.119683,-8.293407,-13.38717,-18.541994,11.037188,28.449856,29.546532,13.461451,-3.571803,-2.5592968,-0.9277219,14.658811,21.819094,33.528625,21.915508,7.2736764,-10.819382,-17.766727,1.8515316,27.97243,41.818474,41.050255,19.161346,5.3885846,-4.1284184,-7.809853,-11.324297,-15.434434,-10.822133,0.5703731,0.8019424,0.8019424,0.8019424,0.8019424,0.8019424,0.8019424,0.8019424,0.8019424,0.8019424,0.8019424,0.8019424,0.8019424,0.8019424,0.8019424,0.8019424,0.8019424,0.8019424,0.8019424,0.80194247,0.80194247,0.80194247,0.80194247,0.80194247,0.80194247,0.80194247
-1.8941227,-1.8941227,-1.8941227,-1.8941227,7.752654,13.685297,4.6176248,-13.548061,-20.595774,-12.338981,4.4255385,13.899501,3.0905297,-4.966754,-0.6653633,1.5787424,4.3597145,8.58788,9.322944,9.692356,-20.249838,-40.959522,-44.286392,-24.779947,0.6975792,11.471559,-6.233262,-30.708628,-38.20238,-36.94883,-29.483229,-32.532722,-31.096731,-24.727884,-23.508438,-21.141657,-24.692022,-24.988367,-15.170749,-7.470531,4.9315133,12.780742,16.562237,17.540115,8.40231,-1.6266043,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227,-1.8941227
0.9070272,0.9070272,0.9070272,0.9070272,-6.4515305,-17.459915,-24.066475,-23.743399,-23.029158,-24.767973,-28.045614,-23.930359,-14.373563,-13.259215,-15.3123,-12.719213,-12.355693,-13.657616,-14.844315,-13.324215,0.40575355,8.270299,8.593605,0.552657,-8.614997,-10.811328,-6.5933084,4.387253,9.159485,10.2419,10.353859,9.489361,6.071782,3.9523835,10.427414,12.171134,11.258312,9.4767,4.493958,-2.1052868,-10.277178,-14.936881,-15.832096,-13.934009,-6.603541,0.62645066,0.9070272,0.9070272,0.9070272,0.9070272,0.9070272,0.9070272,0.9070272,0.9070272,0.9070272,0.9070272,0.9070272,0.9070272,0.9070272,0.9070272,0.9070272,0.9070272,0.9070272,0.9070272,0.90702724,0.90702724,0.90702724,0.90702724,0.90702724,0.90702724,0.90702724
0.3942717,0.3942717,0.3942717,0.3942717,0.77239805,-0.74277204,4.741086,15.254813,19.407768,14.469638,5.193558,-3.5303926,-6.151152,-6.8638215,-12.432681,-16.016022,-18.627882,-20.45448,-20.50716,-19.797039,-2.548155,10.741862,16.203129,11.147154,0.34257033,-3.9022915,3.3645701,4.7825356,2.0928183,4.7989483,-1.0425868,-2.6659865,-3.6753728,-5.9449673,-6.507098,-2.675537,4.363857,3.6216965,-7.7740445,-13.969488,-19.07593,-21.453602,-21.790558,-19.10506,-8.807766,0.24344915,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717,0.3942717
-0.79721266,-0.79721266,-0.79721266,-0.79721266,-2.5807326,-2.2056296,6.9912477,16.104872,19.595228,18.48167,17.585072,11.431545,0.98404264,-3.3152997,-8.924404,-19.047516,-22.541233,-20.268353,-15.697467,-13.582092,-12.778781,-11.456968,-8.344566,-10.818493,-12.381416,-13.522091,-13.244975,-23.283566,-25.73688,-15.125945,-23.432432,-31.612556,-33.427555,-33.486748,-35.70455,-22.219532,-10.253387,-11.862536,-23.299616,-27.798824,-23.711134,-17.581537,-12.746478,-7.450705,-3.5661168,-0.60554826,-0.79721266,-0.79721266,-0.79721266,-0.79721266,-0.79721266,-0.79721266,-0.79721266,-0.79721266,-0.79721266,-0.79721266,-0.79721266,-0.79721266,-0.79721266,-0.79721266,-0.79721266,-0.79721266,-0.79721266,-0.79721266,-0.7972126,-0.7972126,-0.7972126,-0.7972126,-0.7972126,-0.7972126,-0.7972126
0.07824415,0.07824415,0.07824415,0.07824415,-4.7494106,-9.28116,-7.457831,-2.3529568,-0.21251498,-2.3770454,-6.6463146,-7.8913984,-4.518604,-1.8716245,-3.245152,-4.7706375,-5.7949753,-6.236659,-6.1584406,-6.1088557,3.3415923,8.989837,9.302765,1.6370486,-6.1212244,-8.2869215,-4.6723595,2.8273942,6.6992354,9.776856,6.348204,3.7139292,0.3624185,-1.8570578,1.2249899,6.1810985,9.321143,8.652295,2.9396584,-1.5222721,-5.24789,-6.6007214,-6.872052,-6.522535,-3.7740295,0.0039451444,0.07824415,0.07824415,0.07824415,0.07824415,0.07824415,0.07824415,0.07824415,0.07824415,0.07824415,0.07824415,0.07824415,0.07824415,0.07824415,0.07824415,0.07824415,0.07824415,0.07824415,0.07824415,0.07824421,0.07824421,0.07824421,0.07824421,0.07824421,0.07824421,0.07824421
-0.91783553,-0.91783553,-0.91783553,-0.91783553,-2.2917705,-6.4683676,-16.045805,-23.735353,-26.389128,-23.64441,-17.109882,-10.294861,-8.185449,-16.685614,-19.780619,-17.248873,-15.676487,-15.655587,-14.073966,-9.67534,-15.089626,-17.948744,-16.633701,-10.343739,-5.43915,-5.845678,-6.0655465,-12.956795,-16.831802,-20.292934,-14.0739765,-9.206305,-2.969042,0.0064344807,-3.9529488,-13.159641,-19.047882,-20.72856,-15.882109,-14.904281,-15.325716,-16.021948,-13.933185,-8.539117,-2.5123084,-1.0341756,-0.91783553,-0.91783553,-0.91783553,-0.91783553,-0.91783553,-0.91783553,-0.91783553,-0.91783553,-0.91783553,-0.91783553,-0.91783553,-0.91783553,-0.91783553,-0.91783553,-0.91783553,-0.91783553,-0.91783553,-0.91783553,-0.91783524,-0.91783524,-0.91783524,-0.91783524,-0.91783524,-0.91783524,-0.91783524
