-584.4781,-584.4781,-584.4781,-584.32184,-374.6428,-220.08736,-153.0729,-120.28758,-129.36812,-183.13173,-254.7538,-341.6077,-304.75055,-261.47256,-222.13228,-201.58917,-195.46675,-230.24742,-291.2695,-280.55734,-283.75635,-265.76,-255.47179,-221.28484,-236.95744,-304.30618,-339.83862,-311.97903,-267.98938,-242.4331,-239.0378,-244.53836,-246.63713,-258.53113,-298.3523,-369.28662,-459.0076,-529.99225,-564.986,-581.7994,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781,-584.4781
2.7487247,2.7487247,2.7487247,2.8497412,111.79811,159.20776,181.1399,174.88007,169.28992,158.86948,140.16734,112.307434,100.518105,113.18998,140.46887,165.46452,173.00822,155.0603,115.34236,80.17215,73.078964,128.76428,171.5099,181.2006,178.08022,157.58105,134.03937,126.629486,115.61743,112.68904,115.611404,120.803474,129.46455,131.41812,122.59496,101.94219,67.702835,32.110054,11.607668,4.076363,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247,2.7487247
4.7511277,4.7511277,4.7511277,4.697701,-53.357983,-79.2886,-91.237076,-88.3739,-85.412735,-79.50469,-69.16332,-53.967228,-48.3126,-55.264194,-69.6617,-82.69071,-86.622055,-77.05557,-56.05344,-38.138462,-34.468857,-63.202232,-85.22161,-90.549286,-88.78462,-77.56715,-65.125435,-61.620834,-56.4398,-55.208088,-56.741844,-59.345272,-63.762733,-64.638756,-59.696396,-48.362396,-29.866053,-10.873431,0.004690547,4.0423613,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277,4.7511277
5.109607,5.109607,5.109607,5.1051025,-0.118811056,-2.954703,-4.2267594,-4.32505,-4.071924,-3.272702,-2.0593243,-0.4281114,-0.3920343,-1.1675119,-2.35854,-3.312087,-3.5991795,-2.7364826,-0.96908903,0.020514157,0.26772958,-1.6097889,-3.0196862,-3.6224177,-3.386885,-2.156057,-1.1141428,-1.1331834,-1.1844689,-1.3212692,-1.4415824,-1.552844,-1.8013381,-1.7558899,-1.1298447,0.13758744,1.9910512,3.7197466,4.663128,5.0448503,5.109607,5.109607,5.109607,5.109607,5.109607,5.109607,5.109607,5.109607,5.109607,5.109607,5.109607,5.109607,5.109607,5.109607,5.109607,5.109607,5.109607,5.109607,5.109607,5.109607,5.109607,5.109607,5.109607,5.109607
2.9816785,2.9816785,2.9816785,2.9546387,-26.468267,-39.671627,-45.751305,-44.343853,-42.844753,-39.81773,-34.54201,-26.808222,-24.00036,-27.541842,-34.825764,-41.402115,-43.38637,-38.5378,-27.908815,-18.905691,-17.056087,-31.531546,-42.621048,-45.336254,-44.432507,-38.720295,-32.424286,-30.689116,-28.126759,-27.532867,-28.308014,-29.61237,-31.832903,-32.261646,-29.734613,-23.960144,-14.562927,-4.9349566,0.57378536,2.6223516,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785,2.9816785
0.07968431,0.07968431,0.07968431,0.081113376,1.6195366,2.2846048,2.592582,2.5010824,2.4220295,2.277222,2.0156045,1.6245072,1.4539075,1.6315337,2.0176418,2.372507,2.479611,2.226191,1.6642787,1.1622189,1.0613343,1.8538275,2.462412,2.5981748,2.5547826,2.267254,1.9341525,1.826601,1.6665864,1.6230739,1.6644942,1.7388833,1.8624841,1.8911546,1.7681484,1.4786788,0.99684745,0.49442586,0.20460922,0.09842291,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431,0.07968431
-2.557011,-2.557011,-2.557011,-2.5664237,-12.557905,-16.658333,-18.572752,-17.82346,-17.304235,-16.480333,-14.904435,-12.479337,-11.165437,-12.253729,-14.806865,-17.206896,-17.93153,-16.286488,-12.583762,-9.051956,-8.360602,-13.815923,-18.017363,-18.845364,-18.596977,-16.826057,-14.628884,-13.78472,-12.520074,-12.129611,-12.406327,-12.943033,-13.810676,-14.051013,-13.331119,-11.5589695,-8.512045,-5.257594,-3.3599045,-2.6782835,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011,-2.557011
-0.9669213,-0.9669213,-0.9669213,-0.9679155,-1.9745083,-2.3114605,-2.4744966,-2.3450885,-2.290761,-2.2482986,-2.1323848,-1.9280405,-1.7240548,-1.8109758,-2.0840192,-2.3589604,-2.4420614,-2.2766185,-1.8850439,-1.4349402,-1.3527187,-2.0095654,-2.5194087,-2.58414,-2.5707433,-2.425883,-2.1927717,-2.057068,-1.8512653,-1.7744132,-1.8049718,-1.8776759,-1.9876585,-2.030698,-1.9856424,-1.8446152,-1.5663066,-1.2414241,-1.0448714,-0.9789903,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213,-0.9669213
1.4052631,1.4052631,1.4052631,1.4107429,7.2331934,9.631787,10.750966,10.320769,10.018438,9.533468,8.610003,7.1920185,6.4349174,7.071827,8.557753,9.952387,10.373453,9.414785,7.25927,5.2124147,4.8110375,7.9772553,10.415257,10.9000025,10.753868,9.717867,8.438889,7.9530168,7.225428,7.002375,7.1633086,7.4738417,7.9767537,8.114556,7.69176,6.65457,4.8755746,2.9787142,1.8734937,1.4759511,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631,1.4052631
-0.39434075,-0.39434075,-0.39434075,-0.39942893,-5.869286,-8.222014,-9.312357,-8.978591,-8.697202,-8.188684,-7.2652125,-5.8809247,-5.2631483,-5.8911414,-7.2664247,-8.533335,-8.915723,-8.014734,-6.0139556,-4.2141256,-3.8534627,-6.687956,-8.865325,-9.345104,-9.192644,-8.175589,-6.989407,-6.5990796,-6.017877,-5.8572974,-6.0049863,-6.2723927,-6.7153883,-6.820273,-6.3872247,-5.363888,-3.6552231,-1.8693331,-0.8380509,-0.46094233,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075,-0.39434075
-0.6597005,-0.6597005,-0.6597005,-0.6608536,-1.8606976,-2.3152485,-2.5303135,-2.4135268,-2.3501716,-2.271387,-2.1034458,-1.8320962,-1.6387098,-1.7581043,-2.0725708,-2.377263,-2.4693022,-2.271897,-1.8180302,-1.34703,-1.257758,-1.9661889,-2.513764,-2.6039062,-2.5798585,-2.3838747,-2.1141784,-1.9876208,-1.7967789,-1.7312388,-1.7658017,-1.8395165,-1.9549305,-1.9931515,-1.9203587,-1.7261944,-1.3745447,-0.9852137,-0.7546569,-0.67418975,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005,-0.6597005
-0.18787014,-0.18787014,-0.18787014,-0.19513154,-8.027407,-11.436722,-13.013827,-12.56455,-12.162703,-11.413023,-10.067943,-8.064551,-7.2180014,-8.129292,-10.090149,-11.886625,-12.428802,-11.138526,-8.283466,-5.756381,-5.2466264,-9.24836,-12.320145,-13.017065,-12.792581,-11.31844,-9.626195,-9.094195,-8.303617,-8.09361,-8.303661,-8.676662,-9.298996,-9.439179,-8.804506,-7.3192687,-4.857415,-2.2986166,-0.82477814,-0.283316,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014,-0.18787014
-0.10777741,-0.10777741,-0.10777741,-0.10678925,0.96834344,1.4506769,1.6727829,1.6212643,1.5664829,1.4559406,1.2632333,0.98070174,0.8779819,1.0073524,1.273538,1.5138972,1.58642,1.4092505,1.0208294,0.6916931,0.6240865,1.1532071,1.5585684,1.6577528,1.6247486,1.4160762,1.1859963,1.122508,1.0287479,1.0069846,1.0353135,1.0830064,1.1641835,1.1798812,1.0875872,0.87664646,0.53331333,0.1815058,-0.019796211,-0.09464758,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741,-0.10777741
-0.3202843,-0.3202843,-0.3202843,-0.32533476,-5.7595735,-8.104656,-9.190906,-8.864747,-8.585394,-8.076102,-7.1543245,-5.7750216,-5.1684866,-5.79468,-7.159413,-8.414732,-8.7936125,-7.898462,-5.9125805,-4.1339736,-3.776926,-6.582153,-8.736619,-9.215157,-9.062517,-8.048703,-6.8714314,-6.488751,-5.9192343,-5.763481,-5.909938,-6.173725,-6.6115613,-6.7138653,-6.280868,-5.2604146,-3.5599885,-1.7854269,-0.7614012,-0.38646713,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843,-0.3202843
-1.5288234,-1.5288234,-1.5288234,-1.5312063,-3.9988902,-4.9152827,-5.3503656,-5.0970955,-4.9663053,-4.814105,-4.479098,-3.930716,-3.515614,-3.7556589,-4.4062514,-5.040943,-5.2326865,-4.826759,-3.8888068,-2.8972452,-2.710593,-4.193614,-5.340792,-5.5216527,-5.475015,-5.080078,-4.5225506,-4.2499766,-3.8384633,-3.6945703,-3.7663047,-3.9224315,-4.1652746,-4.248449,-4.1054006,-3.7151656,-2.998888,-2.1988869,-1.7234051,-1.558587,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234,-1.5288234
-0.5069098,-0.5069098,-0.5069098,-0.5078946,-1.5365882,-1.9326001,-2.1194558,-2.0237894,-1.9696385,-1.8987378,-1.7512069,-1.5152563,-1.3553809,-1.4596243,-1.7279243,-1.9864113,-2.064486,-1.895216,-1.5076247,-1.1116116,-1.0361136,-1.6346174,-2.0969214,-2.1757514,-2.1541722,-1.9833683,-1.7531153,-1.6488018,-1.4916687,-1.4385816,-1.4679923,-1.5296506,-1.6267338,-1.6579452,-1.5932629,-1.4236915,-1.1198318,-0.7857893,-0.58856434,-0.5193445,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098,-0.5069098
0.30182472,0.30182472,0.30182472,0.30128172,-0.3064531,-0.6049603,-0.74064094,-0.7298321,-0.6995515,-0.6232969,-0.49981308,-0.3265322,-0.29279125,-0.3736358,-0.51872575,-0.64333385,-0.680899,-0.5806538,-0.36739078,-0.21336539,-0.17941917,-0.44208768,-0.6418231,-0.7042348,-0.6816299,-0.55227983,-0.4262166,-0.4075338,-0.38115975,-0.38159874,-0.39670157,-0.41733226,-0.45555285,-0.45803213,-0.39653206,-0.26455584,-0.060749944,0.13912909,0.2510944,0.2943524,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472,0.30182472
-0.8454581,-0.8454581,-0.8454581,-0.84784204,-3.3645213,-4.375727,-4.849466,-4.645423,-4.5140667,-4.318051,-3.933276,-3.3337853,-2.9825032,-3.250174,-3.8977582,-4.5116963,-4.697086,-4.2828097,-3.3448935,-2.4285216,-2.2508123,-3.655363,-4.738211,-4.941465,-4.882202,-4.4456644,-3.8888967,-3.6618834,-3.3210826,-3.2120805,-3.2825415,-3.423019,-3.6479716,-3.7138536,-3.5403242,-3.1046004,-2.345269,-1.5263783,-1.0468589,-0.8759622,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581,-0.8454581
