-628.01013,-628.01013,-628.01013,-436.27026,-324.06085,-263.3518,-215.26457,-204.4148,-184.59277,-196.1791,-253.7727,-327.54828,-371.7395,-354.71817,-332.4701,-327.49368,-357.7517,-376.03732,-396.78552,-425.33102,-376.15805,-347.78613,-345.1038,-269.8691,-212.08607,-197.2632,-225.9667,-258.867,-257.92807,-285.06174,-356.68542,-474.7241,-547.8353,-606.23553,-627.425,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013,-628.01013
0.028947327,0.028947327,0.028947327,57.103188,78.80168,98.75004,136.936,152.33093,152.86343,159.70706,155.23662,150.6825,161.27644,138.03195,142.92764,180.6965,198.95421,186.93184,160.82928,139.2912,74.441154,40.28116,44.291332,120.27142,166.8339,173.18327,158.35313,153.11998,177.71132,184.1848,182.11017,146.5018,88.00192,24.466413,0.5849106,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327,0.028947327
0.33365175,0.33365175,0.33365175,-69.48018,-85.95277,-86.844475,-91.25008,-96.57966,-100.406975,-98.39411,-64.05179,-31.732956,-26.630941,-48.453186,-46.79854,-18.892591,14.187043,24.278868,21.187435,18.878786,-13.807897,-31.179245,-23.387966,-41.79304,-69.30701,-78.738464,-70.16867,-55.57552,-38.885963,-18.353281,8.237889,41.98442,31.071745,8.170065,0.0041201315,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175,0.33365175
-0.34109288,-0.34109288,-0.34109288,-12.904544,6.933983,19.013739,7.1827574,-7.424012,-8.832475,14.3118305,45.673492,47.85735,-15.619019,-38.472874,-20.707956,-13.291205,-11.219349,-1.119834,11.441256,12.833488,53.553802,64.55345,69.27262,41.96278,-4.1405883,-28.982649,-39.418636,-43.424213,-47.398952,-41.493607,-42.37177,-26.117374,-15.947086,-11.794662,-1.4122229,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288,-0.34109288
0.29461598,0.29461598,0.29461598,-19.508123,-32.394043,-35.563793,-37.752804,-28.942123,-19.694218,-23.17916,-24.746307,-17.813784,-34.84807,-57.28629,-51.906334,-49.374336,-46.066418,-38.941246,-28.197067,-21.763746,-31.59465,-39.636646,-49.334587,-60.20321,-69.4161,-80.58262,-89.32263,-99.39565,-112.334465,-113.16153,-105.47615,-73.4376,-37.664013,-15.886555,-0.14696449,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598,0.29461598
0.7061357,0.7061357,0.7061357,20.402506,26.639471,28.61517,25.625278,6.5543246,-15.808356,-22.45705,-32.663166,-41.500187,-16.820148,10.390894,8.72532,-0.61625475,-11.035311,-10.184204,-1.4159361,3.8538496,26.71578,31.860302,22.541857,12.835663,16.390491,27.289444,34.118507,30.219982,19.975964,7.382509,-7.822146,-28.996777,-20.391573,-6.0133657,0.5519478,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357,0.7061357
-1.0700825,-1.0700825,-1.0700825,-16.066795,-25.336292,-29.556261,-28.085955,-25.942833,-26.568098,-32.202114,-31.256123,-23.733728,-2.2900774,1.9336857,-4.0752597,-0.16423558,7.492195,6.235466,-0.024287105,-1.808742,-20.017393,-25.400408,-22.343588,-19.401764,-13.302894,-7.287903,-0.07671425,7.4639235,15.356687,19.917397,27.061476,28.169197,17.11192,7.083227,-0.7617938,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825,-1.0700825
0.93992543,0.93992543,0.93992543,4.877508,4.076208,1.7035846,2.0701075,8.700975,16.245598,16.768585,13.1763315,10.359862,6.5074396,6.2155466,4.287614,-0.25874943,-3.7030675,-6.4926515,-9.659428,-10.660617,-10.907076,-7.4520593,-4.7348495,0.09325388,4.637716,4.9655466,3.8993518,4.8251605,6.0832567,6.5369167,6.9246726,6.2207084,3.5520577,3.2986064,1.1432815,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543,0.93992543
1.2591208,1.2591208,1.2591208,10.030669,10.764468,11.392515,15.862308,20.931366,24.167255,23.768476,19.417507,17.269115,17.890657,15.168155,14.866437,16.147715,15.772546,13.561854,10.657648,8.825902,1.0534047,-1.910691,-2.185267,7.8889704,16.124352,17.196476,14.552804,12.824815,13.888225,13.447833,12.913465,9.9191065,6.6378794,2.9861474,1.3879708,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208,1.2591208
-1.0659496,-1.0659496,-1.0659496,-9.27788,-14.270685,-14.516545,-12.2012415,-13.15501,-17.085096,-21.039482,-20.268679,-14.7334585,-2.376646,-3.5503047,-4.547892,1.7111955,8.224829,9.574727,8.9702835,8.83062,-4.5217357,-12.185195,-14.252134,-13.139487,-10.6921425,-8.571851,-6.367978,-5.473741,-3.7547097,-2.396452,1.199147,4.2448034,3.6490943,-0.06944446,-1.0648394,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496,-1.0659496
