-591.2256,-591.2256,-591.2256,-472.2436,-373.12494,-328.22137,-305.1526,-282.11475,-276.07394,-278.65067,-304.6773,-329.92645,-278.35022,-241.53474,-215.47667,-222.573,-236.77415,-253.73654,-270.5943,-283.7305,-302.15622,-221.06673,-159.06693,-145.03185,-192.24335,-262.79877,-341.06433,-417.84668,-346.85867,-251.30064,-192.98976,-202.03976,-237.73753,-283.071,-278.45908,-242.73822,-252.21605,-260.00156,-217.85265,-207.93996,-196.46637,-213.48134,-254.99649,-286.0909,-209.03043,-174.83797,-172.40396,-217.14491,-302.1814,-388.2052,-360.153,-322.28265,-320.4838,-298.85098,-287.71527,-301.358,-314.42084,-327.04343,-344.78055,-395.45325,-382.32773,-321.80707,-290.0462,-234.2664,-213.9899,-221.96013,-236.78745,-251.23175,-234.85538,-253.59398,-269.63235,-248.6456,-263.15057,-302.43555,-330.25546,-348.37216,-328.77377,-324.6526,-315.9334,-275.0962,-259.6867,-289.8448,-303.8068,-216.19838,-153.6768,-136.3842,-158.89906,-223.29517,-326.60034,-448.02805,-531.4483,-575.26263,-591.08215,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256,-591.2256
-0.035002798,-0.035002798,-0.035002798,103.50085,151.18953,155.47305,176.41652,185.25261,204.60014,201.28754,181.38693,122.09598,36.994022,6.21516,43.801674,105.31471,134.5117,129.7648,128.16512,130.51392,134.11082,133.98412,146.52412,168.54472,181.81577,172.29498,151.08981,101.69674,125.25913,169.90657,173.28238,159.48358,162.86163,171.80276,121.41666,30.67018,-18.214354,2.354941,84.42344,158.10976,166.81871,134.67052,55.431973,7.3745346,88.87435,172.91588,204.0779,202.02902,173.72736,141.75731,90.27901,92.066,121.451485,179.27005,185.6635,173.2396,169.97319,183.66635,183.91315,166.00035,103.16924,84.42787,84.93371,112.99567,144.57153,155.39447,158.44514,120.54041,58.442062,6.774113,-3.9507148,55.50605,95.097404,113.52678,133.63751,155.42079,172.30644,199.9045,213.71577,172.1222,83.215065,7.221871,-26.01925,66.64439,159.47215,189.44136,179.76736,161.01648,137.43213,102.39997,42.219933,11.38452,0.024309007,-0.035002798,-0.035002798,-0.035002798,-0.035002798,-0.035002798,-0.035002798,-0.035002798,-0.035002798,-0.035002798,-0.035002798,-0.035002798,-0.035002798,-0.035002798,-0.035002798,-0.035002798,-0.035002798,-0.035002798,-0.035002798,-0.035002798,-0.035003662,-0.035003662,-0.035003662,-0.035003662,-0.035002798
1.5496956,1.5496956,1.5496956,-10.3453865,-23.783428,-34.31423,-18.858944,0.88988465,-18.895199,-28.75471,-26.588621,-18.213776,-23.847206,-15.378603,-11.383523,-38.98602,-34.02858,-39.93573,-52.286053,-57.600487,-70.33029,-101.979836,-115.11843,-110.71399,-105.19602,-61.431934,-34.38757,-7.91929,-28.513798,-52.897884,-75.93495,-79.84419,-60.42545,-47.646935,-54.83185,-34.474514,-37.29378,-49.297745,-56.10125,-68.35403,-65.71584,-55.37184,-6.2935395,5.9917297,-19.668926,-74.573296,-92.14633,-82.58529,-42.835358,-4.809102,-41.60767,-75.5077,-59.550896,-7.301712,13.919655,18.005087,23.005892,30.933685,33.344997,34.193157,-44.01355,-80.35855,-93.45499,-92.115585,-101.76301,-94.543495,-74.21142,-41.33429,-31.81891,-44.62833,-44.42018,-30.287941,-45.003773,-51.64058,-36.529224,-27.053556,-27.254446,3.9372633,15.036263,-11.579499,-8.629312,6.6938763,-6.265192,-3.075587,-67.340195,-98.62325,-105.6652,-84.21849,-47.167595,-15.301763,-19.126968,-8.276408,1.3894193,1.5496956,1.5496956,1.5496956,1.5496956,1.5496956,1.5496956,1.5496956,1.5496956,1.5496956,1.5496956,1.5496956,1.5496956,1.5496956,1.5496956,1.5496956,1.5496956,1.5496956,1.5496956,1.5496956,1.5496979,1.5496979,1.5496979,1.5496979,1.5496956
0.12713727,0.12713727,0.12713727,-55.73533,-53.882072,-40.286545,-22.93818,-20.702984,-21.845009,-24.513136,-26.59017,8.543719,74.00715,81.92905,97.39899,86.153984,71.33469,65.53653,51.905884,26.976458,-24.246338,-42.870132,-52.075073,-59.20191,-45.59508,-26.524319,-19.383707,2.385515,-11.926357,-36.34674,-38.575115,-38.285046,-30.512852,-27.858513,22.625776,66.79419,85.3346,92.37177,73.73123,25.747646,19.258776,41.243526,77.69671,78.537094,54.391384,5.6264863,-32.993553,-53.9574,-44.805473,-27.563805,3.8805444,-23.23482,-44.413387,-34.926895,-9.315904,1.862753,12.315181,1.5078392,-8.448145,-18.294542,-13.467732,-5.368904,-4.274371,-2.97964,-4.239584,-0.51137275,21.016645,68.95735,96.7735,100.047714,97.715996,101.10663,77.09519,44.94756,17.459555,-16.250668,-28.363443,-23.218603,-22.538197,4.5112457,56.279602,90.60236,72.98769,66.2187,20.73272,-9.548634,-30.990946,-42.552315,-44.72721,-44.56882,-37.780224,-17.709703,-0.043995723,0.12713727,0.12713727,0.12713727,0.12713727,0.12713727,0.12713727,0.12713727,0.12713727,0.12713727,0.12713727,0.12713727,0.12713727,0.12713727,0.12713727,0.12713727,0.12713727,0.12713727,0.12713727,0.12713727,0.12713718,0.12713718,0.12713718,0.12713718,0.12713727
-1.7707558,-1.7707558,-1.7707558,-22.716702,-35.73004,-37.91868,-48.558662,-53.620968,-57.170048,-54.707066,-48.664154,-37.21349,-21.023556,-13.762756,-27.912544,-41.828285,-48.895164,-45.966328,-42.07301,-38.337734,-30.075375,-23.524963,-24.305447,-30.275436,-37.14007,-42.10427,-39.90316,-31.410946,-33.904533,-40.716484,-38.778248,-34.259796,-38.664837,-43.267597,-35.184013,-16.751408,-4.607386,-10.675911,-31.726015,-45.14006,-47.00407,-41.882862,-28.983212,-15.975081,-33.887577,-45.705627,-47.18598,-44.41214,-41.751495,-39.07144,-24.452465,-17.024237,-24.276651,-48.751427,-56.935387,-55.406017,-56.62744,-59.948277,-58.763714,-52.027916,-25.429296,-17.003168,-15.848566,-24.529121,-32.797634,-37.445606,-43.95299,-43.558765,-30.118856,-13.697357,-10.153658,-30.111794,-36.785206,-36.70851,-40.1555,-42.50503,-45.634125,-58.095417,-63.536083,-52.264874,-33.7845,-17.90875,-3.7494662,-30.808535,-44.725742,-45.655968,-38.67445,-33.644978,-30.39386,-23.544802,-6.2321553,-1.3335222,-1.7443682,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558,-1.7707558
8.671749,8.671749,8.671749,5.913869,4.4138174,5.095685,-0.49014243,-5.6095796,-2.593154,-0.16697592,1.0089062,1.4654894,3.832022,2.9013937,-1.1873969,1.7052101,-0.13848685,1.8961418,5.4558554,7.754246,12.79839,19.071657,20.586817,18.49838,16.684383,8.232363,4.624821,2.0819855,4.626207,6.8350563,10.706894,12.448141,8.358788,5.724301,7.807556,6.2145133,8.933002,10.084883,6.9946733,7.3356915,6.3946433,5.338993,-1.4462546,-0.83817,-0.20803733,8.190308,11.790875,11.511613,5.64785,0.011701217,8.891063,16.565931,12.434198,-2.6497064,-8.802,-9.2407055,-10.374748,-12.156903,-11.964394,-9.902718,9.770018,17.221571,19.419544,16.618109,16.58449,14.396362,9.201165,2.5298104,2.6004279,8.406712,9.327316,2.462929,4.5826106,6.9564033,4.2684183,2.8020153,2.1169467,-6.333352,-9.628561,-3.460995,-1.5221041,-1.4591112,4.180448,-2.846471,6.441598,12.400788,15.740896,13.796016,9.014053,6.1539755,11.384078,10.639825,8.707574,8.671749,8.671749,8.671749,8.671749,8.671749,8.671749,8.671749,8.671749,8.671749,8.671749,8.671749,8.671749,8.671749,8.671749,8.671749,8.671749,8.671749,8.671749,8.671749,8.671748,8.671748,8.671748,8.671748,8.671749
1.3979535,1.3979535,1.3979535,16.154528,11.072306,3.256864,1.4218528,6.149037,0.7194905,-1.1292101,0.43669993,-8.728489,-32.256897,-32.358505,-36.967907,-41.503315,-35.21787,-34.821236,-33.580147,-26.47239,-12.386258,-15.092254,-15.872264,-12.384627,-15.563776,-9.490733,-3.9292316,-3.327908,-4.5832915,-3.6617012,-9.579741,-10.647961,-7.7787523,-5.0661182,-24.103197,-32.788914,-39.527348,-45.55818,-41.891632,-29.496344,-26.602718,-30.92937,-28.748306,-25.037346,-24.889133,-24.504154,-16.449099,-6.3830605,2.1781056,7.487306,-13.425666,-13.780825,-2.1939013,8.820164,5.9263644,3.3636878,1.2257005,7.112433,11.26933,15.169697,-8.195193,-21.268782,-25.43407,-25.85855,-28.50031,-27.822462,-29.482206,-36.31985,-42.673958,-46.93557,-45.9421,-43.68558,-39.919285,-30.7988,-17.13351,-2.9531026,0.9864402,7.8207655,10.600628,-6.008262,-22.26041,-29.001806,-26.263943,-24.034163,-27.5782,-26.323555,-20.784582,-10.396072,1.3000977,10.851568,8.121755,4.63426,1.4107031,1.3979535,1.3979535,1.3979535,1.3979535,1.3979535,1.3979535,1.3979535,1.3979535,1.3979535,1.3979535,1.3979535,1.3979535,1.3979535,1.3979535,1.3979535,1.3979535,1.3979535,1.3979535,1.3979535,1.397953,1.397953,1.397953,1.397953,1.3979535
0.30430415,0.30430415,0.30430415,-8.723816,-10.594897,-9.166833,-10.947748,-13.2010145,-12.747496,-11.791067,-10.785632,-5.606305,4.2328353,5.913548,3.9692507,1.7938027,-1.41515,-0.8934745,-0.4489139,-1.5575825,-3.597571,-1.8642396,-2.0753555,-4.339163,-4.883633,-7.0637245,-7.651707,-5.49506,-6.0556602,-8.257822,-6.565825,-5.2851863,-6.786989,-8.341646,-1.4687877,5.1642556,9.701711,9.85543,3.9867234,-2.5178292,-3.711452,-1.2557807,1.6337738,3.7394903,-0.73012024,-4.1153107,-6.806022,-8.719991,-9.871783,-10.157592,-1.6541892,-0.303052,-4.900429,-12.880431,-13.742825,-12.641024,-12.264102,-14.49547,-15.294147,-14.731949,-3.2699478,1.6716695,2.86403,0.93978035,-0.34210062,-1.4820151,-2.262746,0.03350207,4.8384304,9.583889,10.143734,5.1534753,2.5119026,0.070887014,-4.186877,-8.41199,-10.21602,-14.550597,-16.426287,-9.75589,-1.2120863,4.388323,6.726224,-0.08561735,-3.0294986,-3.9286127,-3.8847482,-5.2214255,-7.0811157,-7.5734434,-2.832544,-0.5999497,0.30489907,0.30430415,0.30430415,0.30430415,0.30430415,0.30430415,0.30430415,0.30430415,0.30430415,0.30430415,0.30430415,0.30430415,0.30430415,0.30430415,0.30430415,0.30430415,0.30430415,0.30430415,0.30430415,0.30430415,0.30430412,0.30430412,0.30430412,0.30430412,0.30430415
-0.004176119,-0.004176119,-0.004176119,6.544063,9.844159,10.686124,10.348317,9.264045,11.709425,12.319895,11.213277,7.3024096,2.8335931,0.5980687,1.9557834,7.1632857,8.383249,8.663788,9.66994,10.464126,12.170492,14.737456,16.4288,17.24899,17.339779,13.382897,10.247918,5.617092,8.462807,12.730817,14.642908,14.26189,12.885921,12.340112,9.858822,3.3978333,1.0188891,2.8501215,7.568427,12.619834,12.916368,10.327131,2.367182,-0.90737724,5.256782,14.027961,17.300783,16.722748,12.263936,7.666061,7.56725,10.499821,10.96863,9.74974,8.178016,7.1423535,6.4929094,6.6873794,6.6320057,5.8127737,8.57481,10.293395,11.285437,12.529605,14.807605,14.752852,13.135266,8.280134,4.219491,2.6279426,2.1176205,3.9154568,7.225867,8.99009,9.145526,9.874027,10.844399,9.786396,9.616167,9.279935,4.138464,-1.1009737,-1.5503638,2.7924035,12.655154,16.806087,17.106318,14.717535,10.821612,6.7345734,4.0247836,1.4880275,0.012656418,-0.004176119,-0.004176119,-0.004176119,-0.004176119,-0.004176119,-0.004176119,-0.004176119,-0.004176119,-0.004176119,-0.004176119,-0.004176119,-0.004176119,-0.004176119,-0.004176119,-0.004176119,-0.004176119,-0.004176119,-0.004176119,-0.004176119,-0.0041766167,-0.0041766167,-0.0041766167,-0.0041766167,-0.004176119
-1.6227157,-1.6227157,-1.6227157,7.664986,5.1524763,1.5022229,-3.0412922,-3.3047192,-4.377266,-3.8898888,-2.583318,-8.499147,-20.902737,-21.216421,-26.309788,-26.92066,-24.418112,-23.038795,-20.078001,-14.326386,-2.487246,1.3324986,2.8395374,3.8339036,0.025894387,-3.1263516,-3.4198153,-6.1185336,-4.016625,-0.36925095,-0.47636026,-0.12211952,-1.6763065,-2.4379478,-12.805884,-19.108044,-21.711508,-24.62697,-23.543716,-15.258458,-13.933643,-17.692432,-21.973516,-19.943474,-17.955704,-11.078366,-3.5006196,1.8154355,1.6756331,-0.32687953,-6.835345,-1.22212,3.1776845,0.10013408,-5.7159758,-7.835391,-10.124527,-7.86994,-5.4473453,-2.446639,-3.2908752,-5.3778076,-5.95683,-7.222617,-8.431292,-9.588177,-14.376631,-23.524569,-27.404644,-26.513042,-25.548738,-28.328028,-24.596834,-17.864277,-11.664159,-4.1623034,-1.8691963,-3.3227534,-3.7041924,-9.219794,-18.001022,-22.849764,-17.641737,-19.4498,-13.91943,-8.670801,-3.3492706,0.6627008,2.944779,4.9279,5.398049,1.989821,-1.5879524,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157,-1.6227157
0.6865009,0.6865009,0.6865009,-6.4606147,-8.420507,-7.7151303,-8.922292,-10.246688,-10.40766,-9.873393,-8.964606,-4.8818936,2.2372515,3.7211654,2.088837,-0.29914528,-2.6025898,-2.2723222,-2.1015956,-2.8872247,-4.3638825,-3.6905997,-4.16768,-5.8171177,-6.209547,-6.928005,-6.6895742,-4.3939786,-5.310766,-7.573508,-6.846492,-5.914218,-6.65505,-7.561205,-2.7015533,2.7493465,6.163319,5.899411,1.1288693,-3.9927113,-4.8298116,-2.7707856,0.55970204,2.6055408,-1.5136963,-5.2761736,-7.5472054,-8.599112,-8.488099,-7.8027854,-2.2548006,-1.8384796,-4.914864,-10.058032,-10.440406,-9.54042,-9.194586,-10.668468,-11.138828,-10.530783,-3.4398298,-0.5498869,0.027369386,-1.5414641,-2.8390431,-3.5961323,-3.8789074,-1.5964928,2.258231,5.7264943,6.218147,2.5209026,0.23481,-1.5743693,-4.317248,-7.1314783,-8.488702,-11.201189,-12.429268,-8.052557,-1.5890976,3.032789,4.753814,-0.65600705,-4.366177,-5.652093,-5.5811663,-5.924605,-6.334851,-5.7911463,-2.074596,-0.1451803,0.6842347,0.6865009,0.6865009,0.6865009,0.6865009,0.6865009,0.6865009,0.6865009,0.6865009,0.6865009,0.6865009,0.6865009,0.6865009,0.6865009,0.6865009,0.6865009,0.6865009,0.6865009,0.6865009,0.6865009,0.686501,0.686501,0.686501,0.686501,0.6865009
-1.7948751,-1.7948751,-1.7948751,-3.4725988,-6.928249,-9.291332,-8.762035,-6.253593,-9.750275,-10.917724,-9.846979,-8.702339,-10.249282,-8.257946,-9.877971,-15.468425,-14.947112,-15.345046,-16.322258,-15.716927,-14.663989,-17.876123,-19.477552,-19.14831,-19.806349,-14.46864,-10.454605,-6.390239,-9.137576,-12.501901,-15.653855,-15.775796,-13.6545515,-12.426142,-14.70312,-11.0147505,-10.820459,-13.767725,-16.44581,-17.949099,-17.445393,-16.166536,-8.494522,-5.125353,-10.084,-18.058712,-19.399195,-16.811167,-10.830968,-5.4638886,-10.792143,-14.034544,-11.473905,-6.4291825,-5.0748787,-4.7544684,-4.584453,-3.3083608,-2.422217,-1.2287076,-10.632258,-15.548721,-17.437487,-18.141685,-20.54307,-20.132004,-18.628115,-15.415588,-13.417889,-13.688489,-13.184897,-13.398102,-15.568216,-15.387219,-12.33432,-9.754512,-9.5915785,-6.3291755,-5.217726,-9.105364,-8.554998,-5.7613053,-5.435684,-7.600913,-17.36132,-21.115566,-20.572464,-16.283634,-10.243403,-4.750893,-3.836163,-2.5059674,-1.8095586,-1.7948751,-1.7948751,-1.7948751,-1.7948751,-1.7948751,-1.7948751,-1.7948751,-1.7948751,-1.7948751,-1.7948751,-1.7948751,-1.7948751,-1.7948751,-1.7948751,-1.7948751,-1.7948751,-1.7948751,-1.7948751,-1.7948751,-1.7948747,-1.7948747,-1.7948747,-1.7948747,-1.7948751
0.31811157,0.31811157,0.31811157,-5.3355255,-6.2742844,-4.654654,-8.373092,-12.227697,-10.215527,-8.392887,-7.4611034,-4.481537,2.8581095,3.5271556,0.603779,1.0437053,-1.875237,-0.6467483,1.3405784,1.7388504,2.9303148,7.8706245,9.053475,6.773496,5.2251983,-1.1076782,-4.05423,-4.8673334,-3.240667,-2.5204701,1.0076354,2.5699282,-0.74052066,-3.3695366,1.8048626,4.904616,8.824371,9.588508,5.0766225,1.6415166,0.5338817,1.2272873,-1.2364827,-0.11019686,-1.555847,1.4011618,1.7585714,0.052359346,-4.512821,-8.438813,1.449832,6.56406,1.697804,-10.655651,-14.260148,-13.96272,-14.424735,-16.774282,-17.31292,-16.375244,0.79137814,8.116784,10.248676,8.1621,7.6746907,5.827371,2.5570457,0.23193823,3.0625477,8.623721,9.2706785,3.0724044,2.624443,2.1206355,-2.0597997,-5.5067153,-6.760181,-13.683056,-16.429354,-8.953173,-2.9499679,-0.045944616,4.045309,-2.699416,1.2618402,4.0808926,5.607288,3.1596518,-1.4030477,-4.3070045,0.42419443,0.94711137,0.33841684,0.31811157,0.31811157,0.31811157,0.31811157,0.31811157,0.31811157,0.31811157,0.31811157,0.31811157,0.31811157,0.31811157,0.31811157,0.31811157,0.31811157,0.31811157,0.31811157,0.31811157,0.31811157,0.31811157,0.31811166,0.31811166,0.31811166,0.31811166,0.31811157
