-612.5071,-612.5071,-612.5071,-434.18365,-322.1057,-262.34515,-208.48447,-196.23094,-192.61507,-203.75787,-261.8719,-328.9939,-280.6438,-243.60118,-256.75827,-296.91147,-355.438,-420.9186,-476.91867,-539.44855,-579.8924,-603.31506,-610.6775,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071,-612.5071
-0.17819473,-0.17819473,-0.17819473,57.475834,79.8325,98.86365,139.64423,161.98578,169.95439,170.82068,160.4933,133.65042,139.82928,147.72147,146.80008,149.86555,146.57744,126.21722,104.65501,77.59161,42.090904,14.898365,3.8557954,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473,-0.17819473
-0.2541614,-0.2541614,-0.2541614,-65.55188,-78.81107,-75.55607,-79.758156,-96.86299,-114.30517,-102.547935,-63.88101,-32.527847,-44.634342,-46.800724,-49.782825,-41.52187,-25.136213,1.6050333,20.190855,36.517162,33.302513,12.37934,3.7261992,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614,-0.2541614
-0.33578843,-0.33578843,-0.33578843,-3.4762993,0.1410698,4.641061,2.4214528,-3.7872813,-4.6377544,9.846449,32.212612,39.832287,16.277773,8.594513,-1.1507012,-3.1743586,-0.12586915,5.3261595,11.36826,19.416126,18.547709,6.226485,1.6971222,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843,-0.33578843
0.4992818,0.4992818,0.4992818,-23.487099,-27.091038,-24.73513,-29.507172,-35.4288,-40.21361,-34.511425,-18.207607,-7.0666227,-23.741497,-30.59343,-37.52919,-36.234524,-26.677946,-12.043794,-3.2137408,7.8164115,12.269834,5.3190484,2.2060251,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818,0.4992818
0.19620216,0.19620216,0.19620216,15.121757,22.380667,23.596537,24.61009,11.779998,-15.679575,-34.516346,-41.359318,-15.97966,34.842194,34.881123,28.5325,24.380266,16.669228,13.197913,18.929142,23.760742,16.897358,5.658778,1.3186634,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216,0.19620216
-0.032009944,-0.032009944,-0.032009944,-38.135162,-48.951836,-45.062737,-34.134003,-24.106892,-21.66492,-26.402485,-28.69207,-35.154766,-41.694653,-36.092064,-28.136911,-16.643366,0.381014,16.137854,14.623652,10.271816,6.2610836,3.9248075,1.531323,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944,-0.032009944
-0.17112295,-0.17112295,-0.17112295,0.17909114,3.9858499,10.29526,10.670336,19.37145,23.355772,17.777828,11.701998,4.279444,-19.66837,-32.938793,-46.21863,-47.56125,-33.654667,-19.054317,-18.270723,-10.381269,0.6365498,1.888211,1.0146631,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295,-0.17112295
0.64014584,0.64014584,0.64014584,18.162254,23.81865,23.682432,20.092756,18.257769,18.349972,19.090256,18.221516,18.634556,17.138054,12.506011,6.787676,1.817967,-2.7823136,-7.19913,-7.042148,-4.467024,-1.3961484,-0.46264115,0.24946672,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584,0.64014584
0.10718253,0.10718253,0.10718253,-9.208395,-13.930582,-16.834457,-15.715553,-18.357197,-20.677526,-20.397211,-19.127443,-15.92276,-3.4900742,4.1411366,12.46018,15.435724,12.207424,8.864015,8.629002,4.467919,-0.7014087,-0.65707505,-0.31391135,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253,0.10718253
