-597.4547,-597.4547,-597.4547,-474.53485,-373.84262,-328.65112,-308.63907,-299.4748,-276.5049,-278.30777,-305.9321,-330.18558,-273.40836,-233.98512,-211.62682,-228.06885,-248.28267,-277.03778,-340.4751,-442.0715,-395.28973,-312.46194,-257.30212,-243.90279,-237.85841,-247.43198,-305.41226,-353.1558,-264.60016,-237.19856,-263.83652,-293.87592,-343.36594,-308.36624,-258.49155,-250.32365,-253.09827,-234.6275,-231.15163,-203.58606,-195.25658,-242.76172,-292.05,-311.5477,-261.10828,-255.58365,-229.23843,-192.16737,-195.74042,-254.5343,-321.3,-320.19556,-297.56992,-270.98688,-255.98938,-259.8204,-295.53983,-379.56805,-373.666,-324.6253,-300.33026,-265.00256,-236.22365,-234.58035,-254.7214,-244.44775,-244.80197,-271.54605,-208.57753,-182.814,-192.15805,-205.33777,-279.1502,-327.95724,-244.696,-185.75293,-178.47656,-213.80544,-279.43222,-385.77567,-519.96295,-588.3873,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547,-597.4547
0.48599112,0.48599112,0.48599112,102.05047,148.50345,152.91275,177.43427,198.788,206.13445,207.88406,190.26752,122.409065,25.497524,-5.0454855,35.425224,102.71607,134.13194,126.48719,101.608505,72.832985,11.439527,-6.794546,29.261574,73.61681,127.31739,152.80368,152.5115,141.74706,150.41315,148.80144,143.72597,163.92491,159.78001,72.74296,35.258812,39.788383,84.43865,126.40463,148.12904,142.75748,143.98999,165.73665,134.50911,75.28232,131.51297,194.03435,212.46988,203.19547,181.87367,147.07736,145.04124,108.23826,75.85151,85.01709,97.66875,107.62671,125.18028,135.19733,83.40984,20.179592,16.166594,55.6137,81.41922,108.52986,126.82078,81.7706,18.750862,-35.859104,38.728584,132.87045,198.46066,198.26898,183.03476,160.81346,167.11281,164.40709,157.26341,140.58675,120.08064,86.67743,51.080566,8.365263,0.48599112,0.48599112,0.48599112,0.48599112,0.48599112,0.48599112,0.48599112,0.48599112,0.48599112,0.48599112,0.48599112,0.48599112,0.48599112,0.48599112,0.48598385,0.48598385,0.48598385,0.48598385,0.48598385,0.48598385,0.48598385,0.48598385,0.48598385,0.48598385,0.48598385,0.48598385
0.82371736,0.82371736,0.82371736,4.763283,-8.245057,-20.329504,-10.174499,1.4569465,-17.418776,-24.865028,-17.953606,-9.266471,-20.520433,-16.212334,-12.1780815,-43.481438,-52.70239,-47.466812,-29.224833,-1.7904215,-32.39702,-49.736965,-34.16255,-42.439426,-58.985287,-57.06108,-35.403076,-23.45457,-58.31614,-71.68772,-63.83322,-38.54404,-24.610973,-26.578306,-45.880886,-67.12469,-86.773766,-91.57877,-96.29269,-80.9701,-69.29488,-70.27029,-46.90743,-24.640808,-2.005723,6.6905966,-5.864734,-36.212605,-53.75889,-60.050255,-39.10858,-42.340992,-53.325905,-56.88519,-64.54743,-60.85848,-34.59721,-0.22971706,9.934987,-1.3170102,-10.094844,-10.295313,-14.272414,-29.428373,-35.076534,-24.89248,-35.834545,-40.591324,-23.347624,-43.627808,-54.06981,-51.07761,-42.705635,-33.532127,-56.202354,-62.752495,-59.53005,-43.40382,-25.27885,-6.7568455,11.33692,1.2745544,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736,0.82371736
0.45257625,0.45257625,0.45257625,-57.466305,-57.073105,-41.358894,-27.754198,-21.378742,-25.415134,-22.714314,-22.296324,9.00828,66.26055,70.57738,89.7718,93.67933,87.72046,87.85248,87.21551,76.19537,58.497025,72.68439,91.337296,88.6143,61.1454,56.74799,48.035168,14.723417,7.4860806,2.8155153,-12.363877,-18.131266,-17.450909,46.317158,71.131805,53.915226,17.123508,-8.856208,-35.398586,-44.425182,-41.310863,-33.431877,-15.773278,13.733392,-1.6713278,-16.027279,-18.628325,-22.397076,-15.095304,2.527086,14.471064,60.01721,98.658676,106.576546,98.30365,85.147896,71.66304,34.808994,35.906986,63.682858,76.49787,92.0751,89.04952,84.30712,81.49093,90.351425,102.93321,89.60567,75.066124,38.16157,2.0857732,-10.648049,-24.962416,-4.1094637,35.03292,48.15847,66.71076,73.23702,69.277504,57.583683,37.982548,6.040686,0.45257625,0.45257625,0.45257625,0.45257625,0.45257625,0.45257625,0.45257625,0.45257625,0.45257625,0.45257625,0.45257625,0.45257625,0.45257625,0.45257625,0.45257708,0.45257708,0.45257708,0.45257708,0.45257708,0.45257708,0.45257708,0.45257708,0.45257708,0.45257708,0.45257708,0.45257708
0.8975894,0.8975894,0.8975894,-41.097717,-58.61672,-58.576836,-57.16225,-56.91555,-48.30556,-42.630077,-40.144333,-53.046116,-47.611687,-37.25647,-35.83134,-34.297226,-15.378379,-9.493542,3.8113961,14.640465,-36.20527,-46.2231,-49.013794,-37.064064,0.5648196,4.593921,-1.4630841,-18.960989,-39.753765,-46.974598,-50.96978,-50.5084,-33.198597,-52.364124,-49.120384,-44.77007,-34.17892,-30.591835,-25.878399,-14.981333,-13.799628,-24.12996,-40.762596,-50.224052,-69.81042,-81.219475,-89.573494,-86.52693,-71.63195,-48.215908,-26.804514,-16.089418,-20.641947,-24.979961,-25.174053,-24.702213,-22.057892,-18.629421,-51.6973,-55.067863,-47.821407,-29.10813,-0.62158036,1.9076147,-7.095877,-32.190758,-36.391838,-35.425823,-42.98318,-57.69813,-51.636467,-63.92232,-55.40475,-25.802479,-24.993017,-32.266098,-40.63089,-36.64438,-32.695415,-21.39316,-0.2678406,2.2688916,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894,0.8975894
1.2437757,1.2437757,1.2437757,17.625711,21.976852,21.262392,7.54212,-5.579047,-4.7706757,-6.1990433,-7.578163,10.834111,26.493757,24.652653,5.6694164,-8.559289,-36.30856,-39.600494,-41.36665,-43.013985,25.705683,40.966167,27.689964,8.015295,-24.036299,-32.69626,-35.009876,-18.111006,2.3770938,11.152372,15.057668,3.1142921,-9.925088,24.002508,33.896194,38.185974,33.340527,29.05384,29.344795,17.287458,10.593387,13.318939,27.43362,34.36256,26.631035,12.743313,11.282619,19.364738,19.535528,10.186198,-13.570339,-22.161741,-22.02641,-23.898848,-22.974335,-21.356232,-28.751757,-31.577366,13.285251,33.771534,31.059324,2.6078446,-29.927128,-34.768456,-28.260372,2.4775867,23.01759,36.034897,20.999495,18.63208,-1.5491105,4.457319,1.7258201,-12.77337,-19.559523,-18.17928,-13.640068,-16.09924,-17.412949,-19.376225,-26.229046,-4.3507133,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757,1.2437757
0.46972457,0.46972457,0.46972457,3.47908,-1.9018674,-7.010525,-7.408461,-5.1925917,-8.44974,-10.421584,-7.5128675,-12.153687,-23.814226,-22.173489,-23.855328,-28.538982,-21.772112,-20.2753,-18.494534,-12.250397,-22.03057,-29.372839,-32.097805,-30.900679,-24.597277,-23.61956,-17.580584,-10.516942,-16.13919,-17.683165,-13.397349,-7.9281955,-4.7491546,-22.839533,-30.886486,-30.666893,-27.807863,-25.762714,-23.192883,-15.96425,-13.488191,-17.649605,-20.421082,-20.28019,-14.670841,-9.336693,-8.589891,-11.999235,-15.303394,-16.207878,-11.606756,-17.105295,-22.048977,-23.610628,-23.866425,-22.648516,-17.682291,-7.365849,-15.010272,-23.743614,-27.515055,-27.72342,-21.00094,-22.185095,-25.379845,-30.698183,-34.7822,-29.894642,-26.883871,-26.099558,-16.750269,-12.868599,-6.936336,-9.412128,-18.611113,-20.90314,-25.203522,-23.844448,-19.401537,-12.320356,-2.6236641,0.3445003,0.46972457,0.46972457,0.46972457,0.46972457,0.46972457,0.46972457,0.46972457,0.46972457,0.46972457,0.46972457,0.46972457,0.46972457,0.46972457,0.46972457,0.4697251,0.4697251,0.4697251,0.4697251,0.4697251,0.4697251,0.4697251,0.4697251,0.4697251,0.4697251,0.4697251,0.4697251
0.6225356,0.6225356,0.6225356,-9.864067,-14.1510315,-13.415398,-13.2419,-16.854612,-13.930368,-11.438024,-13.115848,-7.529338,6.234189,9.380457,6.1886897,-4.8608913,-20.640146,-18.618517,-5.0745826,4.719681,3.966285,5.856772,10.695866,5.3389196,1.1805437,0.96576446,-2.5219612,-8.975229,-20.3069,-24.865103,-27.628637,-27.54136,-20.741316,1.9838562,7.993254,3.5253043,-0.30608064,-0.5491005,0.19783747,-2.435625,-3.4480684,-1.742823,7.6848774,9.279232,-0.5821445,-14.819246,-28.10435,-32.414143,-27.859217,-22.604565,-18.434422,-15.028906,-21.87012,-25.306181,-26.890394,-23.702684,-17.559654,-11.503051,4.640362,15.159243,19.047853,18.351894,9.011726,4.43158,5.752333,15.447094,18.951166,12.890236,10.470309,-3.0068505,-23.361052,-32.70328,-33.68376,-15.017318,-17.915821,-23.406208,-19.97104,-13.964611,-10.906084,-7.5768647,-4.140491,-0.98826045,0.6225356,0.6225356,0.6225356,0.6225356,0.6225356,0.6225356,0.6225356,0.6225356,0.6225356,0.6225356,0.6225356,0.6225356,0.6225356,0.6225356,0.6225363,0.6225363,0.6225363,0.6225363,0.6225363,0.6225363,0.6225363,0.6225363,0.6225363,0.6225363,0.6225363,0.6225363
-0.010022847,-0.010022847,-0.010022847,7.9854155,10.985233,11.394552,8.106044,4.420081,7.610248,8.496138,6.549767,5.1334586,4.0904326,2.5256908,-1.4054388,-0.34200928,-5.355688,-6.3705277,-6.9423547,-8.614704,4.7270217,7.8212924,5.0111976,3.4447567,2.906059,2.4620383,-0.2756765,1.8793111,7.624324,9.88204,10.010616,6.5366936,3.9776757,6.5739403,8.321172,11.728208,16.354786,19.384583,22.631937,18.969164,16.300425,17.42645,16.734264,11.703956,9.353699,6.7676635,6.2263913,9.844255,11.272382,8.880137,2.65177,-2.1884022,-6.0524454,-6.8098288,-5.131007,-3.4133492,-4.6966543,-4.823549,2.5565627,4.9092574,5.105112,0.7219845,-4.8147306,-3.5738876,-0.8116126,2.7658453,4.7923803,5.1798096,4.189506,9.339499,8.122844,7.9042826,6.7632995,4.654303,3.0097985,1.9481375,1.5050592,-0.5262894,-2.5783134,-4.7040806,-7.138298,-1.3597594,-0.010022847,-0.010022847,-0.010022847,-0.010022847,-0.010022847,-0.010022847,-0.010022847,-0.010022847,-0.010022847,-0.010022847,-0.010022847,-0.010022847,-0.010022847,-0.010022847,-0.010022579,-0.010022579,-0.010022579,-0.010022579,-0.010022579,-0.010022579,-0.010022579,-0.010022579,-0.010022579,-0.010022579,-0.010022579,-0.010022579
-0.8521725,-0.8521725,-0.8521725,8.608064,6.9418044,3.3697858,-2.6764684,-6.156644,-4.1893797,-4.654783,-3.924024,-9.91511,-20.101852,-19.86325,-27.405247,-28.43982,-25.222925,-25.39989,-26.969826,-25.783648,-15.617107,-17.277246,-26.65394,-26.948172,-20.068295,-20.554993,-19.661123,-10.485784,-4.874361,-1.8522336,2.2033741,0.32736003,-1.4210618,-16.752275,-20.21788,-13.312111,-3.7985017,1.0445145,7.187536,9.375777,7.6792493,3.6954896,-2.892667,-9.38307,-9.634796,-8.584717,-6.159906,-1.2586727,-0.740413,-3.0255544,-8.035223,-17.923113,-24.36882,-26.341345,-24.03601,-21.922968,-22.516247,-17.0303,-18.125864,-22.262539,-25.120302,-31.22509,-29.585222,-28.018066,-28.399189,-30.829842,-29.910336,-21.509384,-23.558336,-16.232939,-6.599942,-2.2886693,2.1256218,-5.0173416,-13.518562,-15.60896,-21.131037,-24.019007,-23.585651,-20.182413,-14.282124,-2.6080377,-0.8521725,-0.8521725,-0.8521725,-0.8521725,-0.8521725,-0.8521725,-0.8521725,-0.8521725,-0.8521725,-0.8521725,-0.8521725,-0.8521725,-0.8521725,-0.8521725,-0.8521726,-0.8521726,-0.8521726,-0.8521726,-0.8521726,-0.8521726,-0.8521726,-0.8521726,-0.8521726,-0.8521726,-0.8521726,-0.8521726
