-692.4222,-692.4222,-691.237,-653.2021,-483.55936,-366.50336,-313.0683,-268.5568,-256.7299,-291.70087,-319.21283,-366.00897,-391.6393,-273.10126,-232.15282,-235.27016,-264.99002,-299.25513,-306.96628,-341.14856,-336.4104,-310.17337,-307.39673,-317.90894,-313.2383,-303.60593,-333.699,-369.66516,-409.938,-407.1725,-391.02197,-356.81128,-342.82346,-360.13834,-375.9278,-348.21426,-328.4895,-291.3949,-299.3505,-328.26846,-349.78528,-349.9327,-364.9106,-328.8871,-316.4798,-329.56104,-326.87018,-286.5683,-294.52997,-339.01718,-383.8217,-419.2317,-368.8174,-348.6614,-392.09906,-389.21515,-375.98502,-375.81647,-398.4642,-444.35046,-535.6598,-654.79895,-688.52246,-692.4222,-692.1841,-692.4222,-692.4222,-692.4222,-692.4222,-692.4222,-692.4222,-692.4222,-692.4222,-692.4222,-692.4222,-692.4222,-692.4222,-692.4222,-692.4222,-692.4222,-692.4222,-692.4222,-692.4222,-692.4222,-692.4222,-692.4222,-692.4222,-692.4222
-0.0782412,-0.0782412,1.0812888,12.193854,-22.546165,-57.669083,-55.142666,-9.87267,26.46154,59.845295,94.43993,100.228676,88.19128,130.6552,167.8007,197.63728,222.54361,228.96713,198.95932,161.30623,87.54048,11.824081,-42.235523,-60.157486,-29.69923,17.823233,59.81363,83.12147,74.560814,92.13624,100.12492,93.863625,78.677704,65.79361,69.74052,5.7834625,-42.559166,-7.8975134,23.061026,33.838814,45.1281,58.72277,45.629845,9.380876,-36.81226,-64.77155,-55.345116,-8.456471,41.522434,96.35732,97.46789,93.554855,75.506195,79.843925,60.755314,62.589626,78.340546,77.93131,74.81283,73.27786,67.43947,33.029568,5.790958,-0.0782412,0.26490554,-0.0782412,-0.0782412,-0.0782412,-0.0782412,-0.0782412,-0.0782412,-0.0782412,-0.0782412,-0.0782412,-0.0782412,-0.0782412,-0.0782412,-0.0782412,-0.0782412,-0.0782412,-0.0782412,-0.0782412,-0.0782412,-0.0782412,-0.0782412,-0.0782412,-0.0782412,-0.0782412
0.09450268,0.09450268,0.023358576,-2.9848344,-8.540233,-7.604312,-8.771018,-1.8951719,2.3650773,4.135819,5.0848246,7.661746,0.12667416,-16.926847,-23.442324,-27.689177,-28.968328,-24.400383,-17.678524,-10.090827,-6.4058914,-2.6643436,-2.1627257,-5.4079485,-4.214381,1.3351043,3.3882983,3.42249,4.638793,5.3568482,2.0912592,-4.665251,-6.5405765,-4.4746895,-2.922819,-1.6559998,-2.846611,-5.728037,-7.883903,-8.705455,-10.527064,-8.8314295,-8.206414,-7.489082,-5.8580213,-6.4944553,-7.5023108,1.0796349,3.068687,2.0633576,2.553481,-0.5502038,-5.102811,-0.17528425,6.509798,5.571422,5.5358057,6.1618094,7.2803755,9.708825,11.152605,8.073089,2.2165306,0.09450268,0.19207717,0.09450268,0.09450268,0.09450268,0.09450268,0.09450268,0.09450268,0.09450268,0.09450268,0.09450268,0.09450268,0.09450268,0.09450268,0.09450268,0.09450268,0.09450268,0.09450268,0.09450268,0.09450268,0.09450268,0.09450268,0.09450268,0.09450268,0.09450268
-0.09503912,-0.09503912,0.39896446,-2.8136477,33.8953,40.307106,40.933975,68.65799,88.84711,111.92733,120.38924,114.00614,55.99353,5.2134504,-14.849401,-34.108364,-31.02291,-11.777913,-8.031423,1.6094524,44.40904,74.23196,61.0255,48.935516,76.47526,103.83469,116.06087,120.496185,121.818535,117.22374,100.98518,93.165184,102.80948,114.30099,109.83659,72.47311,65.06205,76.5564,92.073006,103.115746,116.827705,112.18519,115.63787,93.08937,73.18302,48.256714,50.117523,84.81168,106.32576,122.49488,113.66547,72.51974,61.543633,96.57152,128.2936,121.48107,120.27851,121.39239,120.58345,120.90845,98.294075,33.569454,5.0784435,-0.09503912,0.22712544,-0.09503912,-0.09503912,-0.09503912,-0.09503912,-0.09503912,-0.09503912,-0.09503912,-0.09503912,-0.09503912,-0.09503912,-0.09503912,-0.09503912,-0.09503912,-0.09503912,-0.09503912,-0.09503912,-0.09503912,-0.09503912,-0.09503912,-0.09503912,-0.09503912,-0.09503912,-0.09503912
-0.30135888,-0.30135888,-0.5352003,-13.338121,-48.188828,-45.271263,-50.643497,-42.795834,-33.456665,-32.651085,-28.926174,-17.339235,-30.797169,-56.56166,-63.879944,-64.6675,-76.99687,-78.112274,-60.343494,-41.267853,-51.30101,-49.03637,-40.577328,-44.41684,-50.670525,-42.51817,-36.50586,-34.3973,-30.570265,-29.621254,-37.712708,-55.065643,-61.031345,-58.25609,-54.48444,-41.61884,-37.43123,-39.95829,-39.449608,-35.590984,-44.194153,-38.691483,-46.95597,-52.02687,-47.29336,-45.95149,-51.912743,-36.978657,-35.607708,-39.424747,-31.03273,-31.361517,-46.35143,-41.82256,-30.107523,-30.925198,-30.787437,-27.8105,-22.345465,-13.041304,0.6157472,10.954882,3.0137284,-0.30135888,-0.24750982,-0.30135888,-0.30135888,-0.30135888,-0.30135888,-0.30135888,-0.30135888,-0.30135888,-0.30135888,-0.30135888,-0.30135888,-0.30135888,-0.30135888,-0.30135888,-0.30135888,-0.30135888,-0.30135888,-0.30135888,-0.30135888,-0.30135888,-0.30135888,-0.30135888,-0.30135888,-0.30135888
-0.38915607,-0.38915607,-0.6116205,9.350916,40.038605,42.154938,45.789616,44.30014,32.219925,21.397911,10.047738,2.8505745,26.481192,29.238632,20.719412,-7.109522,-9.729732,-7.871089,1.9500632,14.999772,42.671417,47.30107,45.23097,45.11826,49.241127,39.222652,22.784813,9.685655,7.8903785,11.004664,18.266155,8.711014,-3.6859927,-10.448683,-5.63298,23.664913,37.660942,27.10586,10.265315,-5.900681,-4.261207,-5.9765663,16.264732,37.570915,41.05676,45.219635,48.197746,42.470444,30.473179,13.642183,4.5743904,13.857881,30.382156,23.941032,16.110954,15.869002,14.640843,12.428224,8.805641,1.7687314,-6.6795325,-0.44504255,1.0282834,-0.38915607,-0.30754477,-0.38915607,-0.38915607,-0.38915607,-0.38915607,-0.38915607,-0.38915607,-0.38915607,-0.38915607,-0.38915607,-0.38915607,-0.38915607,-0.38915607,-0.38915607,-0.38915607,-0.38915607,-0.38915607,-0.38915607,-0.38915607,-0.38915607,-0.38915607,-0.38915607,-0.38915607,-0.38915607
-0.10631654,-0.10631654,0.042287484,-7.0863447,-24.096157,-24.481436,-26.891235,-21.908842,-11.854316,-2.8626454,4.834997,9.279391,-12.281073,-24.183651,-22.912224,-7.937552,-5.4472423,-2.868796,-7.2302365,-13.046095,-24.995798,-23.600536,-22.97945,-24.749565,-24.979862,-15.154651,-3.554994,4.932498,6.528325,4.267386,-2.4625363,1.9479114,10.709001,16.924793,13.8153305,-8.011356,-18.520315,-12.681808,-2.3340144,7.958872,7.4218755,8.459612,-4.742274,-18.635004,-20.99181,-25.259436,-27.110228,-18.859154,-9.2981825,2.0439446,6.8467927,-3.3389654,-15.552545,-7.0624723,2.5744116,1.908396,2.4352694,3.9714148,6.349964,11.3429575,14.967316,4.5704036,-0.02955191,-0.10631654,-0.096999444,-0.10631654,-0.10631654,-0.10631654,-0.10631654,-0.10631654,-0.10631654,-0.10631654,-0.10631654,-0.10631654,-0.10631654,-0.10631654,-0.10631654,-0.10631654,-0.10631654,-0.10631654,-0.10631654,-0.10631654,-0.10631654,-0.10631654,-0.10631654,-0.10631654,-0.10631654,-0.10631654
-0.029243156,-0.029243156,-0.2444158,3.220698,20.321419,24.92022,26.441185,17.61928,6.91457,-1.7894052,-10.75572,-15.10342,-2.3196392,-2.5164826,-8.478727,-19.026806,-20.55336,-20.715189,-17.002161,-11.94422,5.867315,16.220537,22.36946,25.810244,22.42589,10.795721,-0.97120756,-8.287039,-8.220639,-9.701913,-6.8089514,-5.0658092,-5.503896,-6.1809297,-5.8070116,9.987224,19.275555,10.730807,0.35520378,-7.108195,-7.629911,-10.5825,-1.3122473,12.162475,20.339485,26.613184,27.100348,15.175597,3.8457613,-8.486517,-12.226157,-7.3443995,2.5258615,-1.8464103,-4.3098593,-4.205861,-6.7168393,-7.8601766,-9.316945,-12.504143,-15.196043,-7.7690244,-1.1367383,-0.029243156,-0.066615134,-0.029243156,-0.029243156,-0.029243156,-0.029243156,-0.029243156,-0.029243156,-0.029243156,-0.029243156,-0.029243156,-0.029243156,-0.029243156,-0.029243156,-0.029243156,-0.029243156,-0.029243156,-0.029243156,-0.029243156,-0.029243156,-0.029243156,-0.029243156,-0.029243156,-0.029243156,-0.029243156
-0.4693607,-0.4693607,-0.56593335,0.96121675,-0.98217124,-1.4325376,-0.9909548,-7.355574,-12.502726,-17.081059,-19.791256,-20.079983,-9.407782,-1.49227,1.0398645,4.799744,6.350734,4.409082,2.0237548,-1.6090323,-5.7482123,-8.311352,-5.344989,-2.5611475,-7.639614,-13.970782,-17.39147,-18.612959,-18.92112,-18.856434,-15.681869,-11.114754,-10.535348,-11.594071,-11.60482,-7.054221,-6.743044,-10.238231,-14.391747,-17.171394,-19.14463,-19.275963,-18.961601,-12.895424,-7.6741877,-2.3555,-2.1836147,-10.9070425,-15.724667,-19.14716,-18.661736,-12.121531,-8.547579,-14.394166,-19.737602,-18.561068,-18.856459,-19.416243,-19.818497,-20.67248,-18.121681,-8.21176,-1.8428875,-0.4693607,-0.5260746,-0.4693607,-0.4693607,-0.4693607,-0.4693607,-0.4693607,-0.4693607,-0.4693607,-0.4693607,-0.4693607,-0.4693607,-0.4693607,-0.4693607,-0.4693607,-0.4693607,-0.4693607,-0.4693607,-0.4693607,-0.4693607,-0.4693607,-0.4693607,-0.4693607,-0.4693607,-0.4693607
-0.5073314,-0.5073314,-0.47525477,-3.8178468,-16.119144,-16.512613,-17.74808,-21.402674,-19.827868,-18.395443,-15.733113,-13.201384,-16.918596,-13.210404,-8.568287,3.8158052,4.655148,2.0652106,-2.6329846,-9.0523405,-21.240143,-23.43526,-20.31307,-18.41992,-23.006554,-23.182018,-19.103918,-14.912126,-14.303888,-15.840459,-17.19338,-11.120205,-5.847514,-3.7935054,-5.8323684,-13.752586,-17.699793,-15.119912,-10.383886,-5.16938,-6.8025866,-6.500663,-15.14926,-20.656097,-19.297575,-18.162146,-19.45834,-22.459894,-20.94058,-16.779263,-12.884814,-13.182732,-17.528036,-18.224302,-17.873293,-17.195215,-17.073864,-16.429762,-15.140012,-12.854218,-8.244281,-5.11423,-1.9489889,-0.5073314,-0.5833363,-0.5073314,-0.5073314,-0.5073314,-0.5073314,-0.5073314,-0.5073314,-0.5073314,-0.5073314,-0.5073314,-0.5073314,-0.5073314,-0.5073314,-0.5073314,-0.5073314,-0.5073314,-0.5073314,-0.5073314,-0.5073314,-0.5073314,-0.5073314,-0.5073314,-0.5073314,-0.5073314
